Canonical,Team,Numbers,Variations
T. Johnson,PIONEROS DE LOS MOCHIS,8,T. Johnson
Z. Walton,PIONEROS DE LOS MOCHIS,9,Z. Walton
R. Smith,PIONEROS DE LOS MOCHIS,10/34,R. Smith
F. Benitez Gomez,PIONEROS DE LOS MOCHIS,15,F. Benitez Gomez
J. Baldenebro Vejar,PIONEROS DE LOS MOCHIS,87,J. Baldenebro Vejar
G. Whittington,HALCONES DE OBREGON,0,G. Whittington
C. Zinaich,HALCONES DE OBREGON,3,C. Zinaich
T. Nuno,HALCONES DE OBREGON,6,T. Nuno
J. Adaway,HALCONES DE OBREGON,23,J. Adaway
K. Williams,HALCONES DE OBREGON,1,K. Williams
A. Duarte,HALCONES DE OBREGON,7,A. Duarte
J. Canty,HALCONES DE OBREGON,9,J. Canty
B. Beavers,HALCONES DE OBREGON,10,B. Beavers
A. Reyna,HALCONES DE OBREGON,17,A. Reyna
J. Estrada,HALCONES DE OBREGON,25,J. Estrada
A. Martinez,HALCONES DE OBREGON,33,A. Martinez
J. Ivey,OSTIONEROS DE GUAYMAS,0,J. Ivey
I. Muhammad,OSTIONEROS DE GUAYMAS,2,I. Muhammad
U. Utomi,OSTIONEROS DE GUAYMAS,4,U. Utomi
J. Wheeler,OSTIONEROS DE GUAYMAS,5,J. Wheeler
G. Davis,OSTIONEROS DE GUAYMAS,20,G. Davis
. Ramos,OSTIONEROS DE GUAYMAS,1,. Ramos
B. Rivera,OSTIONEROS DE GUAYMAS,9,B. Rivera
O. Calvillo,OSTIONEROS DE GUAYMAS,11,O. Calvillo
C. Oluyitan,OSTIONEROS DE GUAYMAS,23,C. Oluyitan
A. Villanueva,OSTIONEROS DE GUAYMAS,28,A. Villanueva
Q. Green,OSTIONEROS DE GUAYMAS,30,Q. Green
S. Davis,OSTIONEROS DE GUAYMAS,99,S. Davis
A. Ramos,OSTIONEROS DE GUAYMAS,1,A. Ramos
R. Rochin Lizarraga,CABALLEROS DE CULIACAN,22,R. Rochin Lizarraga
N. Miranda Lizarraga,CABALLEROS DE CULIACAN,80,N. Miranda Lizarraga
J. Salgado Abril,RAYOS DE HERMOSILLO,21,J. Salgado Abril
G. Davis-Mcmurrin,OSTIONEROS DE GUAYMAS,20,G. Davis-Mcmurrin
D. Ramos Elias Gonzalez,OSTIONEROS DE GUAYMAS,1,D. Ramos Elias Gonzalez
A. Tarke,OSTIONEROS DE GUAYMAS,7,A. Tarke
B. Rivera Herrera,OSTIONEROS DE GUAYMAS,9,B. Rivera Herrera
O. Calvillo Castaneda,OSTIONEROS DE GUAYMAS,11,O. Calvillo Castaneda
C. Lopez Reyes,OSTIONEROS DE GUAYMAS,17,C. Lopez Reyes
A. Villanueva Lopez,OSTIONEROS DE GUAYMAS,28,A. Villanueva Lopez
J. De Vante Perkins,HALCONES DE OBREGON,13,J. Perkins; J. De Vante Perkins
A. Duarte Bojorquez,HALCONES DE OBREGON,7,A. Duarte Bojorquez
A. Reyna Martinez,HALCONES DE OBREGON,17,A. Reyna Martinez
J. Estrada Stone,HALCONES DE OBREGON,25,J. Estrada Stone
A. Martinez Barraza,HALCONES DE OBREGON,33,A. Martinez Barraza
D. Carlisle,PIONEROS DE LOS MOCHIS,7,D. Carlisle
G. Heredia,PIONEROS DE LOS MOCHIS,55,G. Heredia
J. Valdez Leal,CABALLEROS DE CULIACAN,0,J. Valdez Leal
J. Heredia Castro,PIONEROS DE LOS MOCHIS,55,J. Heredia Castro
J. Machado Tamez,ASTROS DE JALISCO,2,J. Machado Tamez
J. Smith,ANGELES DE CIUDAD DE MÉXICO,5,J. Smith
J. Holder,HALCONES DE OBREGON,15,J. Holder
J. Estrad,HALCONES DE OBREGON,25,J. Estrad
K. Rodriguez,ASTROS DE JALISCO,12,K. Rodriguez
J. Machado,ASTROS DE JALISCO,2,J. Machado
A. Clay Jr,ASTROS DE JALISCO,4,A. Clay Jr
M. Andriassi,ASTROS DE JALISCO,7,M. Andriassi
. Alvarez,ASTROS DE JALISCO,8,. Alvarez
. Matute,ASTROS DE JALISCO,50,. Matute
C. Ware,ZONKEYS DE TIJUANA,12,C. Ware
L. Alvarez,ASTROS DE JALISCO,8,L. Alvarez
C. Harvey,CABALLEROS DE CULIACAN,1,C. Harvey
D. Gage,CABALLEROS DE CULIACAN,9,D. Gage
L. Morachis Perez,CABALLEROS DE CULIACAN,12,L. Morachis Perez
N. Evans,CABALLEROS DE CULIACAN,45,N. Evans
E. Weaver,VENADOS DE MAZATLAN,0,E. Weaver
M. Jackson Wright,VENADOS DE MAZATLAN,8,M. Jackson Wright
K. Feagin,VENADOS DE MAZATLAN,10,K. Feagin
B. Riley Jr,VENADOS DE MAZATLAN,33,B. Riley Jr
T. Thompson,VENADOS DE MAZATLAN,55,T. Thompson
B. Reynaga Rubio,VENADOS DE MAZATLAN,2,B. Reynaga Rubio
F. Acosta Carmona,VENADOS DE MAZATLAN,3,F. Acosta Carmona
T. Ferguson,VENADOS DE MAZATLAN,5,T. Ferguson
A. Hernandez,VENADOS DE MAZATLAN,7,A. Hernandez
F. Renteria,VENADOS DE MAZATLAN,12,F. Renteria
T. Cracknell,VENADOS DE MAZATLAN,24,T. Cracknell
C. Russo,VENADOS DE MAZATLAN,32,C. Russo
D. Thomas,FRAYLES DE GUASAVE,0,D. Thomas
K. Whitney,FRAYLES DE GUASAVE,1,K. Whitney
D. Flowers Iii,FRAYLES DE GUASAVE,13,D. Flowers Iii
B. Porter,FRAYLES DE GUASAVE,25,B. Porter
T. Jones,FRAYLES DE GUASAVE,2,T. Jones
I. Cruz Mora,FRAYLES DE GUASAVE,6,I. Cruz Mora
C. Suarez,FRAYLES DE GUASAVE,15,C. Suarez
R. Olea Jimenez,FRAYLES DE GUASAVE,18,R. Olea Jimenez
J. Soto,FRAYLES DE GUASAVE,28,J. Soto
D. Mcneill,RAYOS DE HERMOSILLO,32,D. Mcneill
M. Argomaniz Jimenez,RAYOS DE HERMOSILLO,4,M. Argomaniz Jimenez
J. Camacho Federico,RAYOS DE HERMOSILLO,15,J. Camacho Federico
J. French,RAYOS DE HERMOSILLO,30,J. French
H. Spencer Iii,OSTIONEROS DE GUAYMAS,22,H. Spencer Iii
D. Booker,OSTIONEROS DE GUAYMAS,0,D. Booker
A. Cleaves Ii,OSTIONEROS DE GUAYMAS,24,A. Cleaves Ii
A. Peralta Carrillo,HALCONES DE OBREGON,21,A. Peralta Carrillo
D. Mcclenton,HALCONES DE OBREGON,22,D. Mcclenton
Q. Davis,PIONEROS DE LOS MOCHIS,3,Q. Davis
G. Vazquez Mejia,PIONEROS DE LOS MOCHIS,24,G. Vazquez Mejia
C. Sanders Jr,PIONEROS DE LOS MOCHIS,1,C. Sanders Jr
C. Dougherty,PIONEROS DE LOS MOCHIS,5,C. Dougherty
J. Winston,PIONEROS DE LOS MOCHIS,25,J. Winston
D. Jordan,ANGELES DE CIUDAD DE MÉXICO,7,D. Jordan
A. Simmons,ANGELES DE CIUDAD DE MÉXICO,23,A. Simmons
J. Andriassi Quintana,VENADOS DE MAZATLAN,14,J. Andriassi Quintana
D. White,VENADOS DE MAZATLAN,2,D. White
I. Martinez,VENADOS DE MAZATLAN,13,I. Martinez
T. Williams,VENADOS DE MAZATLAN,25,T. Williams
A. Peacock,FRAYLES DE GUASAVE,22,A. Peacock
S. Pinkney,FRAYLES DE GUASAVE,33,S. Pinkney
C. Campbell,FRAYLES DE GUASAVE,13,C. Campbell
L. Medina Lopez,FRAYLES DE GUASAVE,15,L. Medina Lopez
C. Cameron,RAYOS DE HERMOSILLO,12,C. Cameron
R. Nieves Caceres,CABALLEROS DE CULIACAN,3,R. Nieves Caceres
A. Beltran,HALCONES DE OBREGON,31,A. Beltran
