Team,Lineup,GAMES,TOTAL_TIME,VS_STARTERS_MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,NET_RTG,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV,2ND_CHANCE_PTS_VS,FAST_BREAK_PTS_VS,PTS_OFF_TOV_VS
ANGELES DE CIUDAD DE MÉXICO,"D. Willis Orozco, J. Calloway, T. Brown, W. Yoakum, Y. Bonilla Silva",6,14374,239.6,0,0,466,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,447,72.1,74.7,69.4,32.1,34.6,0,0,0,0,0,0,0,39.7,0,0,0,433,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,37,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ZONKEYS DE TIJUANA,"A. Pruitt, F. Jaimes Nava, J. Grayer, J. Webster, T. Allen",6,14324,238.7,0,0,428,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,411,68.7,68.8,68.5,34.9,35.0,0,0,0,0,0,0,0,44.2,0,0,0,426,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,41.3,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANGELES DE CIUDAD DE MÉXICO,"D. Jennings, D. Willis Orozco, J. Calloway, T. Brown, W. Yoakum",5,11915,198.6,0,0,364,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,349,69.2,70.4,68.1,34.1,35.3,0,0,0,0,0,0,0,39.8,0,0,0,352,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,42,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HALCONES DE OBREGON,"C. Zinaich, G. Whittington, J. Adaway, J. De Vante Perkins, T. Nuno",4,9550,159.2,0,0,267,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,256,62.7,64.4,61,37.3,39.3,0,0,0,0,0,0,0,35.6,0,0,0,253,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,37.9,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ZONKEYS DE TIJUANA,"F. Jaimes Nava, J. Grayer, J. Webster, M. Durr, T. Allen",3,7183,119.7,0,0,215,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,206,68.6,69,68.3,34.8,35.1,0,0,0,0,0,0,0,36.7,0,0,0,213,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,39,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONKEYS DE TIJUANA,"A. Williams, J. Grayer, J. Webster, M. Durr, T. Allen",3,7161,119.3,0,0,191,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,183,59.7,61.5,57.9,39.1,41.4,0,0,0,0,0,0,0,49.7,0,0,0,180,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HALCONES DE OBREGON,"B. Beavers, C. Zinaich, G. Whittington, J. Adaway, T. Nuno",3,7152,119.2,0,0,188,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,180,62.8,60.6,65.1,39.6,36.9,0,0,0,0,0,0,0,44.1,0,0,0,202,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,34.2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASTROS DE JALISCO,"A. Chaney, B. Jefferson, H. Grant Iv, K. Rodriguez Carrazco, T. Mc Callum",3,7161,119.3,0,0,180,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,173,59.7,57.9,61.5,41.4,39.1,0,0,0,0,0,0,0,35.6,0,0,0,191,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,49.7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HALCONES DE OBREGON,"G. Whittington, J. Adaway, J. Canty, J. De Vante Perkins, T. Nuno",3,7159,119.3,0,0,178,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,171,57,57.3,56.6,41.9,42.4,0,0,0,0,0,0,0,33.1,0,0,0,176,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,40.3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAYOS DE HERMOSILLO,"B. Griggs, B. Martinez Campa, K. Iverson, S. Kenney, S. Maxwell",2,4779,79.7,0,0,143,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,137,71.4,68.9,73.8,34.8,32.5,0,0,0,0,0,0,0,37.8,0,0,0,153,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,41.2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
