Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
ANGELES DE CIUDAD DE MÉXICO,T. Brown,4,T. Brown,14,34.0,476.1,306.0,21.9,99.0,233.0,42.5,35.0,96.0,36.5,73.0,83.0,88,7.0,41.0,48.0,62.0,17.0,0.0,35.0,27.0,285.6,27.6,29.9,6.1,4.7,0,306.0,21.9,29.9,0,0.0,39,0,0.0,39.0,14,0.47,-1.31,1.78,2.0,2.2,3.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGELES DE CIUDAD DE MÉXICO,W. Yoakum,3,W. Yoakum,14,28.0,391.5,222.0,15.9,82.0,164.0,50,21.0,50.0,42,37.0,53.0,69.8,23.0,41.0,64.0,39.0,19.0,4.0,21.0,43.0,177.9,20.9,26.4,4.6,7.6,0,222.0,15.9,26.4,0,0.0,45,0,0.0,45.0,14,1.87,-1.71,3.58,2.8,2.7,6.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGELES DE CIUDAD DE MÉXICO,J. Calloway,10,J. Calloway,14,27.8,389.7,208.0,14.9,73.0,171.0,42.7,38.0,105.0,36.2,24.0,38.0,63.2,11.0,43.0,54.0,18.0,16.0,10.0,15.0,41.0,184.1,21.8,24.8,2.1,6.4,0,208.0,14.9,24.8,0,0.0,53,0,0.0,53.0,13,-0.0,-2.9,2.9,3.3,3.7,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGELES DE CIUDAD DE MÉXICO,Y. Bonilla Silva,2,Y. Bonilla Silva,14,22.2,310.6,160.0,11.4,66.0,114.0,57.9,5.0,18.0,27.8,23.0,38.0,60.5,26.0,64.0,90.0,50.0,21.0,20.0,15.0,22.0,114.9,17.1,24.0,7.5,13.5,0,160.0,11.4,24.0,0,0.0,25,0,0.0,25.0,9,8.96,1.25,7.71,4.2,2.0,8.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASTROS DE JALISCO,J. Michael Martin,13,J. Michael Martin,14,19.2,268.8,137.0,9.8,48.0,108.0,44.4,21.0,48.0,43.8,20.0,23.0,87,0.0,26.0,26.0,26.0,12.0,0.0,15.0,19.0,127.8,25.6,27.6,5.2,5.2,0,137.0,9.8,27.6,0,0.0,25,0,0.0,25.0,11,2.95,-1.81,4.75,2.0,2.6,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGELES DE CIUDAD DE MÉXICO,S. Leday,16,S. Leday,14,17.1,238.8,127.0,9.1,50.0,96.0,52.1,1.0,12.0,8.3,26.0,45.0,57.8,47.0,70.0,117.0,16.0,10.0,5.0,16.0,43.0,81.4,15.7,24.8,3.1,22.8,0,127.0,9.1,24.8,0,0.0,29,0,0.0,29.0,12,-0.66,-3.1,2.44,5.0,3.5,29.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGELES DE CIUDAD DE MÉXICO,D. Willis Orozco,9,D. Willis Orozco,14,20.6,289.0,87.0,6.2,31.0,88.0,35.2,18.0,54.0,33.3,7.0,10.0,70,10.0,27.0,37.0,18.0,21.0,2.0,14.0,19.0,92.5,14.8,14.0,2.9,6.0,0,87.0,6.2,14.0,0,0.0,13,0,0.0,13.0,8,-1.53,-5.36,3.82,2.5,4.5,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGELES DE CIUDAD DE MÉXICO,D. Martinez Ficachi,22,D. Martinez Ficachi,14,4.2,59.3,15.0,1.1,5.0,13.0,38.5,2.0,9.0,22.2,3.0,6.0,50,5.0,7.0,12.0,11.0,4.0,0.0,1.0,15.0,11.2,8.7,11.8,8.6,9.4,0,15.0,1.1,11.8,0,0.0,7,0,0.0,7.0,5,0.63,-5.29,5.92,2.7,3.4,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGELES DE CIUDAD DE MÉXICO,D. Carrera,37,D. Carrera,14,1.3,18.1,5.0,0.4,1.0,5.0,20,1.0,5.0,20,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.6,14.3,12.8,0.0,0.0,0,5.0,0.4,12.8,0,0.0,5,0,0.0,5.0,4,-9.46,-8.68,-0.78,2.8,4.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASTROS DE JALISCO,M. Mckinney,3,M. Mckinney,13,22.4,291.3,155.0,11.9,59.0,105.0,56.2,18.0,28.0,64.3,19.0,25.0,76,6.0,24.0,30.0,34.0,11.0,3.0,16.0,36.0,121.0,22.4,28.8,6.3,5.6,0,155.0,11.9,28.8,0,0.0,28,0,0.0,28.0,10,5.65,-0.19,5.84,2.2,1.7,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
