Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
ASTROS DE JALISCO,"A. Chaney, B. Jefferson, H. Grant Iv, K. Rodriguez Carrazco, T. Mc Callum",ZONKEYS DE TIJUANA,"A. Williams, J. Grayer, J. Webster, M. Durr, T. Allen",2,4770,79.5,128.0,0,0,125,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,125.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HALCONES DE OBREGON,"B. Beavers, C. Zinaich, G. Whittington, J. Adaway, T. Nuno",ASTROS DE JALISCO,"A. Chaney, H. Grant Iv, K. Rodriguez, M. Mckinney, T. Mc Callum",2,4764,79.4,124.5,0,0,117,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,117.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANGELES DE CIUDAD DE MÉXICO,"D. Willis Orozco, J. Calloway, T. Brown, W. Yoakum, Y. Bonilla Silva",VENADOS DE MAZATLAN,"B. Riley Jr, E. Weaver, J. Andriassi Quintana, M. Jackson Wright, T. Thompson",1,2400,40.0,83.0,0,0,87,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,87.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONKEYS DE TIJUANA,"F. Jaimes Nava, J. Grayer, J. Webster, M. Durr, T. Allen",ANGELES DE CIUDAD DE MÉXICO,"D. Jennings, D. Willis Orozco, J. Calloway, T. Brown, W. Yoakum",1,2400,40.0,81.5,0,0,82,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,82.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CABALLEROS DE CULIACAN,"C. Vogt, D. Wallace, I. Hamilton, J. Hughes Iii, L. Peters",ASTROS DE JALISCO,"H. Grant Iv, J. Michael Martin, K. Rodriguez Carrazco, M. Mckinney, T. Mc Callum",1,2400,40.0,81.0,0,0,84,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,84.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIONEROS DE LOS MOCHIS,"G. Vazquez Mejia, J. Frame, M. Carter, Q. Davis, T. Johnson",ANGELES DE CIUDAD DE MÉXICO,"D. Jennings, D. Jordan, S. Leday, T. Brown, W. Yoakum",1,2376,39.6,80.5,0,0,68,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,68.0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAYOS DE HERMOSILLO,"B. Martinez Campa, K. Iverson, R. Goodwin, S. Kenney, T. Clark",ANGELES DE CIUDAD DE MÉXICO,"D. Willis Orozco, J. Calloway, S. Leday, T. Brown, W. Yoakum",1,2392,39.9,79.0,0,0,72,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,72.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANGELES DE CIUDAD DE MÉXICO,"D. Willis Orozco, J. Calloway, T. Brown, W. Yoakum, Y. Bonilla Silva",ZONKEYS DE TIJUANA,"A. Pruitt, F. Jaimes Nava, J. Grayer, J. Webster, T. Allen",1,2397,40.0,76.0,0,0,71,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,71.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAYOS DE HERMOSILLO,"B. Griggs, B. Martinez Campa, C. Christon, K. Iverson, S. Kenney",ANGELES DE CIUDAD DE MÉXICO,"D. Willis Orozco, J. Calloway, T. Brown, W. Yoakum, Y. Bonilla Silva",1,2399,40.0,74.5,0,0,68,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,68.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAYOS DE HERMOSILLO,"B. Griggs, B. Martinez Campa, K. Iverson, S. Kenney, S. Maxwell",ANGELES DE CIUDAD DE MÉXICO,"D. Willis Orozco, J. Calloway, T. Brown, W. Yoakum, Y. Bonilla Silva",1,2386,39.8,74.5,0,0,67,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,67.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANGELES DE CIUDAD DE MÉXICO,"D. Willis Orozco, J. Calloway, T. Brown, W. Yoakum, Y. Bonilla Silva",RAYOS DE HERMOSILLO,"B. Griggs, B. Martinez Campa, K. Iverson, S. Kenney, S. Maxwell",1,2392,39.9,73.5,0,0,71,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,71.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANGELES DE CIUDAD DE MÉXICO,"J. Calloway, S. Leday, T. Brown, W. Yoakum, Y. Bonilla Silva",ZONKEYS DE TIJUANA,"A. Pruitt, F. Jaimes Nava, J. Grayer, J. Webster, T. Allen",1,2392,39.9,73.0,0,0,78,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,78.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONKEYS DE TIJUANA,"A. Pruitt, F. Jaimes Nava, J. Grayer, J. Webster, T. Allen",ANGELES DE CIUDAD DE MÉXICO,"D. Jennings, D. Willis Orozco, J. Calloway, T. Brown, W. Yoakum",1,2371,39.5,72.5,0,0,75,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,75.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONKEYS DE TIJUANA,"A. Pruitt, F. Jaimes Nava, J. Grayer, J. Webster, T. Allen",PIONEROS DE LOS MOCHIS,"A. Harrison, D. Carlisle, I. Williams, J. Frame, R. Smith",1,2394,39.9,72.0,0,0,76,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,76.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONKEYS DE TIJUANA,"A. Pruitt, C. Mitchell, F. Jaimes Nava, J. Webster, T. Allen",ANGELES DE CIUDAD DE MÉXICO,"D. Jennings, D. Willis Orozco, J. Calloway, T. Brown, W. Yoakum",1,2391,39.9,72.0,0,0,71,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,71.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CABALLEROS DE CULIACAN,"C. Vogt, I. Hamilton, J. Hughes Iii, L. Peters, N. Allen",VENADOS DE MAZATLAN,"B. Riley Jr, E. Weaver, K. Feagin, M. Jackson Wright, T. Thompson",1,2400,40.0,71.0,0,0,65,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,65.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HALCONES DE OBREGON,"C. Zinaich, G. Whittington, J. Adaway, J. Perkins, T. Nuno",OSTIONEROS DE GUAYMAS,"G. Davis, I. Muhammad, J. Ivey, J. Wheeler, U. Utomi",1,2394,39.9,70.5,0,0,72,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,72.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HALCONES DE OBREGON,"B. Beavers, C. Zinaich, G. Whittington, J. Adaway, T. Nuno",ASTROS DE JALISCO,"A. Chaney, K. Rodriguez, M. Mckinney, M. Mitchell, T. Mc Callum",1,2388,39.8,70.5,0,0,71,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,71.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CABALLEROS DE CULIACAN,"D. Wallace, I. Hamilton, J. Cumberland, J. Hughes Iii, O. Akonobi",HALCONES DE OBREGON,"B. Beavers, J. Adaway, J. Canty, K. Williams, T. Nuno",1,2356,39.3,70.0,0,0,66,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,66.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRAYLES DE GUASAVE,"B. Porter, D. Flowers Iii, D. Thomas, K. Whitney, O. Akonobi",RAYOS DE HERMOSILLO,"C. Christon, D. Mcneill, J. Montgomery, K. Iverson, T. Clark",1,2348,39.1,69.5,0,0,68,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,68.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASTROS DE JALISCO,"J. Michael Martin, L. Alvarez Montoya, M. Mckinney, M. Mitchell, T. Mc Callum",HALCONES DE OBREGON,"C. Zinaich, G. Whittington, J. Adaway, J. De Vante Perkins, T. Nuno",1,2399,40.0,68.5,0,0,70,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,70.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
