Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
CABALLEROS DE CULIACAN,"N. Allen, L. Peters, J. Hughes Iii, I. Hamilton, D. Wallace",1,2391,0,0,63,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,60,62.2,60.7,63.6,39.5,37.7,0,0,0,0,0,0,0,41.3,0,0,0,66,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,43.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FRAYLES DE GUASAVE,"T. Jones, A. Peacock, B. Porter, J. Soto, S. Pinkney",1,2399,0,0,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,60,63.4,60.5,66.3,39.7,36.2,0,0,0,0,0,0,0,25.4,0,0,0,69,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,55.1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HALCONES DE OBREGON,"G. Whittington, K. Williams, J. De Vante Perkins, C. Zinaich, T. Nuno",1,2394,0,0,63,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,60,59.2,60.6,57.7,39.6,41.6,0,0,0,0,0,0,0,31.7,0,0,0,60,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,41.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ASTROS DE JALISCO,"T. Mc Callum, A. Chaney, K. Rodriguez Carrazco, H. Grant Iv, M. Andriassi Quintana",1,2391,0,0,62,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,59,59.3,59.7,58.8,40.2,40.8,0,0,0,0,0,0,0,30.6,0,0,0,61,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,36.1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ASTROS DE JALISCO,"B. Jefferson, A. Chaney, K. Matute Perner, M. Andriassi Quintana, L. Alvarez Montoya",1,2396,0,0,62,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,59,57.7,59.6,55.8,40.3,43.0,0,0,0,0,0,0,0,45.2,0,0,0,58,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,39.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RAYOS DE HERMOSILLO,"T. Clark, K. Iverson, R. Goodwin, S. Kenney, J. Montgomery",1,2399,0,0,62,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,59,65.3,59.5,71.1,40.3,33.8,0,0,0,0,0,0,0,37.1,0,0,0,74,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,40.5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
ZONKEYS DE TIJUANA,"A. Williams, J. Webster, M. Durr, T. Allen, F. Jaimes Nava",1,2395,0,0,62,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,59,61.1,59.6,62.5,40.2,38.4,0,0,0,0,0,0,0,54.8,0,0,0,65,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
ZONKEYS DE TIJUANA,"A. Pruitt, A. Williams, J. Webster, T. Allen, J. Grayer",1,2391,0,0,61,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,58,59.3,58.8,59.7,40.8,40.2,0,0,0,0,0,0,0,36.1,0,0,0,62,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,30.6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
OSTIONEROS DE GUAYMAS,"J. Ivey, G. Davis-Mcmurrin, U. Utomi, J. Wheeler, A. Tarke",1,2382,0,0,60,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,57,58.5,58,59,41.4,40.7,0,0,0,0,0,0,0,45,0,0,0,61,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,32.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSTIONEROS DE GUAYMAS,"H. Spencer Iii, S. Kenney, Q. Green, A. Tarke, B. Rivera Herrera",1,2394,0,0,60,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,57,59.2,57.7,60.6,41.6,39.6,0,0,0,0,0,0,0,41.7,0,0,0,63,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,31.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ASTROS DE JALISCO,"T. Mc Callum, A. Chaney, K. Rodriguez Carrazco, M. Mckinney, K. Matute Perner",1,2381,0,0,59,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,56,61.4,57.1,65.8,42.0,36.5,0,0,0,0,0,0,0,35.6,0,0,0,68,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,38.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CABALLEROS DE CULIACAN,"N. Allen, J. Hughes Iii, J. Cumberland, I. Hamilton, C. Vogt",1,2387,0,0,58,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,55,62.3,56,68.5,42.9,35.0,0,0,0,0,0,0,0,41.4,0,0,0,71,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,40.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
RAYOS DE HERMOSILLO,"T. Clark, K. Iverson, R. Goodwin, S. Kenney, S. Maxwell",1,2396,0,0,58,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,55,57.7,55.8,59.6,43.0,40.3,0,0,0,0,0,0,0,39.7,0,0,0,62,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,45.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OSTIONEROS DE GUAYMAS,"I. Muhammad, G. Davis-Mcmurrin, C. Oluyitan, U. Utomi, J. Wheeler",1,2392,0,0,57,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,54,56.3,54.9,57.8,43.7,41.5,0,0,0,0,0,0,0,40.4,0,0,0,60,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,33.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CABALLEROS DE CULIACAN,"J. Hughes Iii, J. Cumberland, I. Hamilton, C. Vogt, D. Wallace",1,2397,0,0,56,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,53,62,53.8,70.2,44.6,34.2,0,0,0,0,0,0,0,51.8,0,0,0,73,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,38.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
ASTROS DE JALISCO,"T. Mc Callum, A. Chaney, K. Rodriguez Carrazco, M. Mitchell, M. Andriassi Quintana",1,1909,0,0,49,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,47,57.3,59.1,55.5,40.6,43.2,0,0,0,0,0,0,0,40.8,0,0,0,46,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
