Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
RASTA Vechta,9,Joschka Ferner,,3,23.5,70.6,20,6.7,7,20,35.0,6,19,31.6,0,0,0,3,4,7,1,3,1,0,6,50.0,50.0,13.3,100.0,8.9,8.5,6.1,7.4,6.8,2.1,2.4,2.1,0.0,0.0,4.32,0.82,3.5,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC Bayern München Basketball,33,David McCormack,,1,20.4,20.4,3,3.0,1,5,20.0,0,0,0,1,2,50.0,5,4,9,1,1,0,0,4,20.0,25.5,12.7,51.0,3.6,0.0,27.6,20.6,24.0,8.6,2.6,0.0,0.0,0.4,4.28,2.21,2.07,3,1,33.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG Göttingen,20,Janis Jünemann,,30,13.3,397.6,178,5.9,58,111,52.3,6,14,42.9,56,78,71.8,39,75,114,16,17,25,23,56,55.0,61.2,19.1,105.8,7.7,0.6,12.1,22.7,17.5,6.3,2.2,6.8,13.7,0.7,4.19,1.64,2.55,91,52,57.1,6,0,0,0,0,0,9,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HAKRO Merlins Crailsheim,22,Antonio Dewane Madlock JR,,35,15.5,544.1,281,8.0,89,217,41.0,17,65,26.2,86,124,69.4,39,65,104,29,31,7,27,72,44.9,51.7,24.4,94.1,10.5,2.4,8.0,15.9,11.6,9.4,3.0,1.4,9.0,0.57,4.12,1.51,2.61,120,62,51.7,32,10,31.2,0,0,0,7,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
BG Göttingen,44,Julius Böhmer,,36,22.4,805.5,365,10.1,126,276,45.7,49,137,35.8,64,75,85.3,24,67,91,92,17,3,73,94,54.5,59.1,21.6,95.5,13.2,4.9,3.7,9.8,6.9,18.4,1.1,0.4,19.1,0.27,4.08,1.98,2.11,106,65,61.3,33,12,36.4,0,0,0,40,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
GIESSEN 46ers,4,Adnan Arslanagic,,15,20.1,301.9,115,7.7,32,81,39.5,10,33,30.3,41,55,74.5,1,35,36,63,7,1,31,33,45.7,54.7,21.2,84.4,9.9,2.8,0.4,14.2,7.5,32.1,1.2,0.4,22.8,0.68,4.05,0.67,3.38,41,21,51.2,7,1,14.3,0,0,0,16,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BMA365 Bamberg Baskets,1,Zachary Ensminger,,4,15.4,61.8,13,3.2,5,15,33.3,2,6,33.3,1,4,25.0,2,9,11,12,2,0,1,7,40.0,38.8,13.5,73.2,4.1,1.9,4.1,17.0,10.9,26.8,1.7,0.0,5.6,0.27,4.02,1.25,2.77,1,0,0,8,3,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bozic Estriche Knights Kirchheim,21,Nicolas Bretzel,,31,18.8,582.0,229,7.4,86,184,46.7,22,66,33.3,35,45,77.8,50,108,158,30,19,19,28,57,52.7,56.2,17.9,98.8,9.5,2.8,10.3,21.1,15.8,8.2,1.7,3.6,12.1,0.24,3.99,1.22,2.77,101,61,60.4,17,3,17.6,0,0,0,10,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BG Göttingen,4,Daniel Kirchner,,37,20.5,756.8,282,7.6,102,255,40.0,37,132,28.0,41,57,71.9,35,61,96,186,25,3,100,124,47.3,50.3,22.9,74.2,9.9,4.6,5.8,9.6,7.7,38.1,1.7,0.4,26.3,0.22,3.99,1.16,2.82,92,57,62,31,8,25.8,0,0,0,67,25,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SBB Baskets,4,De'Vondre Malik Perry,,23,27.8,638.3,281,12.2,107,229,46.7,31,86,36.0,36,49,73.5,21,94,115,31,30,6,40,47,53.5,56.1,21.0,96.7,16.0,4.9,4.0,16.8,10.7,8.8,2.4,1.0,13.8,0.21,3.98,1.13,2.85,80,51,63.7,63,25,39.7,0,0,0,16,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
BMA365 Bamberg Baskets,35,Ejiofor Onu,,4,21.4,85.4,33,8.2,14,22,63.6,1,5,20.0,4,7,57.1,3,13,16,2,0,7,7,12,65.9,65.8,17.6,102.9,10.3,1.6,4.5,17.8,11.4,3.6,0.0,9.9,21.8,0.32,3.86,0.82,3.05,14,13,92.9,3,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GIESSEN 46ers,18,Till Gloger,,38,16.4,624.3,330,8.7,143,219,65.3,1,4,25.0,43,72,59.7,49,68,117,17,11,3,18,66,65.5,65.8,19.8,122.8,11.3,0.1,9.4,13.6,11.5,5.3,0.9,0.6,6.7,0.33,3.85,1.56,2.29,181,122,67.4,34,20,58.8,0,0,0,3,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Phoenix Hagen,1,Richard Fernando de Jesus Nunez Rivera,,4,3.2,12.7,6,1.5,2,4,50.0,1,1,100.0,1,1,100.0,1,1,2,3,0,0,0,3,62.5,67.6,15.5,135.1,1.9,0.3,10.4,9.0,9.6,32.6,0.0,0.0,0.0,0.25,3.79,1.93,1.87,1,0,0,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBB Baskets,7,Daivien Latrell Williamson,,27,27.5,743.0,450,16.7,156,358,43.6,60,164,36.6,78,95,82.1,7,55,62,71,18,0,75,37,52.0,56.3,29.6,94.8,21.9,8.0,1.2,8.4,4.9,19.5,1.3,0.0,15.8,0.27,3.77,2.21,1.56,128,72,56.2,66,24,36.4,0,0,0,20,41,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Phoenix Hagen,13,Dominick Jordan von Waaden,,36,11.2,403.1,110,3.1,36,86,41.9,26,70,37.1,12,16,75.0,13,25,38,16,13,1,13,51,57.0,59.1,11.5,103.7,3.8,2.4,4.2,6.9,5.6,5.3,1.6,0.3,12.3,0.19,3.74,1.69,2.05,10,7,70,6,3,50,0,0,0,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
