Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Itchen College EABL,6,E. Round,,12,31.2,374.7,232,19.3,78,170,45.9,39,99,39.4,37,44,84.1,14,55,69,51,23,4,29,12,57.4,61.3,23.3,106.2,24.1,10.3,3.2,12.6,7.9,23.6,3.1,1.1,13.3,0.26,18.23,11.61,6.61,0,0,0,71,39,54.9,99,39,39.4,14,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Academy EABL,13,O. Babalola,,13,31.2,405.8,228,17.5,96,192,50.0,15,46,32.6,21,32,65.6,30,109,139,66,52,23,57,21,53.9,55.3,26.9,86.7,21.2,4.3,6.9,22.5,15.1,26.9,6.2,5.2,21.7,0.17,16.99,7.2,9.79,0,0,0,146,81,55.5,46,15,32.6,22,24,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Myerscough College EABL,9,O. Esingle,,13,25.0,325.4,187,14.4,73,154,47.4,11,33,33.3,30,38,78.9,13,54,67,63,36,10,37,25,51.0,54.8,24.4,90.0,17.7,3.1,3.3,14.1,8.6,32.7,5.5,3.1,17.8,0.25,16.39,7.36,9.03,0,0,0,121,62,51.2,33,11,33.3,10,21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Myerscough College EABL,8,J. Sanchez,,1,32.8,32.8,18,18.0,7,11,63.6,2,3,66.7,2,2,100.0,2,5,7,5,0,1,6,1,72.7,75.8,22.4,100.7,22.6,3.8,6.0,13.0,9.7,27.2,0.0,2.5,33.6,0.18,15.75,9.21,6.54,0,0,0,8,5,62.5,3,2,66.7,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Academy EABL,8,J. Walton,,12,30.9,371.1,181,15.1,70,139,50.4,30,67,44.8,11,14,78.6,4,43,47,84,20,0,31,8,61.2,62.3,19.6,102.7,18.2,6.7,1.0,9.7,5.5,34.2,2.6,0.0,17.6,0.1,15.38,8.6,6.77,0,0,0,72,40,55.6,67,30,44.8,19,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
City of London Academy - Southwark EABL,13,T. Gass,,11,27.0,296.9,189,17.2,76,155,49.0,11,36,30.6,26,47,55.3,37,51,88,17,19,14,22,18,52.6,53.8,27.8,95.6,22.4,4.3,10.9,15.7,13.3,12.7,3.4,5.0,11.1,0.3,15.07,7.95,7.12,0,0,0,119,65,54.6,36,11,30.6,15,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Myerscough College EABL,10,S. Laditan,,4,19.8,79.2,24,6.0,10,16,62.5,0,1,0.0,4,11,36.4,15,14,29,6,12,1,4,7,62.5,57.6,11.6,96.6,7.1,0.3,14.8,15.0,14.9,11.7,7.3,1.1,16.1,0.69,13.32,5.81,7.51,0,0,0,15,10,66.7,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myerscough College EABL,12,Z. Trezvant,,13,21.8,283.6,142,10.9,60,106,56.6,7,30,23.3,15,31,48.4,46,67,113,28,23,18,43,30,59.9,59.3,22.0,87.3,13.5,2.8,13.4,20.1,16.7,16.3,4.1,6.4,26.4,0.29,13.22,6.01,7.21,0,0,0,76,53,69.7,30,7,23.3,23,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Barking Abbey EABL,23,J. Mendes,,11,29.4,323.1,182,16.5,72,152,47.4,7,31,22.6,31,41,75.6,44,65,109,15,14,11,28,24,49.7,53.5,25.3,91.9,21.8,3.7,11.1,17.9,14.4,10.7,2.2,3.6,14.1,0.27,12.81,6.72,6.09,0,0,0,121,65,53.7,31,7,22.6,6,14,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
City of London Academy - Southwark EABL,12,D. Banjoko,,24,25.6,613.6,242,10.1,97,194,50.0,9,59,15.3,39,62,62.9,57,85,142,52,69,7,61,41,52.3,54.7,19.1,85.7,13.0,3.2,8.1,12.4,10.2,15.2,5.9,1.2,21.6,0.32,12.22,4.39,7.84,0,0,0,135,88,65.2,59,9,15.3,20,22,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Charnwood College Riders EABL,6,T. Curran,,12,32.4,389.2,273,22.8,98,211,46.4,11,49,22.4,66,104,63.5,24,61,85,57,36,1,46,26,49.1,53.2,32.4,90.2,27.1,4.9,5.3,13.7,9.5,32.0,4.6,0.2,15.2,0.49,11.74,6.56,5.18,0,0,0,162,87,53.7,49,11,22.4,19,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Barking Abbey EABL,12,R. Connolly,,11,27.5,302.4,126,11.5,47,107,43.9,15,44,34.1,17,24,70.8,20,47,67,22,22,6,27,24,50.9,53.6,19.8,87.2,15.1,5.3,5.4,13.8,9.4,14.6,3.8,2.1,18.7,0.22,11.09,4.37,6.73,0,0,0,63,32,50.8,44,15,34.1,11,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Barking Abbey EABL,10,K. Mabaya,,11,23.5,258.6,134,12.2,46,135,34.1,10,42,23.8,32,48,66.7,29,38,67,21,30,6,24,20,37.8,42.9,28.8,74.4,16.0,5.0,9.2,13.1,11.0,17.0,6.0,2.5,13.3,0.36,10.72,4.22,6.5,0,0,0,93,36,38.7,42,10,23.8,6,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
