Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Oaklands Wolves EABL,"D. Kostadinov, L. Mcintosh, G. Mitchell, D. Gladstone, E. Da Cruz Fatuda","Oaklands Wolves EABL|1,10,15,24,4",4,E. Da Cruz Fatuda,1,D. Kostadinov,9,27,9,0,6,1.5,4.5
Itchen College EABL,"D. Cimochowski, B. Cope, J. Ofman, E. Round, E. Lotriet","Itchen College EABL|1,3,4,6,8",3,B. Cope,6,E. Round,8,23,7,1,7,1.14,3.29
BMET City of Birmingham Rockets EABL,"P. Basioudis, L. Duru, J. Agbeze, G. Angoy, J. Hyland","BMET City of Birmingham Rockets EABL|10,15,5,6,9",9,J. Hyland,15,L. Duru,9,20,2,7,6,1.5,3.33
Itchen College EABL,"D. Cimochowski, B. Cope, J. Ofman, E. Round, E. Lotriet","Itchen College EABL|1,3,4,6,8",8,E. Lotriet,4,J. Ofman,6,15,3,3,5,1.2,3.0
Oaklands Wolves EABL,"D. Kostadinov, L. Mcintosh, G. Mitchell, E. Da Cruz Fatuda, D. Gladstone","Oaklands Wolves EABL|1,10,15,17,24",15,G. Mitchell,1,D. Kostadinov,5,15,5,0,5,1.0,3.0
City of London Academy - Southwark EABL,"D. Banjoko, T. Gass, A. Nwokolo, J. Hannick, D. Banjoko","City of London Academy - Southwark EABL|12,13,15,7,8",7,J. Hannick,12,D. Banjoko,6,14,2,4,5,1.2,2.8
Oaklands Wolves EABL,"D. Kostadinov, L. Mcintosh, G. Mitchell, E. Da Cruz Fatuda, D. Gladstone","Oaklands Wolves EABL|1,10,15,17,24",17,E. Da Cruz Fatuda,15,G. Mitchell,5,13,3,2,4,1.25,3.25
Itchen College EABL,"D. Cimochowski, B. Cope, J. Ofman, E. Round, E. Lotriet","Itchen College EABL|1,3,4,6,8",8,E. Lotriet,1,D. Cimochowski,6,12,0,6,4,1.5,3.0
Myerscough College EABL,"H. Sheehan, Z. Trezvant, C. Sanchez Falette, S. Latidan, O. Esingle","Myerscough College EABL|0,12,4,8,9",9,O. Esingle,0,H. Sheehan,5,12,2,3,4,1.25,3.0
Derby College Trailblazers EABL,"C. Burr, R. Hobday, E. Rice, W. Tallon, E. Norman","Derby College Trailblazers EABL|0,12,4,6,7",7,E. Norman,12,R. Hobday,6,12,0,6,4,1.5,3.0
City of London Academy - Southwark EABL,"D. Banjoko, T. Gass, A. Nwokolo, R. Testfay, D. Banjoko","City of London Academy - Southwark EABL|12,13,15,4,8",8,D. Banjoko,13,T. Gass,5,11,1,4,3,1.67,3.67
BMET City of Birmingham Rockets EABL,"P. Basioudis, L. Duru, J. Agbeze, G. Angoy, J. Hyland","BMET City of Birmingham Rockets EABL|10,15,5,6,9",5,J. Agbeze,10,P. Basioudis,4,11,3,1,3,1.33,3.67
BMET City of Birmingham Rockets EABL,"P. Basioudis, L. Duru, J. Agbeze, G. Angoy, J. Hyland","BMET City of Birmingham Rockets EABL|10,15,5,6,9",5,J. Agbeze,15,L. Duru,5,11,1,4,4,1.25,2.75
Manchester Magic Academy EABL,"N. Brown, J. Odongo, O. Babalola, T. Kamal Kazmi, H. Blake","Manchester Magic Academy EABL|1,10,13,6,7",13,O. Babalola,7,H. Blake,4,11,3,1,2,2.0,5.5
Derby College Trailblazers EABL,"C. Burr, R. Hobday, E. Rice, W. Tallon, E. Norman","Derby College Trailblazers EABL|0,12,4,6,7",4,E. Rice,0,C. Burr,5,11,1,4,3,1.67,3.67
BMET City of Birmingham Rockets EABL,"P. Basioudis, L. Duru, J. Agbeze, G. Angoy, J. Hyland","BMET City of Birmingham Rockets EABL|10,15,5,6,9",10,P. Basioudis,15,L. Duru,5,11,1,4,4,1.25,2.75
Myerscough College EABL,"H. Sheehan, Z. Trezvant, C. Sanchez Falette, S. Latidan, O. Esingle","Myerscough College EABL|0,12,4,8,9",9,O. Esingle,4,C. Sanchez Falette,4,11,3,1,3,1.33,3.67
Manchester Magic Academy EABL,"L. Clayton, O. Babalola, T. Richardson, T. Kamal Kazmi, J. Walton","Manchester Magic Academy EABL|12,13,4,6,8",6,T. Kamal Kazmi,4,T. Richardson,4,11,3,1,3,1.33,3.67
City of London Academy - Southwark EABL,"D. Banjoko, T. Gass, A. Nwokolo, J. Hannick, D. Banjoko","City of London Academy - Southwark EABL|12,13,15,7,8",7,J. Hannick,13,T. Gass,5,10,0,5,4,1.25,2.5
BMET City of Birmingham Rockets EABL,"P. Basioudis, L. Duru, J. Agbeze, G. Angoy, J. Hyland","BMET City of Birmingham Rockets EABL|10,15,5,6,9",6,G. Angoy,15,L. Duru,4,10,2,2,4,1.0,2.5
City of London Academy - Southwark EABL,"D. Banjoko, T. Gass, A. Nwokolo, D. Patel, D. Banjoko","City of London Academy - Southwark EABL|12,13,15,5,8",5,D. Patel,13,T. Gass,5,10,0,5,3,1.67,3.33
Oaklands Wolves EABL,"D. Kostadinov, L. Mcintosh, G. Mitchell, E. Da Cruz Fatuda, D. Gladstone","Oaklands Wolves EABL|1,10,15,17,24",10,L. Mcintosh,24,D. Gladstone,5,10,0,5,5,1.0,2.0
Derby College Trailblazers EABL,"C. Burr, R. Hobday, E. Rice, W. Tallon, E. Norman","Derby College Trailblazers EABL|0,12,4,6,7",0,C. Burr,4,E. Rice,4,10,2,2,4,1.0,2.5
SGS College EABL,"I. Toure, K. Ramirez Mora, S. Nelson, D. Lloyd, M. Perez Tosca","SGS College EABL|12,14,2,5,6",6,M. Perez Tosca,5,D. Lloyd,3,9,3,0,2,1.5,4.5
Itchen College EABL,"D. Cimochowski, B. Cope, J. Ofman, E. Round, E. Lotriet","Itchen College EABL|1,3,4,6,8",1,D. Cimochowski,4,J. Ofman,4,9,1,3,4,1.0,2.25
City of London Academy - Southwark EABL,"D. Banjoko, T. Gass, A. Nwokolo, J. Hannick, D. Banjoko","City of London Academy - Southwark EABL|12,13,15,7,8",8,D. Banjoko,13,T. Gass,4,9,1,3,3,1.33,3.0
Copleston High School EABL,"C. Fobister, M. Liddamore, T. Rafiu, N. Wilkinson, I. Little","Copleston High School EABL|0,10,2,3,7",2,T. Rafiu,10,M. Liddamore,4,9,1,3,3,1.33,3.0
Copleston High School EABL,"M. Liddamore, I. Carty-Peters, N. Wilkinson, I. Little, T. Rafiu","Copleston High School EABL|10,13,6,7,9",7,I. Little,10,M. Liddamore,4,9,1,3,2,2.0,4.5
City of London Academy - Southwark EABL,"D. Banjoko, T. Gass, A. Nwokolo, D. Patel, D. Banjoko","City of London Academy - Southwark EABL|12,13,15,5,8",5,D. Patel,8,D. Banjoko,3,9,3,0,2,1.5,4.5
City of London Academy - Southwark EABL,"D. Banjoko, T. Gass, A. Nwokolo, J. Hannick, D. Banjoko","City of London Academy - Southwark EABL|12,13,15,7,8",8,D. Banjoko,15,A. Nwokolo,4,9,1,3,3,1.33,3.0
Derby College Trailblazers EABL,"C. Burr, R. Hobday, E. Rice, W. Tallon, E. Norman","Derby College Trailblazers EABL|0,12,4,6,7",4,E. Rice,6,W. Tallon,4,9,1,3,4,1.0,2.25
