Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
City of London Academy - Southwark EABL,D. Patel,5,D. Patel,12,17.7,212.7,46.0,3.8,15.0,36.0,41.7,3.0,11.0,27.3,13.0,16.0,81.2,6.0,12.0,18.0,45.0,15.0,1.0,27.0,17.0,61.5,15.1,11.4,11.1,4.4,100,146.0,12.2,36.1,2,2.0,1,0,100.0,1.0,1,3.21,-3.83,7.04,1.2,1.9,0.0,0.0,0,25.0,12.0,48,11.0,3.0,27.3,18.0,5.0,0.0,4.0,10.0,18.0,13.0
Manchester Magic Academy EABL,T. Weekes,14,T. Weekes,12,7.3,87.8,43.0,3.6,18.0,30.0,60,0.0,1.0,0,7.0,14.0,50,5.0,18.0,23.0,6.0,4.0,0.0,9.0,16.0,38.6,21.4,24.0,3.3,12.8,9,52.0,4.3,29.0,0,0,0,0,0,0.0,0,-0.56,-6.65,6.09,4.0,3.2,0.0,0.0,0,29.0,18.0,62.1,1.0,0.0,0,3.0,5.0,0.0,1.0,9.0,18.0,10.0
BMET City of Birmingham Rockets EABL,P. Walsh,1/7/8,P. Walsh,12,12.2,145.9,40.0,3.3,13.0,44.0,29.5,10.0,30.0,33.3,4.0,11.0,36.4,1.0,16.0,17.0,7.0,7.0,0.0,16.0,8.0,61.3,19.3,12.7,2.2,5.4,21,61.0,5.1,19.4,0,0,0,0,0,0.0,0,-8.44,-7.42,-1.02,2.6,4.2,0.0,0.0,0,14.0,3.0,21.4,30.0,10.0,33.3,12.0,4.0,0.0,0.0,0.0,13.0,18.0
HHS Reading Rockets EABL,J. Mackinnon,14,J. Mackinnon,12,15.0,179.9,29.0,2.4,12.0,38.0,31.6,1.0,15.0,6.7,4.0,8.0,50,9.0,22.0,31.0,9.0,7.0,0.0,9.0,16.0,39.9,11.4,8.2,2.5,8.8,20,49.0,4.1,13.8,0,0,0,0,0,0.0,0,-5.41,-7.75,2.34,3.2,4.5,0.0,0.0,0,23.0,11.0,47.8,15.0,1.0,6.7,3.0,5.0,0.0,1.0,9.0,10.0,12.0
Myerscough College EABL,F. Morgan,14,F. Morgan,12,11.3,135.2,27.0,2.2,9.0,42.0,21.4,5.0,26.0,19.2,4.0,7.0,57.1,6.0,17.0,23.0,11.0,5.0,5.0,8.0,13.0,45.2,16.7,10.0,4.1,8.5,26,53.0,4.4,19.6,0,0,0,0,0,0.0,0,0.04,-6.39,6.43,3.2,4.7,0.0,0.0,0,16.0,4.0,25,26.0,5.0,19.2,4.0,4.0,0.0,0.0,5.0,0.0,5.0
City of London Academy - Southwark EABL,A. Morentin,9,A. Morentin,12,7.2,86.2,18.0,1.5,7.0,16.0,43.8,4.0,7.0,57.1,0.0,1.0,0,4.0,2.0,6.0,5.0,6.0,4.0,6.0,14.0,17.7,10.7,11.0,3.0,3.7,13,31.0,2.6,18.9,0,0,0,0,0,0.0,0,4.43,-4.94,9.37,3.0,4.0,0.0,0.0,0,9.0,3.0,33.3,7.0,4.0,57.1,1.0,2.0,0.0,3.0,2.0,6.0,8.0
BMET City of Birmingham Rockets EABL,A. Camara,12/21,A. Camara,12,8.5,101.4,16.0,1.3,6.0,19.0,31.6,0.0,0.0,0,4.0,14.0,28.6,13.0,25.0,38.0,3.0,2.0,7.0,13.0,17.0,24.2,11.0,7.3,1.4,17.4,8,24.0,2.0,11.0,0,0,0,0,0,0.0,0,-10.92,-10.82,-0.1,5.0,4.9,0.0,0.0,0,19.0,6.0,31.6,0.0,0.0,0,7.0,4.0,1.0,1.0,8.0,1.0,4.0
City of London Academy - Southwark EABL,R. Testfay,11/4/6,R. Testfay,12,10.3,124.1,10.0,0.8,2.0,22.0,9.1,0.0,10.0,0,6.0,9.0,66.7,1.0,10.0,11.0,12.0,5.0,0.0,15.0,10.0,38.4,16.1,4.2,5.1,4.7,52,62.0,5.2,26.2,4,4.0,1,2,106.4,1.9,1,-7.15,-11.89,4.74,2.3,4.3,0.0,0.0,0,12.0,2.0,16.7,10.0,0.0,0,9.0,5.0,0.0,1.0,2.0,1.0,7.0
Copleston High School EABL,E. Tamakloe,14/23/90,E. Tamakloe,12,8.4,101.3,10.0,0.8,5.0,23.0,21.7,0.0,12.0,0,0.0,1.0,0,10.0,20.0,30.0,4.0,3.0,2.0,15.0,7.0,27.3,12.9,4.7,1.9,14.1,13,23.0,1.9,10.8,0,0,0,0,0,0.0,0,-14.21,-12.29,-1.92,4.1,4.7,0.0,0.0,0,11.0,5.0,45.5,12.0,0.0,0,8.0,3.0,0.0,4.0,4.0,2.0,6.0
Copleston High School EABL,O. Drane,11,O. Drane,12,4.8,57.7,3.0,0.2,1.0,13.0,7.7,1.0,12.0,8.3,0.0,0.0,0,0.0,5.0,5.0,3.0,4.0,2.0,7.0,5.0,19.2,15.9,2.5,2.5,4.1,7,10.0,0.8,8.2,0,0,0,0,0,0.0,0,-13.88,-13.66,-0.22,2.6,4.4,0.0,0.0,0,1.0,0.0,0,12.0,1.0,8.3,2.0,4.0,0.0,1.0,0.0,3.0,0.0
Oaklands Wolves EABL,G. Mitchell,15,G. Mitchell,11,32.9,361.6,192.0,17.5,71.0,167.0,42.5,12.0,44.0,27.3,38.0,63.0,60.3,48.0,100.0,148.0,30.0,18.0,14.0,43.0,22.0,182.1,26.2,27.5,4.3,21.2,72,264.0,24.0,37.8,3,3.0,2,0,75.0,5.0,1,5.51,2.08,3.42,4.7,2.2,0.0,0.0,0,123.0,59.0,48,44.0,12.0,27.3,18.0,21.0,0.0,4.0,78.0,11.0,26.0
City of London Academy - Southwark EABL,T. Gass,13,T. Gass,11,27.0,296.9,189.0,17.2,76.0,155.0,49,11.0,36.0,30.6,26.0,47.0,55.3,37.0,51.0,88.0,17.0,19.0,14.0,22.0,18.0,154.3,27.1,33.4,3.0,15.6,35,224.0,20.4,39.6,10,2.5,5,3,79.1,7.3,4,12.08,3.81,8.27,4.6,2.1,0.0,0.0,0,119.0,65.0,54.6,36.0,11.0,30.6,15.0,6.0,0.0,1.0,45.0,52.0,51.0
Barking Abbey EABL,J. Mendes,23,J. Mendes,11,29.4,323.1,182.0,16.5,72.0,152.0,47.4,7.0,31.0,22.6,31.0,41.0,75.6,44.0,65.0,109.0,15.0,14.0,11.0,28.0,24.0,147.9,23.8,29.2,2.4,17.5,38,220.0,20.0,35.2,2,1.0,5,2,17.0,5.9,2,6.92,0.38,6.54,4.8,2.3,0.0,0.0,0,121.0,65.0,53.7,31.0,7.0,22.6,6.0,14.0,1.0,7.0,59.0,47.0,56.0
HHS Reading Rockets EABL,M. Daines,7,M. Daines,11,36.6,402.2,170.0,15.5,61.0,198.0,30.8,16.0,79.0,20.3,32.0,46.0,69.6,12.0,41.0,53.0,55.0,37.0,1.0,56.0,17.0,251.8,32.1,21.5,6.9,6.7,109,279.0,25.4,35.2,6,3.0,1,4,108.7,2.8,2,-1.37,-4.25,2.88,1.6,1.9,0.0,0.0,0,119.0,45.0,37.8,79.0,16.0,20.3,36.0,13.0,0.0,7.0,33.0,41.0,67.0
Derby College Trailblazers EABL,C. Burr,0/10,C. Burr,11,32.1,353.4,163.0,14.8,65.0,165.0,39.4,10.0,51.0,19.6,23.0,31.0,74.2,19.0,61.0,80.0,42.0,19.0,6.0,33.0,21.0,184.9,26.0,22.9,5.9,11.2,97,260.0,23.6,36.5,13,2.2,15,4,38.8,19.8,6,-1.14,-2.53,1.39,3.3,2.6,0.0,0.0,0,114.0,55.0,48.2,51.0,10.0,19.6,21.0,12.0,0.0,0.0,19.0,53.0,43.0
Itchen College EABL,J. Ofman,4,J. Ofman,11,20.9,229.4,147.0,13.4,55.0,124.0,44.4,14.0,46.0,30.4,23.0,29.0,79.3,15.0,56.0,71.0,14.0,13.0,0.0,22.0,26.0,138.0,29.8,32.1,3.1,15.5,30,177.0,16.1,38.6,0,0,0,0,0,0.0,0,6.62,0.69,5.93,3.8,2.6,0.0,0.0,0,78.0,41.0,52.6,46.0,14.0,30.4,7.0,9.0,0.0,6.0,22.0,52.0,46.0
Derby College Trailblazers EABL,W. Tallon,6/9,W. Tallon,11,28.0,307.6,136.0,12.4,56.0,99.0,56.6,7.0,19.0,36.8,17.0,26.0,65.4,24.0,61.0,85.0,20.0,12.0,11.0,17.0,17.0,99.3,16.0,21.9,3.2,13.7,39,175.0,15.9,28.2,9,1.8,8,2,50.7,9.9,5,2.25,0.3,1.95,4.6,2.4,0.0,0.0,0,80.0,49.0,61.3,19.0,7.0,36.8,8.0,9.0,0.0,0.0,38.0,21.0,28.0
Barking Abbey EABL,K. Mabaya,10,K. Mabaya,11,23.5,258.6,134.0,12.2,46.0,135.0,34.1,10.0,42.0,23.8,32.0,48.0,66.7,29.0,38.0,67.0,21.0,30.0,6.0,24.0,20.0,145.1,29.2,26.8,4.2,13.4,50,184.0,16.7,36.8,5,2.5,2,2,86.8,3.9,2,7.85,-1.2,9.05,3.3,2.8,0.0,0.0,0,93.0,36.0,38.7,42.0,10.0,23.8,6.0,17.0,0.0,1.0,30.0,56.0,51.0
BMET City of Birmingham Rockets EABL,J. Agbeze,0/5,J. Agbeze,11,28.7,315.9,128.0,11.6,54.0,110.0,49.1,0.0,0.0,0,20.0,52.0,38.5,40.0,29.0,69.0,31.0,34.0,10.0,39.0,19.0,126.6,18.4,18.8,4.6,10.1,71,199.0,18.1,29.2,4,1.3,4,0,50.0,4.0,3,0.33,-2.31,2.63,3.2,2.5,0.0,0.0,0,110.0,54.0,49.1,0.0,0.0,0,18.0,16.0,1.0,4.0,39.0,31.0,48.0
Barking Abbey EABL,R. Connolly,12,R. Connolly,11,27.5,302.4,126.0,11.5,47.0,107.0,43.9,15.0,44.0,34.1,17.0,24.0,70.8,20.0,47.0,67.0,22.0,22.0,6.0,27.0,24.0,119.6,20.6,21.6,3.8,11.5,53,179.0,16.3,30.6,0,0,0,0,0,0.0,0,6.35,-2.12,8.47,3.3,2.6,0.0,0.0,0,63.0,32.0,50.8,44.0,15.0,34.1,11.0,13.0,0.0,3.0,21.0,49.0,34.0
Myerscough College EABL,S. Latidan,10/13/15/24/6/7/8,S. Latidan,11,36.7,404.1,125.0,11.4,57.0,103.0,55.3,2.0,9.0,22.2,9.0,24.0,37.5,77.0,59.0,136.0,32.0,22.0,7.0,22.0,33.0,56.2,7.0,15.5,4.0,16.8,191,316.0,28.7,39.1,0,0,0,0,0,0.0,0,8.31,0.97,7.34,3.9,3.6,0.0,0.0,0,94.0,55.0,58.5,9.0,2.0,22.2,7.0,7.0,1.0,7.0,49.0,34.0,40.0
SGS College EABL,D. Lloyd,5,D. Lloyd,11,23.5,258.2,117.0,10.6,41.0,107.0,38.3,18.0,50.0,36,17.0,24.0,70.8,6.0,28.0,34.0,17.0,22.0,2.0,25.0,9.0,131.1,24.6,21.8,3.2,6.3,41,158.0,14.4,29.5,2,2.0,1,0,100.0,1.0,1,0.6,-1.82,2.43,2.2,2.6,0.0,0.0,0,57.0,23.0,40.4,50.0,18.0,36,10.0,13.0,0.0,2.0,18.0,54.0,27.0
Manchester Magic Academy EABL,T. Richardson,3/4/6,T. Richardson,11,15.4,169.4,114.0,10.4,40.0,107.0,37.4,23.0,71.0,32.4,11.0,17.0,64.7,7.0,17.0,24.0,12.0,14.0,2.0,10.0,14.0,112.8,32.4,32.9,3.5,6.9,81,195.0,17.7,56.3,0,0,0,0,0,0.0,0,5.66,0.07,5.6,3.0,3.1,0.0,0.0,0,36.0,17.0,47.2,71.0,23.0,32.4,3.0,5.0,0.0,2.0,17.0,46.0,47.0
HHS Reading Rockets EABL,L. Bakary,15,L. Bakary,11,23.4,257.4,97.0,8.8,37.0,72.0,51.4,0.0,1.0,0,23.0,36.0,63.9,17.0,37.0,54.0,8.0,9.0,11.0,22.0,32.0,89.1,17.7,19.1,1.6,10.7,14,111.0,10.1,21.9,0,0,0,0,0,0.0,0,-1.89,-5.38,3.5,4.5,2.9,0.0,0.0,0,71.0,37.0,52.1,1.0,0.0,0,5.0,10.0,0.0,7.0,30.0,17.0,26.0
Itchen College EABL,D. Cimochowski,1/15,D. Cimochowski,11,19.2,211.4,94.0,8.5,42.0,80.0,52.5,0.0,0.0,0,10.0,21.0,47.6,37.0,35.0,72.0,12.0,5.0,7.0,23.0,38.0,72.2,16.9,22.2,2.8,17.0,42,136.0,12.4,32.2,0,0,0,0,0,0.0,0,1.01,-3.31,4.32,5.0,3.5,0.0,0.0,0,80.0,42.0,52.5,0.0,0.0,0,14.0,4.0,0.0,5.0,29.0,16.0,18.0
Copleston High School EABL,T. Rafiu,0/2/6/9,T. Rafiu,11,31.7,348.6,81.0,7.4,30.0,99.0,30.3,9.0,30.0,30,12.0,19.0,63.2,22.0,38.0,60.0,21.0,19.0,10.0,33.0,36.0,113.6,15.6,11.0,2.9,8.2,108,189.0,17.2,25.8,0,0,0,0,0,0.0,0,-7.79,-7.89,0.1,3.1,3.5,0.0,0.0,0,69.0,21.0,30.4,30.0,9.0,30,12.0,13.0,0.0,8.0,23.0,24.0,15.0
Derby College Trailblazers EABL,E. Rice,4,E. Rice,11,25.0,274.8,73.0,6.6,27.0,80.0,33.8,12.0,42.0,28.6,7.0,7.0,100,10.0,13.0,23.0,44.0,6.0,0.0,28.0,19.0,97.0,17.6,13.2,7.9,4.2,97,170.0,15.5,30.7,6,2.0,3,1,87.2,5.4,3,-6.86,-4.9,-1.96,1.9,3.0,0.0,0.0,0,38.0,15.0,39.5,42.0,12.0,28.6,17.0,9.0,0.0,2.0,16.0,19.0,26.0
BMET City of Birmingham Rockets EABL,J. Hyland,14/9,J. Hyland,11,29.5,324.1,68.0,6.2,22.0,83.0,26.5,11.0,50.0,22,13.0,19.0,68.4,6.0,29.0,35.0,52.0,16.0,2.0,65.0,16.0,144.3,20.5,9.7,7.4,5.0,127,195.0,17.7,27.9,1,0.5,1,2,26.6,2.9,2,-11.0,-8.86,-2.14,1.7,3.0,0.0,0.0,0,33.0,11.0,33.3,50.0,11.0,22,44.0,17.0,1.0,3.0,21.0,7.0,20.0
Derby College Trailblazers EABL,G. Pastor,13/14/5,G. Pastor,11,19.0,209.3,67.0,6.1,32.0,74.0,43.2,0.0,5.0,0,3.0,18.0,16.7,21.0,33.0,54.0,18.0,4.0,2.0,18.0,22.0,75.8,18.0,15.9,4.3,12.8,45,112.0,10.2,26.6,2,1.0,2,0,50.0,5.0,2,-7.34,-6.4,-0.94,4.0,3.8,0.0,0.0,0,69.0,32.0,46.4,5.0,0.0,0,7.0,9.0,0.0,2.0,18.0,10.0,7.0
Barking Abbey EABL,M. Filho,5,M. Filho,11,22.5,247.3,65.0,5.9,21.0,54.0,38.9,2.0,16.0,12.5,21.0,26.0,80.8,15.0,20.0,35.0,28.0,28.0,2.0,22.0,22.0,69.5,14.6,13.6,5.9,7.3,70,135.0,12.3,28.2,0,0,0,0,0,0.0,0,5.45,-4.68,10.13,2.1,3.0,0.0,0.0,0,38.0,19.0,50,16.0,2.0,12.5,14.0,5.0,0.0,3.0,22.0,24.0,33.0
Copleston High School EABL,I. Carty-Peters,13,I. Carty-Peters,11,13.8,151.4,56.0,5.1,21.0,71.0,29.6,11.0,35.0,31.4,3.0,10.0,30,7.0,16.0,23.0,12.0,12.0,2.0,34.0,12.0,98.3,31.0,17.6,3.8,7.2,31,87.0,7.9,27.3,0,0,0,0,0,0.0,0,-10.66,-9.14,-1.52,2.4,2.7,0.0,0.0,0,36.0,10.0,27.8,35.0,11.0,31.4,16.0,13.0,0.0,5.0,18.0,20.0,13.0
Derby College Trailblazers EABL,J. Lemanski,3/5,J. Lemanski,11,10.0,109.8,55.0,5.0,19.0,63.0,30.2,13.0,43.0,30.2,4.0,6.0,66.7,2.0,8.0,10.0,6.0,7.0,2.0,8.0,12.0,68.8,31.1,24.9,2.7,4.5,21,76.0,6.9,34.4,0,0.0,1,0,0.0,1.0,1,-4.0,-3.71,-0.29,2.7,3.6,0.0,0.0,0,20.0,6.0,30,43.0,13.0,30.2,3.0,4.0,0.0,1.0,7.0,23.0,8.0
Itchen College EABL,M. Yeates,11/12/14/15,M. Yeates,11,16.3,179.4,45.0,4.1,19.0,45.0,42.2,1.0,1.0,100,6.0,14.0,42.9,24.0,19.0,43.0,9.0,4.0,1.0,6.0,11.0,31.8,8.8,12.5,2.5,12.0,38,83.0,7.5,23.1,0,0,0,0,0,0.0,0,2.44,-1.25,3.69,3.6,4.5,0.0,0.0,0,44.0,18.0,40.9,1.0,1.0,100,0.0,6.0,0.0,0.0,19.0,11.0,13.0
BMET City of Birmingham Rockets EABL,B. Rose,11/15/16/4/8/9,B. Rose,11,10.2,112.4,30.0,2.7,9.0,31.0,29,5.0,21.0,23.8,7.0,8.0,87.5,4.0,6.0,10.0,8.0,3.0,1.0,20.0,6.0,48.5,19.8,12.4,3.3,4.1,175,205.0,18.6,84.6,0,0,0,0,0,0.0,0,-11.31,-8.65,-2.66,2.6,3.8,0.0,0.0,0,10.0,4.0,40,21.0,5.0,23.8,10.0,9.0,0.0,1.0,6.0,9.0,11.0
SGS College EABL,A. Odowa,10/8,A. Odowa,11,11.1,121.8,29.0,2.6,12.0,35.0,34.3,2.0,11.0,18.2,3.0,12.0,25,7.0,13.0,20.0,6.0,8.0,0.0,15.0,5.0,46.3,18.4,11.5,2.4,7.9,16,45.0,4.1,17.8,0,0,0,0,0,0.0,0,-7.61,-7.93,0.32,2.7,4.4,0.0,0.0,0,24.0,10.0,41.7,11.0,2.0,18.2,7.0,7.0,1.0,0.0,8.0,14.0,9.0
Barking Abbey EABL,F. Cole,13/4/7,F. Cole,11,6.0,65.8,21.0,1.9,8.0,21.0,38.1,3.0,9.0,33.3,2.0,8.0,25,5.0,12.0,17.0,4.0,6.0,2.0,6.0,7.0,24.5,19.3,16.5,3.1,13.4,14,35.0,3.2,27.5,0,0,0,0,0,0.0,0,3.69,-5.24,8.92,3.5,3.9,0.0,0.0,0,12.0,5.0,41.7,9.0,3.0,33.3,4.0,2.0,0.0,0.0,4.0,6.0,9.0
Itchen College EABL,G. Andrews,7,G. Andrews,11,9.4,103.9,20.0,1.8,9.0,19.0,47.4,1.0,3.0,33.3,1.0,4.0,25,11.0,4.0,15.0,5.0,7.0,0.0,8.0,15.0,17.0,8.1,9.6,2.4,7.2,12,32.0,2.9,15.4,0,0,0,0,0,0.0,0,1.25,-4.55,5.79,2.8,4.5,0.0,0.0,0,16.0,8.0,50,3.0,1.0,33.3,5.0,3.0,0.0,0.0,7.0,6.0,12.0
Copleston High School EABL,G. Millar,12/15,G. Millar,11,6.8,74.5,6.0,0.5,2.0,14.0,14.3,2.0,14.0,14.3,0.0,0.0,0,4.0,5.0,9.0,3.0,0.0,1.0,13.0,20.0,22.1,14.1,3.8,1.9,5.7,15,21.0,1.9,13.4,0,0,0,0,0,0.0,0,-21.42,-18.02,-3.39,3.3,4.6,0.0,0.0,0,0.0,0.0,0,14.0,2.0,14.3,7.0,3.0,0.0,3.0,3.0,0.0,0.0
Oaklands Wolves EABL,E. Ryan,12,E. Ryan,11,6.5,71.2,6.0,0.5,2.0,11.0,18.2,0.0,1.0,0,2.0,6.0,33.3,7.0,7.0,14.0,6.0,4.0,3.0,5.0,5.0,11.2,8.2,4.4,4.4,10.2,14,20.0,1.8,14.5,0,0,0,0,0,0.0,0,-1.45,-4.77,3.32,3.2,4.3,0.0,0.0,0,10.0,2.0,20,1.0,0.0,0,3.0,2.0,0.0,0.0,4.0,2.0,2.0
Charnwood College Riders EABL,Z. Gleadell-Smith,15,Z. Gleadell-Smith,10,28.2,281.5,135.0,13.5,60.0,115.0,52.2,1.0,6.0,16.7,14.0,22.0,63.6,38.0,71.0,109.0,18.0,11.0,22.0,19.0,18.0,101.5,18.2,24.0,3.2,19.4,45,180.0,18.0,32.0,16,3.2,10,2,73.5,11.9,5,6.5,1.56,4.94,5.0,2.6,0.0,0.0,0,109.0,59.0,54.1,6.0,1.0,16.7,8.0,5.0,1.0,5.0,50.0,30.0,42.0
Derby College Trailblazers EABL,E. Norman,7,E. Norman,10,29.6,295.5,109.0,10.9,37.0,110.0,33.6,12.0,50.0,24,23.0,31.0,74.2,11.0,45.0,56.0,31.0,10.0,0.0,35.0,16.0,141.7,23.8,18.3,5.2,9.4,64,173.0,17.3,29.1,6,2.0,5,6,39.3,9.6,3,-6.4,-5.64,-0.75,2.9,3.2,0.0,0.0,0,60.0,25.0,41.7,50.0,12.0,24,14.0,17.0,0.0,4.0,24.0,29.0,31.0
Derby College Trailblazers EABL,R. Hobday,12,R. Hobday,10,22.6,226.5,73.0,7.3,35.0,73.0,47.9,1.0,2.0,50,2.0,6.0,33.3,14.0,38.0,52.0,19.0,6.0,4.0,14.0,18.0,72.6,15.9,16.0,4.2,11.4,44,117.0,11.7,25.6,4,2.0,4,0,50.0,4.0,2,-3.71,-4.37,0.67,3.8,3.4,0.0,0.0,0,71.0,34.0,47.9,2.0,1.0,50,3.0,7.0,1.0,3.0,15.0,8.0,7.0
Manchester Magic Academy EABL,J. Odongo,10,J. Odongo,10,22.4,223.9,63.0,6.3,24.0,51.0,47.1,4.0,16.0,25,11.0,19.0,57.9,8.0,19.0,27.0,16.0,13.0,0.0,8.0,16.0,57.0,12.4,13.8,3.5,5.9,38,101.0,10.1,22.1,0,0,0,0,0,0.0,0,1.36,-4.72,6.09,2.8,4.0,0.0,0.0,0,35.0,20.0,57.1,16.0,4.0,25,5.0,3.0,0.0,0.0,8.0,17.0,25.0
City of London Academy - Southwark EABL,J. Hannick,7,J. Hannick,10,20.4,203.6,60.0,6.0,19.0,67.0,28.4,5.0,38.0,13.2,17.0,21.0,81,4.0,16.0,20.0,29.0,11.0,2.0,15.0,20.0,83.8,21.4,15.5,7.5,5.2,65,125.0,12.5,32.2,1,1.0,1,2,26.6,2.9,1,1.7,-5.14,6.83,2.0,3.2,0.0,0.0,0,29.0,14.0,48.3,38.0,5.0,13.2,8.0,3.0,0.0,4.0,14.0,21.0,11.0
Manchester Magic Academy EABL,S. Sidi-Boumedine,2,S. Sidi-Boumedine,10,16.4,163.7,53.0,5.3,21.0,61.0,34.4,11.0,34.0,32.4,0.0,5.0,0,5.0,13.0,18.0,11.0,10.0,0.0,7.0,10.0,62.6,18.6,15.8,3.3,5.4,29,82.0,8.2,24.5,3,3.0,1,0,150.0,1.0,1,-0.63,-5.34,4.72,2.7,4.5,0.0,0.0,0,27.0,10.0,37,34.0,11.0,32.4,4.0,1.0,0.0,2.0,11.0,21.0,23.0
Barking Abbey EABL,A. Nwabueze,22/32/4/44,A. Nwabueze,10,16.8,168.5,52.0,5.2,19.0,57.0,33.3,13.0,41.0,31.7,1.0,2.0,50,7.0,22.0,29.0,4.0,11.0,4.0,6.0,16.0,54.6,16.8,16.0,1.2,8.9,17,69.0,6.9,21.2,0,0,0,0,0,0.0,0,3.49,-4.0,7.49,3.4,4.2,0.0,0.0,0,16.0,6.0,37.5,41.0,13.0,31.7,2.0,3.0,0.0,1.0,20.0,18.0,13.0
Charnwood College Riders EABL,A. Oyerinde,5/99,A. Oyerinde,10,17.9,178.9,50.0,5.0,21.0,70.0,30,4.0,25.0,16,4.0,7.0,57.1,4.0,15.0,19.0,25.0,10.0,0.0,17.0,17.0,82.6,23.3,14.0,7.0,5.3,61,111.0,11.1,31.1,5,2.5,3,0,83.3,3.0,2,-4.89,-6.82,1.92,1.8,3.5,0.0,0.0,0,45.0,17.0,37.8,25.0,4.0,16,9.0,8.0,0.0,0.0,9.0,6.0,15.0
City of London Academy - Southwark EABL,R. Cryer,10/11/4/7,R. Cryer,10,9.8,98.2,42.0,4.2,15.0,54.0,27.8,12.0,43.0,27.9,0.0,0.0,0,3.0,10.0,13.0,6.0,3.0,0.0,7.0,2.0,55.7,29.5,22.5,3.2,7.0,121,163.0,16.3,87.2,0,0,0,0,0,0.0,0,0.49,-2.84,3.33,2.7,4.1,0.0,0.0,0,11.0,3.0,27.3,43.0,12.0,27.9,2.0,4.0,0.0,1.0,2.0,11.0,11.0
Derby College Trailblazers EABL,L. Ngomti,1/11/17/2/9,L. Ngomti,10,12.9,129.3,33.0,3.3,11.0,41.0,26.8,6.0,22.0,27.3,5.0,12.0,41.7,4.0,12.0,16.0,10.0,13.0,1.0,15.0,21.0,55.0,21.1,12.7,3.8,6.1,52,85.0,8.5,32.6,0,0,0,0,0,0.0,0,-7.9,-9.79,1.89,2.4,4.4,0.0,0.0,0,19.0,5.0,26.3,22.0,6.0,27.3,9.0,4.0,0.0,2.0,1.0,15.0,10.0
Myerscough College EABL,L. Farrell,10/24/4/7,L. Farrell,10,7.4,73.8,30.0,3.0,13.0,26.0,50,2.0,5.0,40,2.0,2.0,100,3.0,8.0,11.0,7.0,3.0,0.0,4.0,7.0,26.8,18.1,20.3,4.7,7.4,118,148.0,14.8,100.2,0,0,0,0,0,0.0,0,5.77,-1.49,7.26,2.7,3.3,0.0,0.0,0,21.0,11.0,52.4,5.0,2.0,40,2.0,2.0,0.0,0.0,8.0,2.0,2.0
Barking Abbey EABL,F. Oguntuase,11,F. Oguntuase,10,8.6,86.0,29.0,2.9,13.0,27.0,48.1,0.0,0.0,0,3.0,7.0,42.9,12.0,13.0,25.0,4.0,6.0,2.0,8.0,17.0,25.0,15.1,17.4,2.4,15.0,8,37.0,3.7,22.3,0,0,0,0,0,0.0,0,0.74,-6.8,7.55,4.0,3.7,0.0,0.0,0,27.0,13.0,48.1,0.0,0.0,0,1.0,4.0,1.0,2.0,12.0,8.0,4.0
City of London Academy - Southwark EABL,S. Shirwac,10/13/14/7,S. Shirwac,10,9.0,89.9,22.0,2.2,10.0,20.0,50,0.0,1.0,0,2.0,4.0,50,3.0,13.0,16.0,1.0,5.0,1.0,9.0,5.0,26.6,15.4,12.9,0.6,9.4,125,147.0,14.7,85.9,0,0,0,0,0,0.0,0,-0.07,-7.16,7.1,3.3,4.4,0.0,0.0,0,19.0,10.0,52.6,1.0,0.0,0,2.0,4.0,1.0,2.0,3.0,7.0,9.0
Charnwood College Riders EABL,S. Morris,14/19,S. Morris,10,11.9,119.1,21.0,2.1,10.0,25.0,40,0.0,0.0,0,1.0,4.0,25,13.0,18.0,31.0,4.0,3.0,3.0,14.0,16.0,26.6,11.3,8.8,1.7,13.0,48,69.0,6.9,29.0,2,2.0,1,0,100.0,1.0,1,-6.72,-8.7,1.98,4.3,4.7,0.0,0.0,0,25.0,10.0,40,0.0,0.0,0,1.0,4.0,0.0,9.0,10.0,3.0,12.0
Barking Abbey EABL,K. N'gabala,8,K. N'gabala,10,7.0,70.3,20.0,2.0,7.0,17.0,41.2,0.0,6.0,0,6.0,8.0,75,1.0,4.0,5.0,6.0,1.0,0.0,2.0,8.0,20.7,15.3,14.7,4.4,3.7,18,38.0,3.8,28.0,0,0,0,0,0,0.0,0,-0.87,-6.31,5.45,2.5,3.5,0.0,0.0,0,11.0,7.0,63.6,6.0,0.0,0,2.0,0.0,0.0,0.0,4.0,11.0,10.0
