Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
LDLC ASVEL Villeurbanne,"Zachary Seljaas, Bodian Massa, Nando De Colo, Glynn Watson, Melvin Ajinca","LDLC ASVEL Villeurbanne|1,10,12,30,8",12,Nando De Colo,1,Zachary Seljaas,1,3,1,0,1,1.0,3.0
LDLC ASVEL Villeurbanne,"Zachary Seljaas, Bodian Massa, Edwin Jackson, David Lighty, Glynn Watson","LDLC ASVEL Villeurbanne|1,10,11,23,30",11,Edwin Jackson,1,Zachary Seljaas,1,3,1,0,1,1.0,3.0
Valencia Basket,"Omari Moore, Darius Thompson, Josep Puerto, Matthew Costello, Jaime Pradilla","Valencia Basket|10,13,2,24,4",24,Matthew Costello,10,Omari Moore,1,3,1,0,1,1.0,3.0
Valencia Basket,"Neal Sako, Darius Thompson, Ike Iroegbu, Josep Puerto, Nathan Sestina","Valencia Basket|12,13,18,2,77",13,Darius Thompson,77,Nathan Sestina,1,3,1,0,1,1.0,3.0
Valencia Basket,"Kameron Taylor, Omari Moore, Darius Thompson, Nathan Reuvers, Jaime Pradilla","Valencia Basket|1,10,13,3,4",13,Darius Thompson,10,Omari Moore,1,3,1,0,1,1.0,3.0
Valencia Basket,"Kameron Taylor, Omari Moore, Neal Sako, Darius Thompson, Nathan Sestina","Valencia Basket|1,10,12,13,77",10,Omari Moore,1,Kameron Taylor,1,3,1,0,1,1.0,3.0
Valencia Basket,"Omari Moore, Darius Thompson, Josep Puerto, Matthew Costello, Jaime Pradilla","Valencia Basket|10,13,2,24,4",4,Jaime Pradilla,13,Darius Thompson,1,3,1,0,1,1.0,3.0
LDLC ASVEL Villeurbanne,"Zachary Seljaas, Edwin Jackson, David Lighty, Shaquille Harrison, Bastien Vautier","LDLC ASVEL Villeurbanne|1,11,23,3,32",3,Shaquille Harrison,23,David Lighty,1,3,1,0,1,1.0,3.0
Valencia Basket,"Kameron Taylor, Omari Moore, Nathan Reuvers, Jaime Pradilla, Sergio De Larrea","Valencia Basket|1,10,3,4,5",10,Omari Moore,3,Nathan Reuvers,1,3,1,0,1,1.0,3.0
Valencia Basket,"Omari Moore, Ike Iroegbu, Josep Puerto, Matthew Costello, Jaime Pradilla","Valencia Basket|10,18,2,24,4",10,Omari Moore,24,Matthew Costello,1,3,1,0,1,1.0,3.0
LDLC ASVEL Villeurbanne,"Zachary Seljaas, Bodian Massa, Nando De Colo, David Lighty, Glynn Watson","LDLC ASVEL Villeurbanne|1,10,12,23,30",12,Nando De Colo,1,Zachary Seljaas,1,3,1,0,1,1.0,3.0
Paris Basketball,"Nadir Hifi, Jeremy Morgan, Ismael Bako, Daulton Hommes, Derek Willis","Paris Basketball|2,20,21,34,35",2,Nadir Hifi,34,Daulton Hommes,1,3,1,0,1,1.0,3.0
Paris Basketball,"Allan Dokossi, Jeremy Morgan, Amath M'Baye, Leopold Cavaliere, Justin Robinson","Paris Basketball|13,20,22,4,5",13,Allan Dokossi,5,Justin Robinson,1,3,1,0,1,1.0,3.0
Fenerbahce Beko Istanbul,"Armando Bacot Jr., Tarik Biberovic, Mikael Jantunen, Devon Hall, Nicolo Melli, Talen Horton Tucker","Fenerbahce Beko Istanbul|0,13,18,20,4,8",18,Mikael Jantunen,13,Tarik Biberovic,1,3,1,0,1,1.0,3.0
Fenerbahce Beko Istanbul,"Armando Bacot Jr., Mikael Jantunen, Wade Baldwin Iv, Devon Hall, Nicolo Melli, Bonzie Colson","Fenerbahce Beko Istanbul|0,18,2,20,4,50",2,Wade Baldwin Iv,20,Devon Hall,1,3,1,0,1,1.0,3.0
Paris Basketball,"Allan Dokossi, Nadir Hifi, Jeremy Morgan, Daulton Hommes, Leopold Cavaliere","Paris Basketball|13,2,20,34,4",4,Leopold Cavaliere,34,Daulton Hommes,1,3,1,0,1,1.0,3.0
Paris Basketball,"Allan Dokossi, Amath M'Baye, Yakuba Ouattara, Justin Robinson, Sebastian Herrera","Paris Basketball|13,22,24,5,7",5,Justin Robinson,22,Amath M'Baye,1,3,1,0,1,1.0,3.0
Paris Basketball,"Allan Dokossi, Amath M'Baye, Yakuba Ouattara, Justin Robinson, Sebastian Herrera","Paris Basketball|13,22,24,5,7",22,Amath M'Baye,24,Yakuba Ouattara,1,3,1,0,1,1.0,3.0
Fenerbahce Beko Istanbul,"Armando Bacot Jr., Wade Baldwin Iv, Devon Hall, Nicolo Melli, Khem Birch","Fenerbahce Beko Istanbul|0,2,20,4,92",2,Wade Baldwin Iv,20,Devon Hall,1,3,1,0,1,1.0,3.0
Paris Basketball,"Nadir Hifi, Jeremy Morgan, Daulton Hommes, Derek Willis, Leopold Cavaliere","Paris Basketball|2,20,34,35,4",4,Leopold Cavaliere,2,Nadir Hifi,1,3,1,0,1,1.0,3.0
Fenerbahce Beko Istanbul,"Armando Bacot Jr., Devon Hall, Nicolo Melli, Talen Horton Tucker, Khem Birch","Fenerbahce Beko Istanbul|0,20,4,8,92",20,Devon Hall,8,Talen Horton Tucker,1,3,1,0,1,1.0,3.0
Fenerbahce Beko Istanbul,"Armando Bacot Jr., Tarik Biberovic, Wade Baldwin Iv, Devon Hall, Nicolo Melli, Bonzie Colson","Fenerbahce Beko Istanbul|0,13,2,20,4,50",2,Wade Baldwin Iv,4,Nicolo Melli,1,3,1,0,1,1.0,3.0
Fenerbahce Beko Istanbul,"Armando Bacot Jr., Tarik Biberovic, Mikael Jantunen, Wade Baldwin Iv, Nicolo Melli, Talen Horton Tucker","Fenerbahce Beko Istanbul|0,13,18,2,4,8",8,Talen Horton Tucker,4,Nicolo Melli,1,3,1,0,1,1.0,3.0
Fenerbahce Beko Istanbul,"Armando Bacot Jr., Tarik Biberovic, Mikael Jantunen, Wade Baldwin Iv, Nicolo Melli, Talen Horton Tucker","Fenerbahce Beko Istanbul|0,13,18,2,4,8",13,Tarik Biberovic,4,Nicolo Melli,1,3,1,0,1,1.0,3.0
Fenerbahce Beko Istanbul,"Armando Bacot Jr., Tarik Biberovic, Wade Baldwin Iv, Devon Hall, Nicolo Melli, Bonzie Colson","Fenerbahce Beko Istanbul|0,13,2,20,4,50",4,Nicolo Melli,20,Devon Hall,1,3,1,0,1,1.0,3.0
Fenerbahce Beko Istanbul,"Armando Bacot Jr., Tarik Biberovic, Devon Hall, Nicolo Melli, Talen Horton Tucker, Khem Birch","Fenerbahce Beko Istanbul|0,13,20,4,8,92",20,Devon Hall,8,Talen Horton Tucker,1,3,1,0,1,1.0,3.0
Fenerbahce Beko Istanbul,"Armando Bacot Jr., Tarik Biberovic, Onuralp Bitim, Wade Baldwin Iv, Nicolo Melli, Khem Birch","Fenerbahce Beko Istanbul|0,13,17,2,4,92",4,Nicolo Melli,13,Tarik Biberovic,1,3,1,0,1,1.0,3.0
Paris Basketball,"Allan Dokossi, Nadir Hifi, Jeremy Morgan, Amath M'Baye, Daulton Hommes","Paris Basketball|13,2,20,22,34",2,Nadir Hifi,34,Daulton Hommes,1,3,1,0,1,1.0,3.0
Fenerbahce Beko Istanbul,"Armando Bacot Jr., Mikael Jantunen, Wade Baldwin Iv, Devon Hall, Nicolo Melli, Talen Horton Tucker","Fenerbahce Beko Istanbul|0,18,2,20,4,8",2,Wade Baldwin Iv,20,Devon Hall,1,3,1,0,1,1.0,3.0
Fenerbahce Beko Istanbul,"Armando Bacot Jr., Metecan Birsen, Tarik Biberovic, Onuralp Bitim, Devon Hall","Fenerbahce Beko Istanbul|0,1,13,17,20",17,Onuralp Bitim,13,Tarik Biberovic,1,3,1,0,1,1.0,3.0
Zalgiris Kaunas,"Nigel Williams-Goss, Dustin Sleva, Laurynas Birutis, Sylvain Francisco, Edgaras Ulanovas","Zalgiris Kaunas|1,14,15,3,92",3,Sylvain Francisco,14,Dustin Sleva,1,3,1,0,1,1.0,3.0
Zalgiris Kaunas,"Maodo Lo, Dustin Sleva, Sylvain Francisco, Moses Wright, Edgaras Ulanovas","Zalgiris Kaunas|12,14,3,7,92",92,Edgaras Ulanovas,12,Maodo Lo,1,3,1,0,1,1.0,3.0
Zalgiris Kaunas,"Azuolas Tubelis, Maodo Lo, Sylvain Francisco, Moses Wright, Ignas Brazdeikis","Zalgiris Kaunas|10,12,3,7,8",3,Sylvain Francisco,10,Azuolas Tubelis,1,3,1,0,1,1.0,3.0
Zalgiris Kaunas,"Azuolas Tubelis, Maodo Lo, Sylvain Francisco, Moses Wright, Ignas Brazdeikis","Zalgiris Kaunas|10,12,3,7,8",12,Maodo Lo,8,Ignas Brazdeikis,1,3,1,0,1,1.0,3.0
AS Monaco,"Elie Okobo, Daniel Theis, Alpha Diallo, Nikola Mirotic, Mike James","AS Monaco|0,10,11,33,55",11,Alpha Diallo,55,Mike James,1,3,1,0,1,1.0,3.0
AS Monaco,"Alpha Diallo, Kevarrius Hayes, Matthew Strazel, Jaron Blossomgame, Mike James","AS Monaco|11,13,32,4,55",32,Matthew Strazel,55,Mike James,1,3,1,0,1,1.0,3.0
Zalgiris Kaunas,"Maodo Lo, Dustin Sleva, Sylvain Francisco, Moses Wright, Edgaras Ulanovas","Zalgiris Kaunas|12,14,3,7,92",3,Sylvain Francisco,14,Dustin Sleva,1,3,1,0,1,1.0,3.0
Zalgiris Kaunas,"Azuolas Tubelis, Maodo Lo, Arnas Butkevicius, Moses Wright, Ignas Brazdeikis","Zalgiris Kaunas|10,12,51,7,8",12,Maodo Lo,51,Arnas Butkevicius,1,3,1,0,1,1.0,3.0
AS Monaco,"Elie Okobo, Daniel Theis, Alpha Diallo, Matthew Strazel, Nikola Mirotic","AS Monaco|0,10,11,32,33",33,Nikola Mirotic,0,Elie Okobo,1,3,1,0,1,1.0,3.0
AS Monaco,"Elie Okobo, Daniel Theis, Nemanja Nedovic, Matthew Strazel, Nikola Mirotic","AS Monaco|0,10,26,32,33",0,Elie Okobo,10,Daniel Theis,1,3,1,0,1,1.0,3.0
Zalgiris Kaunas,"Nigel Williams-Goss, Dustin Sleva, Sylvain Francisco, Moses Wright, Edgaras Ulanovas","Zalgiris Kaunas|1,14,3,7,92",14,Dustin Sleva,7,Moses Wright,1,3,1,0,1,1.0,3.0
Zalgiris Kaunas,"Nigel Williams-Goss, Sylvain Francisco, Arnas Butkevicius, Moses Wright, Edgaras Ulanovas","Zalgiris Kaunas|1,3,51,7,92",51,Arnas Butkevicius,1,Nigel Williams-Goss,1,3,1,0,1,1.0,3.0
Zalgiris Kaunas,"Nigel Williams-Goss, Azuolas Tubelis, Maodo Lo, Sylvain Francisco, Edgaras Ulanovas","Zalgiris Kaunas|1,10,12,3,92",92,Edgaras Ulanovas,1,Nigel Williams-Goss,1,3,1,0,1,1.0,3.0
Virtus Bologna,"Derrick Alston Jr., Carsen Edwards, Karim Jallow, Alessandro Pajola, Alen Smailagic","Virtus Bologna|21,3,34,6,9",9,Alen Smailagic,3,Carsen Edwards,1,3,1,0,1,1.0,3.0
Virtus Bologna,"Derrick Alston Jr., Matthew Morgan, Karim Jallow, Alessandro Pajola, Saliou Niang, Alen Smailagic","Virtus Bologna|21,30,34,6,7,9",6,Alessandro Pajola,9,Alen Smailagic,1,3,1,0,1,1.0,3.0
Virtus Bologna,"Brandon Taylor, Derrick Alston Jr., Daniel Hackett, Carsen Edwards, Mouhamet Diouf","Virtus Bologna|11,21,23,3,35",23,Daniel Hackett,3,Carsen Edwards,1,3,1,0,1,1.0,3.0
Real Madrid,"David Kraemer, Bruno Fernando, Sergio Llull, Andres Feliz, Chuma Okeke","Real Madrid|1,20,23,24,8",23,Sergio Llull,8,Chuma Okeke,1,3,1,0,1,1.0,3.0
Virtus Bologna,"Luca Vildoza, Derrick Alston Jr., Matthew Morgan, Aliou Diarra, Karim Jallow, Saliou Niang","Virtus Bologna|1,21,30,31,34,7",7,Saliou Niang,1,Luca Vildoza,1,3,1,0,1,1.0,3.0
Olympiacos Piraeus,"Thomas Walkup, Sasha Vezenkov, Tyler Dorsey, Nikola Milutinov, Evan Fournier","Olympiacos Piraeus|0,14,22,33,94",0,Thomas Walkup,22,Tyler Dorsey,1,3,1,0,1,1.0,3.0
Baskonia Vitoria-Gasteiz,"Matteo Spagnolo, Clement Frisch, Markquis Nowell, Timothe Luwawu-Cabarrot, Luka Samanic","Baskonia Vitoria-Gasteiz|10,25,3,9,99",3,Markquis Nowell,9,Timothe Luwawu-Cabarrot,1,3,1,0,1,1.0,3.0
Baskonia Vitoria-Gasteiz,"Matteo Spagnolo, Trent Forrest, Clement Frisch, Timothe Luwawu-Cabarrot, Luka Samanic","Baskonia Vitoria-Gasteiz|10,11,25,9,99",11,Trent Forrest,25,Clement Frisch,1,3,1,0,1,1.0,3.0
Baskonia Vitoria-Gasteiz,"Matteo Spagnolo, Trent Forrest, Clement Frisch, Timothe Luwawu-Cabarrot, Luka Samanic","Baskonia Vitoria-Gasteiz|10,11,25,9,99",10,Matteo Spagnolo,25,Clement Frisch,1,3,1,0,1,1.0,3.0
Baskonia Vitoria-Gasteiz,"Markus Howard, Trent Forrest, Khalifa Diop, Hamidou Diallo, Tadas Sedekerskis","Baskonia Vitoria-Gasteiz|0,11,18,6,8",8,Tadas Sedekerskis,0,Markus Howard,1,3,1,0,1,1.0,3.0
Baskonia Vitoria-Gasteiz,"Markus Howard, Trent Forrest, Khalifa Diop, Hamidou Diallo, Tadas Sedekerskis","Baskonia Vitoria-Gasteiz|0,11,18,6,8",11,Trent Forrest,0,Markus Howard,1,3,1,0,1,1.0,3.0
Baskonia Vitoria-Gasteiz,"Markus Howard, Trent Forrest, Khalifa Diop, Tadas Sedekerskis, Timothe Luwawu-Cabarrot","Baskonia Vitoria-Gasteiz|0,11,18,8,9",11,Trent Forrest,0,Markus Howard,1,3,1,0,1,1.0,3.0
Olympiacos Piraeus,"Thomas Walkup, Alec Peters, Tyson Ward, Donta Hall, Saben Lee","Olympiacos Piraeus|0,25,3,45,9",0,Thomas Walkup,3,Tyson Ward,1,3,1,0,1,1.0,3.0
Baskonia Vitoria-Gasteiz,"Trent Forrest, Khalifa Diop, Hamidou Diallo, Tadas Sedekerskis, Timothe Luwawu-Cabarrot","Baskonia Vitoria-Gasteiz|11,18,6,8,9",11,Trent Forrest,9,Timothe Luwawu-Cabarrot,1,3,1,0,1,1.0,3.0
Baskonia Vitoria-Gasteiz,"Markus Howard, Trent Forrest, Khalifa Diop, Hamidou Diallo, Tadas Sedekerskis","Baskonia Vitoria-Gasteiz|0,11,18,6,8",11,Trent Forrest,8,Tadas Sedekerskis,1,3,1,0,1,1.0,3.0
Baskonia Vitoria-Gasteiz,"Markus Howard, Trent Forrest, Tadas Sedekerskis, Timothe Luwawu-Cabarrot, Luka Samanic","Baskonia Vitoria-Gasteiz|0,11,8,9,99",11,Trent Forrest,99,Luka Samanic,1,3,1,0,1,1.0,3.0
Baskonia Vitoria-Gasteiz,"Trent Forrest, Clement Frisch, Markquis Nowell, Timothe Luwawu-Cabarrot, Luka Samanic","Baskonia Vitoria-Gasteiz|11,25,3,9,99",11,Trent Forrest,3,Markquis Nowell,1,3,1,0,1,1.0,3.0
