Team,Lineup,GAMES,TOTAL_TIME,VS_STARTERS_MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,NET_RTG,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV,2ND_CHANCE_PTS_VS,FAST_BREAK_PTS_VS,PTS_OFF_TOV_VS
Шумен,"Баръш Мустафа, Владислав Станев, Джейлън Барр, Клемен Вуга, Костадин Лазаров",4,364,2.7,10,3,8,37.5,0,2,0,4,5,80,2,2,4,0,0,1,4,8,12,77.7,81.9,73.5,29.3,32.6,37.5,49,0,33.3,40,28.2,62.5,25,80.5,15,3,7,42.9,0,1,0,9,13,69.2,3,4,7,2,2,1,1,4,11,42.9,59,7.3,60,14.3,134.5,2,2,100,1,0,0,0,0,0,1,2,0,1,-54,4,3,75,1,0,0,0,0,0,0,1,0,0,2,2,0,0,4,2
Академик Бултекс 99,"Васил Бачев, Демаркъс Шарп, Джакуез Йоу, Иван Комитски, Обрад Томич",2,378,0.0,18,8,9,88.9,1,1,100,1,2,50,0,2,2,2,0,0,2,7,12,74.9,75.4,74.4,31.8,32.2,94.4,91.1,25,0,50,14.4,22.2,11.1,151.5,17,4,9,44.4,1,4,25,8,10,80,2,2,4,3,1,0,1,3,12,50,63.4,6.9,50,44.4,145,5,5,100,3,2,66.7,0,0,0,1,0,0,1,6.5,4,2,50,1,1,100,1,0,0,1,0,0,0,0,4,2,2,0,2
Черно море Тича,"Венцислав Петков, Даръл Дейвис, Ламонт Уест, Марин Маринов, Цветомир Чернокожев",1,333,0.0,14,6,9,66.7,2,4,50,0,0,0,0,3,3,4,2,1,3,2,12,84.8,86.5,83.2,27.8,28.8,77.8,77.8,66.7,0,75,18.8,0,44.4,116.7,13,5,10,50,2,4,50,1,2,50,1,2,3,2,3,0,2,3,12,60,59.7,15.5,25,40,112.6,4,4,100,1,0,0,0,0,0,1,2,0,0,4,5,2,40,1,1,100,0,0,0,1,1,0,0,0,3,5,3,5,3
Черно море Тича,"Даръл Дейвис, Джелани Уотсън-Гейл, Иван Карачич, Михаил Молдов, Цветомир Чернокожев",3,291,0.0,6,2,9,22.2,0,5,0,2,2,100,0,1,1,1,1,0,2,3,12,85.1,98,72.2,24.5,33.2,22.2,30.4,50,0,100,15.5,22.2,55.6,50.5,14,5,6,83.3,1,1,100,3,4,75,0,5,5,4,2,1,1,4,9,91.7,90.2,11.4,0,16.7,159.8,3,2,66.7,0,0,0,0,0,0,0,2,0,0,-109.3,3,3,100,1,1,100,0,0,0,1,0,0,0,0,4,2,0,4,2
Берое-Стара Загора,"Александър Матушев, Дейлън Уилямс, Джален Бенджамин, Кристиян Желев, Мартин Йорданов",3,418,0.0,13,6,14,42.9,1,4,25,0,0,0,2,4,6,2,1,0,0,7,12,73.6,66.3,80.8,36.2,29.7,46.4,46.4,33.3,28.6,100,0,0,28.6,112.5,15,4,8,50,2,5,40,5,7,71.4,0,5,5,4,0,1,3,1,14,62.5,67.7,21.3,0,62.5,106.5,6,4,66.7,0,0,0,2,0,0,0,0,0,0,6,2,1,50,1,1,100,0,0,0,0,2,0,1,4,4,4,0,0,0
Балкан,"Андрей Иванов, Димитър Димитров, Константин Тошков, Николай Грозев, Травис Макконико",2,410,0.0,15,5,11,45.5,2,5,40,3,4,75,2,4,6,5,0,0,1,6,12,73.3,68,78.5,35.3,30.6,54.5,58.8,100,33.3,57.1,5.3,36.4,45.5,129.1,16,3,9,33.3,1,5,20,9,14,64.3,3,4,7,6,0,0,1,3,13,38.9,52.8,6.2,42.9,55.6,119.3,5,3,60,0,0,0,1,1,100,0,1,0,0,9.8,3,2,66.7,1,0,0,0,0,0,0,1,0,0,2,4,3,9,3,3
Балкан,"Андрей Иванов, Джамари Блекмон, Константин Тошков, Тадж Грийн, Травис Макконико",1,365,0.0,13,4,13,30.8,3,7,42.9,2,4,50,3,4,7,4,4,1,0,3,12,76.1,75.9,76.2,31.6,31.5,42.3,44,100,33.3,80,0,30.8,53.8,112.6,6,2,8,25,0,4,0,2,2,100,1,6,7,0,0,1,4,2,12,25,33.8,31.1,20,50,51.7,4,1,25,0,0,0,2,1,50,0,0,0,0,60.8,2,1,50,0,0,0,1,0,0,2,2,0,0,0,2,4,0,2,0
Локомотив Пловдив,"Грант Сингълтън, Девърл Рамзи, Кхалил Милър, Преслав Дурев, Томислав Минков",1,444,0.0,19,8,13,61.5,2,3,66.7,1,2,50,3,6,9,3,0,0,1,4,12,64.8,66,63.5,36.4,37.8,69.2,68.4,37.5,50,66.7,5.6,15.4,23.1,155.7,9,3,13,23.1,2,5,40,1,3,33.3,3,3,6,2,1,0,1,3,12,30.8,31.4,6.5,33.3,38.5,76.6,6,5,83.3,4,1,25,0,0,0,1,0,0,0,79.1,5,1,20,0,0,0,0,0,0,0,1,0,0,5,7,2,3,0,0
Левски,"Александър Александров, Златин Георгиев, Максим Бочев, Марио Боянов, Седариан Рейнс",2,366,1.0,11,4,6,66.7,0,2,0,3,4,75,0,6,6,4,0,0,4,4,12,74.1,77.1,71.1,31.1,33.8,66.7,70.9,100,0,85.7,25.4,66.7,33.3,93.5,10,4,10,40,0,3,0,2,4,50,1,2,3,2,3,0,0,4,11,40,42.5,0,14.3,30,92.2,3,3,100,1,1,100,0,0,0,2,1,0,1,1.3,4,4,100,2,0,0,2,0,0,0,0,0,0,0,0,0,1,4,3
Берое-Стара Загора,"Дейлън Уилямс, Джален Бенджамин, Кристиян Челенков, Милен Захариев, Николай Иванов",2,375,0.0,15,6,14,42.9,1,6,16.7,2,3,66.7,3,3,6,6,1,0,0,5,12,71.6,74.6,68.6,32.2,35.0,46.4,49,100,42.9,75,0,21.4,42.9,128.7,9,3,6,50,0,3,0,3,8,37.5,1,4,5,2,0,0,2,2,11,50,47.3,17.4,25,50,84,5,3,60,3,2,66.7,2,0,0,0,0,0,0,44.8,2,2,100,1,1,100,1,0,0,2,0,0,0,3,2,0,0,2,2
Берое-Стара Загора,"Брет Риид, Дариъс Куинсбери, Дейлън Уилямс, Кристиян Желев, Николай Иванов",3,405,1.7,13,5,10,50,0,2,0,3,5,60,0,4,4,4,1,0,0,5,12,74.9,72.3,77.5,33.2,31.0,50,53.3,80,0,100,0,50,20,106.6,15,4,8,50,0,4,0,7,7,100,0,6,6,4,0,0,2,5,13,50,67.7,15.3,0,50,114.7,5,3,60,3,2,66.7,0,0,0,0,0,0,0,-8.1,3,3,100,1,1,100,0,0,0,1,0,0,1,0,0,2,0,5,0
Черно море Тича,"Алонзо Гафни, Джелани Уотсън-Гейл, Иван Карачич, Ламонт Уест, Цветомир Чернокожев",1,359,0.2,22,7,9,77.8,5,7,71.4,3,3,100,0,5,5,5,1,1,2,2,12,80.9,82.4,79.4,29.1,30.2,105.6,106.6,71.4,0,100,11.5,33.3,77.8,178.6,10,4,10,40,1,4,25,1,2,50,0,0,0,1,1,0,1,2,12,45,46,8.4,0,40,84.2,2,2,100,0,0,0,0,0,0,0,2,0,0,94.4,5,2,40,1,1,100,2,1,50,1,0,0,0,0,2,2,0,2,2
Балкан,"Демонд Робинсън, Джамари Блекмон, Константин Тошков, Николай Грозев, Тадж Грийн",3,402,0.0,14,4,9,44.4,3,5,60,3,4,75,0,4,4,4,2,1,1,5,12,70,70.2,69.8,34.2,34.4,61.1,65.1,100,0,57.1,6.3,44.4,55.6,119,13,6,12,50,1,3,33.3,0,1,0,3,2,5,1,0,0,2,4,12,54.2,52.3,13.9,42.9,25,111.2,3,1,33.3,1,0,0,1,0,0,1,0,0,0,7.8,8,5,62.5,0,0,0,2,1,50,1,1,0,0,0,2,5,4,2,2
Локомотив Пловдив,"Георги Кендеров, Йоанис Кикрилис, Кръстомир Михов, Преслав Дурев, Томислав Минков",1,407,0.0,19,7,12,58.3,2,7,28.6,3,3,100,1,2,3,4,1,1,0,6,12,73.8,70.7,77,34.0,31.2,66.7,71.3,57.1,25,50,0,25,58.3,158.6,20,7,11,63.6,2,3,66.7,4,5,80,2,3,5,3,0,1,2,4,13,72.7,75.8,13.2,50,27.3,153.1,4,4,100,1,1,100,2,0,0,0,0,0,0,5.4,7,5,71.4,0,0,0,0,0,0,1,1,0,0,0,4,6,4,2,0
Шумен,"Баръш Мустафа, Джейлън Барр, Клемен Вуга, Костадин Лазаров, Мирослав Денчев",3,433,0.0,7,1,9,11.1,0,3,0,5,6,83.3,4,8,12,0,1,0,5,2,12,76.1,65.1,87.1,36.9,27.5,11.1,30.1,0,57.1,72.7,30,66.7,33.3,59.6,13,5,15,33.3,0,5,0,3,6,50,3,3,6,3,3,0,1,4,16,33.3,36.8,5.4,27.3,33.3,82.7,4,1,25,0,0,0,0,0,0,4,1,0,0,-23.1,2,1,50,0,0,0,2,0,0,1,0,0,0,4,1,3,2,3,6
Академик Бултекс 99,"Асен Великов, Васил Бачев, Ватанго Донзо, Николай Михайлов, Обрад Томич",2,394,0.0,8,2,6,33.3,1,2,50,3,6,50,1,4,5,4,1,0,4,3,12,69.9,72.6,67.2,33.0,35.7,41.7,46.3,200,16.7,80,24,100,33.3,67.1,13,5,9,55.6,2,4,50,1,2,50,1,5,6,4,2,0,2,5,11,66.7,65.8,16.8,20,44.4,117.9,3,1,33.3,0,0,0,0,0,0,2,1,0,1,-50.8,2,2,100,3,1,33.3,0,0,0,0,2,0,0,3,0,0,0,5,4
Рилски спортист,"Деян Карамфилов, Красимир Петров, Майкъл Едуардс, Христо Бъчков, Чавдар Костов",3,390,0.0,12,5,11,45.5,2,3,66.7,0,0,0,1,3,4,4,1,1,2,2,12,78.8,73.4,84.2,32.7,28.5,54.5,54.5,80,16.7,75,11.8,0,27.3,100.6,14,5,9,55.6,1,3,33.3,3,4,75,1,5,6,2,1,0,4,1,14,61.1,65.1,27.1,25,33.3,102.3,7,2,28.6,1,1,100,1,0,0,1,1,0,0,-1.7,5,3,60,1,1,100,0,0,0,2,1,0,1,0,2,2,2,5,4
Спартак Плевен,"Джейлан Макклауд, Кавон Скот, Мартин Сотиров, Николай Титков, Павлин Иванов",1,382,5.4,14,5,10,50,1,3,33.3,3,4,75,2,5,7,1,0,0,2,4,12,71.1,73,69.1,32.9,34.7,55,59.5,20,40,100,13.6,40,30,120.5,14,5,10,50,4,7,57.1,0,0,0,0,3,3,4,2,0,1,2,11,70,70,9.1,0,70,127.3,4,2,50,2,2,100,0,0,0,2,0,0,0,-6.8,1,1,100,1,0,0,1,1,100,0,1,0,0,4,0,2,0,0,3
Левски,"Александър Александров, Владимир Нанкински, Димитър Маринчешки, Златин Георгиев, Стоян Кайнаров",3,279,1.2,18,7,10,70,3,4,75,1,3,33.3,1,4,5,4,0,0,1,2,12,83.5,100.5,66.6,23.9,36.0,85,79.5,57.1,20,66.7,6.1,30,40,154.1,8,3,9,33.3,0,4,0,2,2,100,2,4,6,3,0,0,0,1,8,33.3,40.5,0,33.3,44.4,103.4,3,3,100,1,1,100,0,0,0,0,0,0,1,50.8,5,3,60,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,0
Спартак Плевен,"Георги Цеков, Кавон Скот, Мартин Русев, Ноел Браун, Павлин Иванов",1,414,5.5,15,6,10,60,0,3,0,3,4,75,0,5,5,5,0,0,0,1,12,65.6,68.2,63.1,35.2,38.1,60,63.8,83.3,0,100,0,40,30,127.6,11,4,10,40,1,5,20,2,2,100,0,3,3,2,0,0,0,3,11,45,50.6,0,0,50,101.1,3,3,100,4,3,75,0,0,0,0,0,0,0,26.4,2,1,50,2,1,50,0,0,0,0,0,0,0,0,4,0,0,2,0
Миньор 2015,"Джордан Тали, Игор Кесар, Константин Паисиев, Лазар Станкович, Лъчезар Тошков",2,359,0.0,14,4,11,36.4,1,7,14.3,5,8,62.5,3,2,5,1,4,0,1,3,12,80.7,82.3,79.1,29.2,30.3,40.9,48.2,25,42.9,50,6.1,72.7,63.6,113.7,11,5,8,62.5,1,3,33.3,0,1,0,2,4,6,2,1,1,5,5,12,68.8,65.2,37.2,50,37.5,92.9,3,3,100,0,0,0,1,0,0,1,0,0,0,20.8,2,2,100,2,1,50,1,1,100,2,2,0,1,3,2,9,2,2,0
Миньор 2015,"Игор Кесар, Константин Паисиев, Лазар Станкович, Лъчезар Тошков, Филип Бакич",3,454,2.3,20,6,11,54.5,3,7,42.9,5,8,62.5,3,5,8,5,0,0,1,5,12,64.8,65.1,64.5,36.9,37.2,68.2,68.9,83.3,60,100,4.9,72.7,63.6,162.5,12,4,9,44.4,0,5,0,4,5,80,0,2,2,2,1,0,1,4,12,44.4,53.6,8.2,0,55.6,98.4,3,2,66.7,0,0,0,1,0,0,1,0,0,0,64.1,4,4,100,0,0,0,0,0,0,0,1,0,0,4,3,6,0,2,0
Берое-Стара Загора,"Александър Матушев, Дейлън Уилямс, Кристиян Челенков, Милен Захариев, Николай Иванов",3,342,1.8,13,4,10,40,1,3,33.3,4,4,100,2,3,5,1,0,1,2,1,12,71.9,81.5,62.2,29.4,38.6,45,55.3,25,33.3,60,13.6,40,30,111.9,13,6,11,54.5,1,3,33.3,0,0,0,2,4,6,3,1,0,0,3,9,59.1,59.1,0,40,27.3,146.7,3,1,33.3,2,1,50,1,1,100,2,0,0,0,-34.9,4,3,75,4,2,50,1,0,0,0,0,0,0,2,2,0,4,7,5
Миньор 2015,"Джордан Тали, Константин Паисиев, Лазар Станкович, Лъчезар Тошков, Филип Бакич",3,412,1.2,11,5,13,38.5,1,3,33.3,0,0,0,2,1,3,3,1,0,2,4,12,72.2,70.8,73.6,33.9,32.6,42.3,42.3,60,33.3,100,11.1,0,23.1,90.6,23,7,9,77.8,3,4,75,6,6,100,0,4,4,5,2,0,1,3,13,94.4,98.8,7.9,0,44.4,182,6,4,66.7,3,0,0,0,0,0,1,1,0,0,-91.4,4,4,100,1,0,0,1,1,100,1,0,0,0,2,2,2,8,7,5
Балкан,"Демонд Робинсън, Джамари Блекмон, Джейлън Джонсън, Димитър Димитров, Константин Тошков",1,386,6.4,14,7,10,70,0,2,0,0,0,0,0,2,2,3,2,0,2,4,12,74.6,74.6,74.6,32.2,32.2,70,70,42.9,0,100,13.3,0,20,116.7,13,6,8,75,1,2,50,0,0,0,0,3,3,2,0,0,4,1,12,81.2,81.2,33.3,0,25,108.3,3,3,100,2,1,50,1,0,0,0,0,0,2,8.3,5,4,80,1,1,100,0,0,0,0,3,0,1,0,2,6,0,2,2
Спартак Плевен,"Мартин Русев, Мартин Сотиров, Маюм Буом, Николай Титков, Павлин Иванов",1,257,3.3,9,2,7,28.6,1,3,33.3,4,7,57.1,1,1,2,0,1,0,3,3,12,106.3,112.2,100.5,21.4,23.9,35.7,44.6,0,20,100,22.9,100,42.9,74.9,19,8,8,100,0,0,0,3,4,75,0,4,4,8,2,2,1,4,11,100,97.3,9.3,0,0,176.6,3,1,33.3,0,0,0,0,0,0,0,2,0,1,-101.6,8,8,100,0,0,0,0,0,0,1,0,0,0,3,0,0,0,10,7
Балкан,"Алекс Симеонов, Демонд Робинсън, Джамари Блекмон, Джоунс Пагенкопф, Димитър Димитров",1,397,5.3,8,3,10,30,1,4,25,1,2,50,2,6,8,1,0,0,3,0,12,73.4,72.6,74.3,33.1,32.3,35,36.8,33.3,25,60,20.2,20,40,66.6,15,6,17,35.3,3,10,30,0,0,0,4,6,10,4,3,1,0,3,12,44.1,44.1,0,40,58.8,122,3,0,0,2,2,100,0,0,0,3,0,0,0,-55.4,4,2,50,2,1,50,3,1,33.3,0,0,0,0,1,0,0,6,7,7
Балкан,"Джамари Блекмон, Димитър Димитров, Илиян Пищиков, Константин Тошков, Кортни Алекзандър",4,358,1.8,14,5,10,50,1,4,25,3,3,100,1,1,2,2,0,0,2,3,12,74.7,77.3,72.1,31.0,33.3,55,61.8,40,33.3,100,13.1,30,40,121.4,19,7,8,87.5,2,2,100,3,4,75,0,2,2,3,2,1,1,1,11,100,97.3,9.3,0,25,176.6,5,3,60,0,0,0,0,0,0,1,1,0,0,-55.2,3,3,100,3,2,66.7,0,0,0,0,1,0,0,4,5,4,0,6,3
Берое-Стара Загора,"Александър Милов, Брет Риид, Дариъс Куинсбери, Кристиян Желев, Милен Захариев",2,305,1.0,17,7,11,63.6,2,4,50,1,2,50,2,2,4,4,4,0,2,2,12,91.9,92.4,91.3,26.0,26.3,72.7,71.5,57.1,50,66.7,11.2,18.2,36.4,144.8,11,4,6,66.7,1,2,50,2,3,66.7,1,2,3,3,2,1,5,2,12,75,75.1,40.6,33.3,33.3,94.8,3,2,66.7,0,0,0,0,0,0,1,1,0,0,50,3,2,66.7,1,1,100,0,0,0,4,0,0,1,4,5,10,2,2,4
Шумен,"Андрия Блатанчич, Баръш Мустафа, Джейлън Барр, Костадин Лазаров, Майкъл Марш",2,353,0.0,7,2,9,22.2,0,2,0,3,4,75,1,6,7,0,0,0,2,2,12,76.6,78.3,75,30.7,32.0,22.2,32.5,0,16.7,75,15.7,44.4,22.2,60.8,10,3,9,33.3,0,3,0,4,6,66.7,2,5,7,2,2,0,1,6,11,33.3,43,7.9,25,33.3,90.6,3,2,66.7,3,0,0,2,0,0,2,0,0,0,-29.8,4,2,50,1,1,100,0,0,0,0,1,0,0,2,0,0,2,2,2
Рилски спортист,"Александър Георгиев, Алън Арнет, Деян Карамфилов, Джейлън Томас, Чавдар Костов",4,409,0.0,16,7,10,70,0,2,0,2,2,100,1,6,7,6,3,2,2,3,12,72.2,69.3,75,34.6,32.0,70,73.5,85.7,33.3,60,10.6,20,20,135.5,5,2,11,18.2,0,5,0,1,6,16.7,4,2,6,0,1,0,3,5,13,18.2,18.3,18,40,45.5,39.1,7,7,100,1,0,0,0,0,0,1,0,0,1,96.4,4,2,50,2,0,0,0,0,0,3,0,0,0,2,4,4,4,0,2
Ботев 2012 Враца,"Георги Герганов, Дейвид Хоутън, Марк Шопов, Михаил Калинов, Станислав Хинков",2,342,0.0,10,3,10,30,2,7,28.6,2,2,100,1,4,5,1,0,0,2,3,12,86.3,82.9,89.7,29.0,26.8,40,46,33.3,14.3,80,14.4,20,70,84.7,17,6,10,60,1,2,50,4,6,66.7,1,6,7,5,1,1,1,3,13,65,67.2,7.3,20,20,133,3,1,33.3,0,0,0,2,2,100,1,1,0,0,-48.3,4,2,50,4,3,75,0,0,0,0,1,0,0,0,2,0,0,2,2
Берое-Стара Загора,"Александър Матушев, Александър Милов, Кристиян Желев, Кристиян Челенков, Николай Иванов",3,347,0.0,8,2,9,22.2,2,6,33.3,2,4,50,0,2,2,2,1,0,1,4,12,77.4,81.3,73.5,29.5,32.7,33.3,37.2,100,0,50,7.3,44.4,66.7,68,15,6,10,60,2,5,40,1,4,25,2,4,6,7,1,1,1,3,11,70,63.8,7.8,50,50,141.2,2,0,0,1,0,0,1,0,0,1,0,0,0,-73.2,5,4,80,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,5
Рилски спортист,"Александър Георгиев, Деян Карамфилов, Красимир Петров, Майкъл Едуардс, Мирослав Васов",3,422,0.0,19,9,12,75,1,3,33.3,0,0,0,1,5,6,5,2,1,2,4,12,74,70.5,77.5,34.0,31.0,79.2,79.2,55.6,50,62.5,10.5,0,25,153.3,10,3,13,23.1,1,6,16.7,3,6,50,3,1,4,4,1,0,2,2,14,26.9,32,11.3,37.5,46.2,73.4,7,7,100,1,0,0,1,0,0,1,0,0,1,79.9,3,2,66.7,4,0,0,1,0,0,2,0,0,0,2,4,4,4,1,4
Академик Бултекс 99,"Асен Великов, Васил Бачев, Николай Михайлов, Обрад Томич, Петър Ралчев",3,277,0.0,7,2,10,20,0,5,0,3,3,100,1,4,5,1,1,1,3,5,12,98.9,105.5,92.2,22.7,26.0,20,30.9,50,25,100,19.6,30,50,57.5,6,1,6,16.7,0,2,0,4,6,66.7,0,3,3,0,1,1,2,1,11,16.7,34.7,18.8,0,33.3,56.4,3,1,33.3,2,1,50,0,0,0,2,0,0,1,1.1,1,0,0,2,1,50,0,0,0,1,1,0,0,2,0,2,0,2,0
Рилски спортист,"Александър Георгиев, Алън Арнет, Деян Карамфилов, Камау Стоукс, Христо Бъчков",1,445,2.7,19,7,11,63.6,2,2,100,3,3,100,2,7,9,5,1,3,2,3,12,72.6,65.7,79.6,36.5,30.1,72.7,77.1,71.4,50,100,10.4,27.3,18.2,156,10,3,10,30,1,3,33.3,3,4,75,0,2,2,2,1,0,3,3,15,35,42.5,20.3,0,30,67.8,3,3,100,3,0,0,1,1,100,2,0,0,0,88.2,3,0,0,4,2,50,0,0,0,0,2,0,1,2,2,2,0,0,3
Локомотив Пловдив,"Йоанис Кикрилис, Кръстомир Михов, Куинтън Минси, Томислав Минков, Шоу Андерсън",4,415,2.5,11,4,10,40,2,4,50,1,3,33.3,2,2,4,0,0,0,3,3,12,72.2,68,76.5,35.3,31.4,50,48.6,0,40,25,20.9,30,40,93.6,19,7,15,46.7,0,6,0,5,6,83.3,6,3,9,3,1,1,2,4,13,46.7,53.9,10.2,75,40,143.7,3,1,33.3,3,1,33.3,0,0,0,2,0,0,1,-50.1,6,5,83.3,2,1,50,0,0,0,1,1,0,0,5,1,1,9,2,2
Берое-Стара Загора,"Александър Милов, Дешон Пърсънс, Кристиян Желев, Кристиян Челенков, Николай Иванов",2,329,0.0,10,3,9,33.3,2,6,33.3,2,6,33.3,1,4,5,2,0,1,1,5,12,83.2,86.4,80,27.8,30.0,44.4,43,66.7,12.5,100,6.8,66.7,66.7,84.5,11,3,6,50,0,1,0,5,9,55.6,0,7,7,2,0,0,1,3,11,50,55.2,9.1,0,16.7,100.4,2,1,50,1,0,0,0,0,0,0,1,0,0,-15.9,4,3,75,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0
Шумен,"Баръш Мустафа, Владислав Станев, Джейлън Барр, Костадин Лазаров, Мирослав Денчев",2,412,0.5,14,6,12,50,2,5,40,0,0,0,0,3,3,2,0,0,0,1,12,69.7,69.9,69.5,34.3,34.5,58.3,58.3,33.3,0,75,0,0,41.7,116.7,20,8,12,66.7,4,7,57.1,0,0,0,1,6,7,5,0,0,1,4,12,83.3,83.3,7.7,25,58.3,167.6,5,4,80,2,0,0,1,1,100,0,0,0,0,-51,4,3,75,1,1,100,1,1,100,0,0,0,1,0,0,2,2,5,0
Миньор 2015,"Алекс Уандие, Васил Попов, Игор Кесар, Константин Паисиев, Монтавиус Мърфи",1,359,4.4,13,5,9,55.6,2,3,66.7,1,2,50,1,4,5,3,0,0,3,5,12,78.9,80.4,77.3,29.9,31.0,66.7,65.8,60,20,80,18.9,22.2,33.3,108.1,15,4,9,44.4,2,3,66.7,5,6,83.3,1,4,5,3,2,0,1,2,12,55.6,64.4,7.9,20,33.3,129.6,4,2,50,2,1,50,1,1,100,1,1,0,1,-21.5,2,1,50,2,0,0,1,1,100,0,0,0,1,2,0,2,0,7,2
Шумен,"Баръш Мустафа, Джейлън Барр, Клемен Вуга, Костадин Лазаров, Милен Чолаков",3,376,0.0,13,4,11,36.4,1,6,16.7,4,4,100,3,6,9,3,0,0,2,3,12,78.9,73.7,84.1,32.6,28.5,40.9,50.9,75,42.9,75,11.3,36.4,54.5,112.6,15,6,14,42.9,1,6,16.7,2,3,66.7,2,4,6,4,1,1,0,5,13,46.4,49,0,25,42.9,113.8,3,1,33.3,1,1,100,0,0,0,0,1,0,1,-1.3,8,5,62.5,0,0,0,1,0,0,0,0,0,0,4,0,0,2,6,3
Академик Бултекс 99,"Асен Великов, Джакуез Йоу, Иван Комитски, Максим Чоков, Роджър Хемпфил",2,311,0.0,12,3,8,37.5,2,4,50,4,6,66.7,2,6,8,0,0,1,3,5,12,82.5,91.5,73.5,26.2,32.7,50,56.4,0,33.3,100,22,75,50,101.2,6,2,6,33.3,0,2,0,2,8,25,0,4,4,0,2,1,0,4,10,33.3,31.5,0,0,33.3,63,2,1,50,0,0,0,2,2,100,2,1,0,0,38.2,3,1,33.3,1,1,100,0,0,0,0,0,0,0,3,3,2,0,4,5
Берое-Стара Загора,"Айзък Джесъп, Дариъс Куинсбери, Дешон Пърсънс, Кристиян Челенков, Милен Захариев",3,353,0.0,17,6,9,66.7,4,4,100,1,5,20,1,2,3,5,2,0,1,1,12,77.8,78.6,77,30.5,31.2,88.9,75.9,83.3,20,100,5.8,55.6,44.4,147.1,14,5,8,62.5,2,4,50,2,3,66.7,0,4,4,2,1,0,2,4,11,75,75.1,17.7,0,50,123.7,1,1,100,2,0,0,0,0,0,0,1,0,0,23.4,4,3,75,0,0,0,2,1,50,2,0,0,0,1,7,5,0,8,2
Академик Бултекс 99,"Асен Великов, Васил Бачев, Иван Комитски, Николай Михайлов, Роджър Хемпфил",3,350,0.0,12,4,7,57.1,2,3,66.7,2,4,50,0,5,5,2,0,0,3,6,12,78.7,80.6,76.8,29.8,31.3,71.4,68.5,50,0,71.4,21.8,57.1,42.9,102,9,2,10,20,1,7,14.3,4,6,66.7,2,4,6,2,1,0,1,1,11,25,35.6,7.3,28.6,70,80.4,2,2,100,2,0,0,0,0,0,2,0,0,1,21.6,2,1,50,1,0,0,0,0,0,0,1,0,0,0,2,0,2,4,5
Шумен,"Андрия Блатанчич, Антон Уеб, Костадин Лазаров, Милен Чолаков, Стефан Кръстаич",1,351,5.3,5,1,9,11.1,0,3,0,3,4,75,1,6,7,0,1,0,2,3,12,79.6,79.9,79.3,30.0,30.3,11.1,23.2,0,12.5,60,15.7,44.4,33.3,42.8,11,4,14,28.6,1,7,14.3,2,2,100,4,7,11,3,2,1,1,3,12,32.1,37,6.3,40,50,94.8,5,1,20,1,0,0,1,0,0,1,1,0,0,-52.1,4,2,50,2,1,50,0,0,0,1,0,0,0,4,0,0,2,0,0
Локомотив Пловдив,"Грант Сингълтън, Йоанис Кикрилис, Кръстан Кръстанов, Кръстомир Михов, Шоу Андерсън",3,328,0.0,11,5,12,41.7,0,2,0,1,3,33.3,2,3,5,1,1,0,0,3,11,77.8,79.2,76.3,30.3,31.4,41.7,41.3,20,33.3,50,0,25,16.7,101.6,11,3,9,33.3,1,4,25,4,6,66.7,3,4,7,1,0,0,2,8,10,38.9,47.3,14.7,50,44.4,105.5,6,4,66.7,3,0,0,0,0,0,0,0,0,0,-3.8,5,2,40,0,0,0,1,0,0,1,0,0,1,3,2,2,3,2,0
