Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,DEF_POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Спартак Плевен,"Маюм Буом, Джейлан Макклауд, Мартин Русев, Кавон Скот, Мартин Сотиров","Спартак Плевен|0,1,2,21,4",1,1.2,75.0,3,1,1,100.0,0,0,0,1,2,50.0,0,0,0,0,0,0,1,0,3,2.9,3.9,104.2,77.3,26.8,2.4,0
Миньор 2015,"Васил Попов, Монтавиус Мърфи, Лъчезар Тошков, Алекс Уандие, Игор Кесар","Миньор 2015|15,23,24,34,8",1,1.2,72.0,2,1,6,16.7,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,33.3,0.0,33.3,1.67,2
Спартак Плевен,"Джейлан Макклауд, Виктор Гергов, Ноел Браун, Мартин Сотиров, Николай Титков","Спартак Плевен|1,22,24,4,5",1,1.2,72.0,5,2,3,66.7,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,2.9,166.7,104.2,62.5,4.17,2
Рилски спортист,"Алън Арнет, Джонатан Дейвис, Христо Бъчков, Майкъл Едуардс, Чавдар Костов","Рилски спортист|0,3,35,7,8",1,1.1,66.0,9,4,4,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.9,225.0,113.6,111.4,8.18,8
Ботев 2012 Враца,"Михаил Калинов, Кристиян Занов, Стефан Михайлов, Дейвид Хоутън, Георги Герганов","Ботев 2012 Враца|1,3,33,41,77",1,1.1,68.0,1,0,0,0,0,0,0,1,2,50.0,0,0,0,2,0,0,0,0,10,0.9,4.4,113.6,225.2,-111.6,0.88,-9
Берое-Стара Загора,"Кристиян Желев, Милен Захариев, Дариъс Куинсбери, Дейлън Уилямс, Брет Риид","Берое-Стара Загора|15,19,3,7,9",1,1.1,63.0,0,0,2,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,6,2.0,4.0,0.0,150.0,-150.0,0.0,-6
Шумен,"Мирослав Денчев, Костадин Лазаров, Баръш Мустафа, Владислав Станев, Клемен Вуга","Шумен|10,44,7,88,9",1,1.1,65.0,2,0,0,0,0,0,0,2,2,100.0,0,0,0,0,0,0,1,0,1,1.9,1.9,106.4,53.2,53.2,1.85,1
Ботев 2012 Враца,"Михаил Калинов, Кортни Александър ii, Дейвид Хоутън, Ивайло Христов, Георги Герганов","Ботев 2012 Враца|1,2,41,5,77",1,1.1,66.0,5,2,3,66.7,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,1.0,166.7,200.0,-33.3,4.55,3
Миньор 2015,"Джордан Тали, Монтавиус Мърфи, Лъчезар Тошков, Константин Паисиев, Игор Кесар","Миньор 2015|2,23,24,4,8",1,1.1,66.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1.0,2.0,200.0,150.0,50.0,1.82,-1
Миньор 2015,"Лазар Станкович, Джордан Тали, Лъчезар Тошков, Алекс Уандие, Игор Кесар","Миньор 2015|16,2,24,34,8",1,1.1,63.0,5,1,1,100.0,0,0,0,3,4,75.0,0,0,0,0,0,0,0,0,3,2.8,1.8,181.2,170.5,10.7,4.76,2
Балкан,"Джамари Блекмон, Константин Тошков, Демонд Робинсън, Димитър Димитров, Илиян Пищиков","Балкан|0,22,3,34,7",1,1.1,67.0,9,2,2,100.0,2,2,100.0,3,4,75.0,0,0,0,0,0,0,0,0,3,3.8,2.4,239.4,123.0,116.4,8.06,6
Черно море Тича,"Алонзо Гафни, Цветомир Чернокожев, Джелани Уотсън-Гейл, Венцислав Петков, Ламонт Уест","Черно море Тича|0,15,3,35,5",1,1.1,69.0,5,1,2,50.0,1,1,100.0,2,3,66.7,0,0,0,1,0,0,0,0,10,3.3,4.6,150.6,215.5,-64.9,4.35,-5
Шумен,"Мирослав Денчев, Милен Чолаков, Андрия Блатанчич, Баръш Мустафа, Клемен Вуга","Шумен|10,13,4,7,9",1,1.1,67.0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,1,0,2,1.9,3.0,0.0,66.7,-66.7,0.0,-2
Черно море Тича,"Алонзо Гафни, Даръл Дейвис, Иван Карачич, Георги Боянов, Николай Стоянов","Черно море Тича|0,17,21,24,8",1,1.0,61.0,2,0,0,0,0,0,0,2,4,50.0,0,0,0,0,0,0,0,0,2,1.8,3.0,113.6,66.7,47.0,1.97,0
Локомотив Пловдив,"Кхалил Милър, Йоанис Кикрилис, Кръстомир Михов, Грант Сингълтън, Томислав Минков","Локомотив Пловдив|14,21,33,5,9",2,1.0,62.0,0,0,2,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,2.9,0.0,69.4,-69.4,0.0,-2
Миньор 2015,"Васил Попов, Монтавиус Мърфи, Лъчезар Тошков, Остин Прайс, Игор Кесар","Миньор 2015|15,23,24,31,8",1,1.0,60.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,2.9,0.0,104.2,-104.2,0.0,-3
Шумен,"Уилям Елис, Джейлън Барр, Майкъл Марш, Баръш Мустафа, Владислав Станев","Шумен|2,33,5,7,88",1,1.0,58.0,2,0,0,0,0,0,0,2,2,100.0,0,0,0,0,0,0,0,0,2,0.9,1.9,227.3,106.4,120.9,2.07,0
Левски,"Марио Боянов, Златин Георгиев, Седариан Рейнс, Лъчезар Димитров, Момчил Кадиев","Левски|23,42,44,6,7",1,1.0,58.0,4,1,2,50.0,0,0,0,2,2,100.0,0,0,0,0,0,0,0,0,2,2.9,0.9,138.9,227.3,-88.4,4.14,2
Локомотив Пловдив,"Кхалил Милър, Кръстомир Михов, Грант Сингълтън, Томислав Минков","Локомотив Пловдив|14,33,5,9",1,1.0,60.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.9,0.0,53.2,-53.2,0.0,-1
Шумен,"Мирослав Денчев, Джейлън Барр, Майкъл Марш, Баръш Мустафа, Владислав Станев","Шумен|10,33,5,7,88",1,1.0,58.0,2,1,2,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2.0,2.9,100.0,104.2,-4.2,2.07,-1
Академик Бултекс 99,"Джакуез Йоу, Васил Бачев, Николай Михайлов, Асен Великов, Роджър Хемпфил","Академик Бултекс 99|1,10,11,13,32",1,1.0,61.0,5,1,1,100.0,1,1,100.0,2,2,100.0,0,0,0,1,0,0,1,0,4,2.9,3.9,173.6,103.1,70.5,4.92,1
Берое-Стара Загора,"Александър Милов, Дешон Пърсънс, Милен Захариев, Айзък Джесъп, Брет Риид","Берое-Стара Загора|10,13,19,40,9",1,1.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2.0,3.4,0.0,58.1,-58.1,0.0,-2
Берое-Стара Загора,"Александър Милов, Милен Захариев, Александър Матушев, Айзък Джесъп, Брет Риид","Берое-Стара Загора|10,19,27,40,9",1,1.0,58.0,4,1,5,20.0,0,3,0.0,2,2,100.0,0,0,0,0,0,0,0,0,4,5.9,3.6,68.0,109.9,-41.9,4.14,0
Спартак Плевен,"Кавон Скот, Виктор Гергов, Ноел Браун, Мартин Сотиров, Джулиен Люйс","Спартак Плевен|21,22,24,4,6",1,1.0,58.0,3,1,2,50.0,1,2,50.0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1.0,150.0,0.0,150.0,3.1,3
Берое-Стара Загора,"Александър Милов, Дешон Пърсънс, Милен Захариев, Дариъс Куинсбери, Карсон Башъм","Берое-Стара Загора|10,13,19,3,7",1,1.0,62.0,4,1,1,100.0,0,0,0,2,4,50.0,0,0,0,1,0,0,0,0,3,2.8,4.2,144.9,71.4,73.5,3.87,1
Шумен,"Милен Чолаков, Стефан Кръстаич, Андрия Блатанчич, Баръш Мустафа, Клемен Вуга","Шумен|13,29,4,7,9",1,1.0,58.0,3,1,2,50.0,1,1,100.0,0,0,0,0,0,0,1,0,0,0,0,7,2.0,2.8,150.0,253.6,-103.6,3.1,-4
Миньор 2015,"Васил Попов, Лазар Станкович, Джордан Тали, Лъчезар Тошков, Игор Кесар","Миньор 2015|15,16,2,24,8",1,0.9,55.0,3,1,2,50.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,0,0,2.9,1.4,104.2,0.0,104.2,3.27,3
Шумен,"Уилям Елис, Джейлън Барр, Баръш Мустафа, Владислав Станев, Клемен Вуга","Шумен|2,33,7,88,9",1,0.9,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.0,2.9,0.0,138.9,-138.9,0.0,-4
