Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Richmond Knights Senior Men,"Khafid Smith, Jayden Carvalho, Jordan Murray-White, Ishmael Stephens, Zavier Sweeney Zinman","Richmond Knights Senior Men|10,22,3,33,45",1,3.5,213.0,4,2,7,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.0,57.1,63.0,-5.9,1.13,1
Cobham Cobras Senior Men,"Abdul Oladipupo, Charlie Ollis, Max Coupe, John Stewart, Dwayne Orija","Cobham Cobras Senior Men|11,19,30,6,99",1,3.5,208.0,7,3,6,50.0,1,2,50.0,0,0,0,0,0,0,0,0,0,1,0,8,7.0,100.0,78.4,21.6,2.02,-1
Barking Abbey Senior Men I,"Kervy Mabaya, Dwayne Orija, Joshua Mendes, Onome Anyanwu, Ian-Titus Warari","Barking Abbey Senior Men I|10,13,23,32,6",1,3.5,209.0,11,3,6,50.0,2,4,50.0,3,4,75.0,0,0,0,0,0,0,5,0,6,12.8,86.2,58.1,28.1,3.16,5
Cobham Cobras Senior Men,"Abdul Oladipupo, Guy Rundle, John Stewart, Lee Terence Mustre, Charlie Ollis","Cobham Cobras Senior Men|12,5,6,7,98",1,3.5,207.0,4,2,9,22.2,0,3,0.0,0,2,0.0,0,0,0,0,0,0,1,0,6,10.9,36.8,77.3,-40.6,1.16,-2
Liverpool Senior Men,"Louis Rogerson-Evans, Philip Deveney, Torin Dubiel, Kaphel Ulett-Waul, Andre Gayle","Liverpool Senior Men|0,10,12,5,9",1,3.5,210.0,12,5,5,100.0,2,2,100.0,0,0,0,0,0,0,0,0,0,4,0,9,9.0,133.3,114.2,19.1,3.43,3
Birmingham City University Senior Men,"Vivaldo Ferreira, Reiss Faure-Daley, Damian Ogodan, Ronald Oberia, Zewelanji Sinkala","Birmingham City University Senior Men|10,11,12,3,8",1,3.5,207.0,5,2,6,33.3,0,1,0.0,1,2,50.0,0,0,0,0,0,0,1,0,2,7.9,63.5,22.2,41.2,1.45,3
Leicester Warriors Senior Men,"Danny Mcdonald, Kofe Cross, Jaguar Jackson, Malik Alechicus Legania, Malachi Nelson","Leicester Warriors Senior Men|12,13,4,5,9",1,3.5,207.0,14,6,8,75.0,1,2,50.0,1,1,100.0,0,0,0,0,0,0,0,0,4,8.4,165.9,41.0,124.9,4.06,10
Myerscough Basketball Academy Senior Men I,"Harry Sheehan, Zach Trezvant, Cesar Sanchez Falette, Jakub Bobkowski, Emmanuel Akubuo","Myerscough Basketball Academy Senior Men I|0,12,4,5,8",1,3.4,206.0,4,2,4,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,2,0,7,6.0,66.7,70.0,-3.3,1.17,-3
Richmond Knights Senior Men,"Khafid Smith, Tai Badmus, Kai Hypolite-Sealy, Jamal Tahraoui, Callum Vines","Richmond Knights Senior Men|1,10,14,16,9",1,3.4,201.0,5,1,4,25.0,0,0,0,3,7,42.9,0,0,0,0,0,0,1,0,5,8.1,61.9,71.4,-9.5,1.49,0
Barnet Bulldogs Senior Men,"Chukwuma Duru, Dreyshun Brown, Robert Mccowan, Leome Francis, Sable Cooper","Barnet Bulldogs Senior Men|0,1,22,32,6",1,3.4,201.0,3,1,5,20.0,0,4,0.0,1,2,50.0,0,0,0,0,0,0,0,0,6,5.9,51.0,123.0,-71.9,0.9,-3
Barking Abbey Senior Men I,"Kervy Mabaya, Raffy Connolly, Joshua Mendes, La’Quarne Santana Sayles, Ian-Titus Warari","Barking Abbey Senior Men I|10,12,23,4,6",1,3.4,201.0,6,2,4,50.0,1,3,33.3,1,2,50.0,0,0,0,0,0,0,0,0,3,4.9,123.0,51.0,71.9,1.79,3
Barking Abbey Senior Men I,"Kervy Mabaya, Raffy Connolly, Ellis Tomking, La’Quarne Santana Sayles, Micael Filho","Barking Abbey Senior Men I|10,12,24,4,5",1,3.4,203.0,9,4,9,44.4,1,4,25.0,0,0,0,0,0,0,0,0,0,0,0,5,9.0,100.0,105.0,-5.0,2.66,4
St Helens Saints Senior Men,"Ellis Evans, Disraeli Lufadeju, William Self, Kieran Jones, Connor Murtagh","St Helens Saints Senior Men|10,14,5,8,9",1,3.4,203.0,7,3,4,75.0,0,0,0,1,2,50.0,0,0,0,0,0,0,2,0,6,6.9,101.7,87.2,14.5,2.07,1
