# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 361
# Qualified players exported: 265
# Total stints used: 13373
# Garbage time stints excluded: 171
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Paris Basketball,5,Justin Robinson,1276,0.04,0.19,0.23
AS Monaco,32,Matthew Strazel,1852,-2.12,2.28,0.16
Baskonia Vitoria-Gasteiz,10,Matteo Spagnolo,325,-1.19,1.34,0.16
Dubai Basketball,30,Filip Petrusev,1599,0.79,-0.75,0.03
Panathinaikos AKTOR Athens,26,Mathias Lessort,562,-0.46,0.48,0.02
Partizan Mozzart Bet Belgrade,17,Isaac Bonga,1750,-0.01,0.01,-0.01
FC Bayern Munich,13,Andreas Obst,1599,1.12,-1.15,-0.03
Fenerbahce Beko Istanbul,11,Brandon Boston Jr,601,-0.95,0.92,-0.03
Anadolu Efes Istanbul,3,Jordan Loyd,1303,-0.69,0.64,-0.05
Crvena Zvezda Meridianbet Belgrade,11,Tyson Carter,291,-1.22,1.14,-0.08
Virtus Bologna,45,Nicola Akele,457,-2.28,2.2,-0.08
Real Madrid,8,Chuma Okeke,1326,0.6,-0.69,-0.09
Hapoel IBI Tel Aviv,17,Collin Malcolm,1763,1.69,-1.79,-0.1
Maccabi Rapyd Tel Aviv,2,Jimmy Clark Iii,1315,1.95,-2.05,-0.1
Zalgiris Kaunas,51,Arnas Butkevicius,1194,0.66,-0.78,-0.12
Kosner Baskonia Vitoria-Gasteiz,17,Gytis Radzevicius,794,-0.0,-0.11,-0.12
Olympiacos Piraeus,1,Frank Ntilikina,675,-0.15,0.02,-0.13
Panathinaikos AKTOR Athens,41,Juancho Hernangomez,1888,0.65,-0.82,-0.17
Kosner Baskonia Vitoria-Gasteiz,1,Mamadi Diakite,1020,0.9,-1.08,-0.18
Virtus Bologna,21,Derrick Alston Jr,1465,0.75,-0.96,-0.21
Crvena Zvezda Meridianbet Belgrade,0,Codi Miller-Mcintyre,2107,0.21,-0.44,-0.23
Olympiacos Piraeus,22,Tyler Dorsey,1911,-0.03,-0.24,-0.27
FC Barcelona,0,Kevin Punter,1823,1.26,-1.53,-0.27
Anadolu Efes Istanbul,33,Erkan Yilmaz,333,-2.03,1.74,-0.28
Fenerbahce Beko Istanbul,92,Khem Birch,1247,-1.64,1.35,-0.29
Zalgiris Kaunas,8,Ignas Brazdeikis,948,-2.09,1.72,-0.37
Paris Basketball,8,Jared Rhoden,1036,-0.29,-0.09,-0.38
Maccabi Rapyd Tel Aviv,8,Lonnie Walker Iv,1208,-0.26,-0.14,-0.39
Fenerbahce Beko Istanbul,50,Bonzie Colson,1213,-0.3,-0.09,-0.39
FC Bayern Munich,22,Isiaha Mike,1406,0.07,-0.5,-0.43
Virtus Bologna,30,Matthew Morgan,1184,-0.03,-0.42,-0.45
Partizan Mozzart Bet Belgrade,15,Cameron Payne,394,-0.8,0.33,-0.47
Fenerbahce Beko Istanbul,2,Wade Baldwin Iv,1925,-0.62,0.13,-0.49
Hapoel IBI Tel Aviv,15,Kessler Edwards,302,-2.97,2.48,-0.49
FC Bayern Munich,33,David Mccormack,745,-1.56,0.91,-0.65
Paris Basketball,15,Mouhamed Faye,1192,-0.93,0.27,-0.66
Kosner Baskonia Vitoria-Gasteiz,3,Markquis Nowell,386,-1.32,0.62,-0.71
Baskonia Vitoria-Gasteiz,18,Khalifa Diop,319,0.46,-1.17,-0.71
Partizan Mozzart Bet Belgrade,19,Arijan Lakic,560,-1.01,0.27,-0.74
Valencia Basket,10,Omari Moore,1372,-2.3,1.55,-0.75
EA7 Emporio Armani Milan,3,Quinn Ellis,1560,1.81,-2.56,-0.75
Zalgiris Kaunas,15,Laurynas Birutis,680,-0.86,0.03,-0.82
AS Monaco,10,Daniel Theis,1407,1.26,-2.15,-0.89
Panathinaikos AKTOR Athens,77,Omer Yurtseven,435,-1.08,0.13,-0.96
FC Barcelona,8,Dario Brizuela,1007,-0.94,-0.02,-0.96
Real Madrid,11,Mario Hezonja,1754,0.82,-1.81,-0.98
LDLC ASVEL Villeurbanne,11,Edwin Jackson,589,2.25,-3.24,-0.99
LDLC ASVEL Villeurbanne,0,Paul Eboua,593,0.14,-1.2,-1.05
FC Bayern Munich,5,Niels Giffey,711,-0.42,-0.67,-1.09
Fenerbahce Beko Istanbul,17,Onuralp Bitim,527,-1.02,-0.14,-1.15
EA7 Emporio Armani Milan,16,Zach Leday,1292,0.91,-2.06,-1.16
FC Barcelona,2,Juani Marcos,427,-2.22,1.03,-1.19
Partizan Mozzart Bet Belgrade,4,Duane Washington,840,-0.88,-0.38,-1.27
Hapoel IBI Tel Aviv,0,Johnathan Motley,917,-0.97,-0.31,-1.28
Virtus Bologna,31,Aliou Diarra,510,0.43,-1.71,-1.28
