# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 483
# Qualified players exported: 228
# Total stints used: 6533
# Garbage time stints excluded: 299
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Myerscough Basketball Academy Senior Men I,23,Ayomide Ibirinde,380,-1.88,2.87,1.0
Manchester Magic Senior Men I,7,Aaron Bile,1210,2.47,-1.48,0.99
Worcester Wolves Senior Men,12,Luan Ferreira,360,-1.83,2.78,0.95
St Helens Saints Senior Men,6,William Self,1011,3.94,-3.0,0.95
Barking Abbey Senior Men I,32,Ellis Tomking,828,-0.35,1.23,0.88
Barnet Bulldogs Senior Men,23,Ethan Djanogly,422,1.37,-0.52,0.85
CoLA Southwark Pride Senior Men,5,Kavell Hawes,761,-0.49,1.24,0.75
Birmingham City University Senior Men,3,Ronald Oberia,1302,0.9,-0.15,0.75
Sheffield Arrows Senior Men,11,George Brownell,864,1.54,-0.79,0.74
Cobham Cobras Senior Men,30,Max Coupe,472,-0.81,1.53,0.71
Cobham Cobras Senior Men,19,Charlie Ollis,807,0.06,0.6,0.66
Cobham Cobras Senior Men,91,Ray Onome Akpofure,441,1.89,-1.32,0.57
Cobham Cobras Senior Men,33,Lee Terence Mustre,266,0.45,0.1,0.55
London Stars Senior Men,53,Bradley Kaboza,345,-0.76,1.29,0.52
Teesside Lions Senior Men,27,Hector Omitowoju,898,0.52,-0.07,0.45
Oxford Hoops Senior Men,23,Jamie Cummins,651,0.37,0.07,0.44
Liverpool Senior Men,6,Louis Rogerson-Evans,1477,2.21,-1.79,0.42
London Lions Senior Men II,21,Nestor Saa,341,0.41,-0.03,0.39
Leicester Warriors Senior Men,12,Danny Mcdonald,969,1.66,-1.29,0.37
Manchester Magic Senior Men I,16,Tyme Regent-Bascombe,442,-0.84,1.12,0.28
Cardiff Met Archers Senior Men I,8,James Dawe,783,-1.0,1.27,0.27
Solent Kestrels Senior Men,10,Greg Durand,826,-1.3,1.56,0.26
Richmond Knights Senior Men,16,Jamal Tahraoui,504,1.08,-0.82,0.25
Sheffield Sharks Senior Men,31,Miles Moore,296,1.35,-1.1,0.25
Greenwich Titans Senior Men,21,Jack Green,585,0.3,-0.1,0.2
London Lions Senior Men II,1,Malek John,859,0.44,-0.25,0.19
Myerscough Basketball Academy Senior Men I,10,Sayomie Laditan-Adebiyi,659,1.49,-1.3,0.19
Richmond Knights Senior Men,22,Ishmael Stephens,451,-0.39,0.56,0.17
Teesside Lions Senior Men,45,Charlie Smythe,739,-1.01,1.14,0.13
Worcester Wolves Senior Men,5,Finlay Rennie,758,-0.51,0.57,0.06
Liverpool Senior Men,00,Kieran Forsythe,880,-1.37,1.33,-0.05
Sheffield Sharks Senior Men,2,Declan Kom,1047,2.4,-2.49,-0.09
Barnet Bulldogs Senior Men,0,Chukwuma Duru,765,2.83,-2.99,-0.16
Barking Abbey Senior Men I,6,Ian-Titus Warari,944,-0.23,0.07,-0.16
CoLA Southwark Pride Senior Men,6,Kemar Hawes,462,-0.65,0.42,-0.22
Liverpool Senior Men,8,Andre Gayle,1315,-1.7,1.43,-0.27
Barking Abbey Senior Men I,4,La’Quarne Santana Sayles,369,-0.83,0.55,-0.27
Cardiff Met Archers Senior Men I,7,Lucas Scotland,758,-3.26,2.93,-0.32
Birmingham City University Senior Men,7,James Miller,534,-2.84,2.49,-0.35
Sheffield Arrows Senior Men,7,Jacob Paredes,951,-0.83,0.46,-0.37
CoLA Southwark Pride Senior Men,8,Daniel Banjoko,419,1.74,-2.13,-0.38
Teesside Lions Senior Men,48,Miles Felletti-O'donnell,1050,0.37,-0.77,-0.4
Barking Abbey Senior Men I,15,Amari Maitland,347,0.4,-0.86,-0.46
Oxford Hoops Senior Men,9,Brandon Read Strahan,563,-0.34,-0.19,-0.52
London Lions Senior Men II,14,Adelaja Ogidan,725,-1.4,0.87,-0.53
Oxford Hoops Senior Men,14,Adam Marzec,1269,1.48,-2.1,-0.62
London Lions Senior Men II,4,Abdirazak Dugou,442,-0.28,-0.35,-0.63
CoLA Southwark Pride Senior Men,14,Alei Wol,1183,-1.99,1.25,-0.74
Worcester Wolves Senior Men,1,Harry Godwin,597,-1.23,0.34,-0.89
CoLA Southwark Pride Senior Men,9,Oscar Leigh-Hales,306,-1.87,0.97,-0.9
