Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
London Lions,Aaryndeep Rai,21,Aaryndeep Rai; Aaryn Rai,46,22.2,1021.5,358.0,7.8,143.0,260.0,55,22.0,67.0,32.8,50.0,71.0,70.4,88.0,194.0,282.0,76.0,32.0,13.0,51.0,97.0,244.1,13.1,10.6,2.3,8.4,179,537.0,11.7,16.0,7,2.3,2,5,83.3,4.2,3,5.02,-1.72,6.74,4.3,3.4,128.0,89.0,69.5,19.0,9.0,47.4,4.0,1.0,25,0.0,0.0,18.0,19.0,2.0,12.0,80.0,44.0,85.0
London Lions,Deane Williams,31,Deane Williams,45,22.0,990.9,389.0,8.6,137.0,313.0,43.8,41.0,136.0,30.1,74.0,110.0,67.3,65.0,139.0,204.0,80.0,33.0,29.0,57.0,128.0,339.3,18.8,11.6,2.4,6.1,183,572.0,12.7,17.0,7,1.0,12,2,27.2,12.9,7,3.26,-3.46,6.72,4.1,3.6,107.0,68.0,63.6,23.0,10.0,43.5,6.0,2.0,33.3,0.0,0.0,24.0,22.0,0.0,11.0,43.0,55.0,72.0
Cheshire Phoenix,Laquincy Rideau,3,Laquincy Rideau,44,26.1,1147.3,481.0,10.9,172.0,406.0,42.4,49.0,154.0,31.8,88.0,133.0,66.2,60.0,142.0,202.0,251.0,81.0,9.0,131.0,162.0,514.1,21.5,13.2,6.9,5.5,595,1076.0,24.5,29.4,32,2.1,18,15,65.0,26.6,15,0.56,-3.93,4.49,1.8,2.0,155.0,88.0,56.8,9.0,2.0,22.2,1.0,1.0,100,0.0,0.0,67.0,28.0,0.0,36.0,65.0,87.0,75.0
Cheshire Phoenix,Michael Diggins,2,Michael Diggins,44,23.4,1028.2,453.0,10.3,179.0,397.0,45.1,45.0,153.0,29.4,50.0,70.0,71.4,68.0,136.0,204.0,47.0,27.0,33.0,50.0,98.0,393.4,18.4,12.4,1.3,5.6,110,563.0,12.8,15.4,14,2.0,10,0,70.0,12.0,7,-1.32,-4.1,2.79,4.0,4.1,148.0,94.0,63.5,7.0,3.0,42.9,0.0,0.0,0,0.0,0.0,18.0,18.0,0.0,14.0,85.0,82.0,71.0
Cheshire Phoenix,Jaxon Brenchley,23,Jaxon Brenchley,44,26.2,1151.7,450.0,10.2,163.0,348.0,46.8,58.0,169.0,34.3,66.0,93.0,71,66.0,124.0,190.0,113.0,45.0,8.0,31.0,71.0,339.8,14.2,12.3,3.1,5.2,268,718.0,16.3,19.6,8,1.1,9,2,40.5,9.9,7,2.44,-1.34,3.78,2.7,3.3,118.0,78.0,66.1,2.0,1.0,50,6.0,3.0,50,0.0,0.0,12.0,15.0,0.0,4.0,78.0,83.0,75.0
Cheshire Phoenix,Matthew Zona,24,Matthew Zona,44,13.2,580.3,269.0,6.1,99.0,219.0,45.2,47.0,132.0,35.6,24.0,41.0,58.5,42.0,88.0,130.0,22.0,20.0,21.0,23.0,96.0,209.3,17.3,7.4,0.6,3.6,51,320.0,7.3,8.8,0,0.0,2,0,0.0,2.0,1,0.13,-3.38,3.51,4.4,3.9,58.0,36.0,62.1,2.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,4.0,2.0,12.0,42.0,12.0,33.0
Cheshire Phoenix,Skyler White,99,Skyler White,43,24.1,1038.0,542.0,12.6,185.0,428.0,43.2,114.0,290.0,39.3,58.0,81.0,71.6,47.0,165.0,212.0,68.0,25.0,44.0,38.0,112.0,436.5,20.2,14.8,1.9,5.8,157,699.0,16.3,19.1,13,1.0,13,9,38.3,18.0,13,3.25,-0.6,3.85,4.2,3.2,64.0,41.0,64.1,13.0,7.0,53.8,4.0,3.0,75,0.0,0.0,19.0,16.0,0.0,3.0,75.0,51.0,65.0
Cheshire Phoenix,Frankie Policelli,5,Frankie Policelli,43,26.1,1121.3,532.0,12.4,171.0,415.0,41.2,111.0,298.0,37.2,79.0,103.0,76.7,51.0,242.0,293.0,49.0,58.0,22.0,62.0,96.0,452.5,19.4,14.6,1.3,8.0,98,630.0,14.7,17.2,18,2.6,9,4,83.6,11.8,7,2.19,-1.89,4.07,4.1,3.7,73.0,41.0,56.2,6.0,3.0,50,9.0,4.0,44.4,0.0,0.0,23.0,21.0,0.0,18.0,55.0,121.0,99.0
Cheshire Phoenix,Damiri Lindo,9,Damiri Lindo,43,16.6,712.6,300.0,7.0,102.0,240.0,42.5,23.0,92.0,25,73.0,81.0,90.1,27.0,71.0,98.0,43.0,33.0,6.0,41.0,88.0,278.1,18.7,8.2,1.2,2.7,111,411.0,9.6,11.2,5,1.7,3,2,64.4,4.9,3,-2.19,-5.61,3.43,2.8,3.9,84.0,54.0,64.3,3.0,2.0,66.7,0.0,0.0,0,0.0,0.0,11.0,22.0,0.0,8.0,22.0,68.0,63.0
Manchester Basketball,Max Jones,2,Max Jones,42,28.0,1176.2,740.0,17.6,255.0,613.0,41.6,100.0,276.0,36.2,130.0,161.0,80.7,27.0,103.0,130.0,135.0,27.0,9.0,91.0,98.0,717.9,30.4,21.9,4.0,3.8,288,1028.0,24.5,30.4,28,2.0,22,10,53.0,27.4,14,-0.22,-1.55,1.34,2.3,2.3,159.0,86.0,54.1,30.0,15.0,50,18.0,7.0,38.9,0.0,0.0,46.0,24.0,0.0,21.0,54.0,69.0,80.0
