Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
ERA Basketball Nymburk,František Rylich,73,František Rylich,49,18.7,917.6,390.0,8.0,141.0,324.0,43.5,77.0,210.0,36.7,31.0,40.0,77.5,18.0,56.0,74.0,88.0,69.0,4.0,34.0,126.0,343.3,19.0,21.7,4.9,4.1,209,599.0,12.2,33.3,0,0.0,1,0,0.0,1.0,1,4.3,-3.32,7.62,2.0,3.8,62.0,43.0,69.4,10.0,1.0,10,7.0,1.0,14.3,14.0,15.0,0.0,5.0,29.0,102.0,122.0
BK Opava,Jan Švandrlík,8,Jan Švandrlík,49,22.2,1086.2,378.0,7.7,124.0,338.0,36.7,96.0,273.0,35.2,34.0,51.0,66.7,56.0,131.0,187.0,46.0,33.0,16.0,23.0,130.0,314.3,15.0,18.0,2.2,8.9,112,490.0,10.0,23.4,4,0.7,6,2,29.1,6.9,6,-0.21,-3.18,2.97,3.5,4.2,27.0,14.0,51.9,11.0,3.0,27.3,16.0,7.0,43.8,8.0,9.0,0.0,6.0,35.0,34.0,76.0
BK Opava,Clevon Brown Jr,13,Clevon Brown Jr,48,26.0,1248.0,577.0,12.0,226.0,392.0,57.7,39.0,108.0,36.1,86.0,133.0,64.7,101.0,240.0,341.0,54.0,30.0,78.0,79.0,106.0,411.4,17.0,24.0,2.2,14.2,119,696.0,14.5,28.9,22,2.8,13,7,68.4,17.1,8,2.93,-1.56,4.5,5.0,3.0,167.0,130.0,77.8,17.0,8.0,47.1,2.0,2.0,100,17.0,43.0,0.0,19.0,121.0,48.0,99.0
PUMPA Basket Brno,Adam Kejval,13,Adam Kejval,48,21.0,1009.0,493.0,10.3,178.0,303.0,58.7,0.0,0.0,0,137.0,207.0,66.2,91.0,196.0,287.0,65.0,22.0,32.0,88.0,124.0,375.4,19.2,25.2,3.3,14.7,155,648.0,13.5,33.2,3,0.5,3,7,24.7,6.1,6,1.23,-3.0,4.23,4.8,2.7,189.0,131.0,69.3,57.0,27.0,47.4,0.0,0.0,0,28.0,31.0,0.0,29.0,97.0,36.0,74.0
PUMPA Basket Brno,Radek Farský,8,Radek Farský,48,19.6,940.4,424.0,8.8,129.0,332.0,38.9,77.0,219.0,35.2,89.0,117.0,76.1,24.0,79.0,103.0,79.0,35.0,6.0,65.0,166.0,407.5,22.4,23.3,4.3,5.7,150,574.0,12.0,31.5,13,1.6,8,8,56.4,11.5,8,-1.1,-4.37,3.27,2.4,3.1,66.0,35.0,53,19.0,5.0,26.3,46.0,14.0,30.4,38.0,18.0,0.0,9.0,42.0,75.0,72.0
ERA Basketball Nymburk,Jaquan Lawrence,40,Jaquan Lawrence,48,15.6,748.0,271.0,5.6,88.0,148.0,59.5,1.0,2.0,50,94.0,143.0,65.7,105.0,155.0,260.0,41.0,43.0,43.0,52.0,90.0,151.6,10.3,18.5,2.8,17.7,96,367.0,7.6,25.0,4,2.0,2,4,53.2,3.8,2,5.04,-2.93,7.98,5.0,4.0,97.0,64.0,66,4.0,1.0,25,0.0,0.0,0,16.0,21.0,0.0,15.0,72.0,45.0,72.0
BK Opava,Jakub Šiřina,24,Jakub Šiřina,47,22.2,1044.0,495.0,10.5,156.0,390.0,40,101.0,295.0,34.2,82.0,99.0,82.8,30.0,75.0,105.0,200.0,43.0,3.0,96.0,84.0,479.6,23.7,24.6,9.9,5.2,447,942.0,20.0,46.8,25,2.5,18,5,61.9,20.2,10,2.47,0.24,2.22,1.4,1.4,43.0,28.0,65.1,11.0,7.0,63.6,41.0,15.0,36.6,63.0,22.0,0.0,11.0,78.0,46.0,102.0
BK KVIS Pardubice,Adam Lukeš,7,Adam Lukeš,47,20.9,981.8,324.0,6.9,111.0,259.0,42.9,43.0,125.0,34.4,59.0,93.0,63.4,37.0,58.0,95.0,28.0,31.0,0.0,36.0,122.0,287.0,15.2,17.1,1.5,5.0,64,388.0,8.3,20.5,3,1.5,3,0,50.0,3.0,2,-2.1,-5.86,3.77,2.8,4.5,76.0,47.0,61.8,8.0,3.0,37.5,1.0,0.0,0,15.0,16.0,0.0,5.0,46.0,63.0,92.0
BK KVIS Pardubice,Zed Jackson Key,23,Zed Jackson Key,46,21.5,987.5,591.0,12.8,202.0,309.0,65.4,0.0,3.0,0,187.0,262.0,71.4,114.0,184.0,298.0,43.0,17.0,74.0,67.0,132.0,362.2,19.0,31.0,2.3,15.7,90,681.0,14.8,35.8,11,1.4,5,9,61.4,10.0,8,5.88,-0.44,6.32,5.0,2.2,174.0,127.0,73,20.0,8.0,40,1.0,0.0,0,18.0,21.0,2.0,26.0,155.0,90.0,112.0
ERA Basketball Nymburk,Jaromír Bohačík,17,Jaromír Bohačík,45,22.4,1008.4,582.0,12.9,191.0,410.0,46.6,111.0,281.0,39.5,89.0,117.0,76.1,39.0,95.0,134.0,155.0,47.0,5.0,73.0,106.0,475.7,24.0,29.4,7.8,6.8,328,910.0,20.2,46.0,8,1.6,4,3,75.2,5.3,5,7.34,0.81,6.53,2.4,2.3,56.0,42.0,75,20.0,13.0,65,31.0,14.0,45.2,41.0,20.0,0.0,12.0,69.0,108.0,118.0
BK Opava,Šimon Puršl,20,Šimon Puršl,45,21.9,985.7,435.0,9.7,161.0,328.0,49.1,6.0,27.0,22.2,107.0,187.0,57.2,93.0,186.0,279.0,71.0,29.0,19.0,72.0,120.0,373.7,19.6,22.9,3.7,14.7,168,603.0,13.4,31.7,9,2.2,3,9,64.7,7.0,4,-1.34,-4.59,3.24,4.4,3.4,151.0,88.0,58.3,37.0,13.0,35.1,0.0,0.0,0,32.0,25.0,0.0,15.0,93.0,39.0,63.0
PUMPA Basket Brno,Viktor Půlpán,18,Viktor Půlpán,45,21.5,965.9,273.0,6.1,103.0,256.0,40.2,9.0,60.0,15,58.0,80.0,72.5,35.0,104.0,139.0,202.0,60.0,8.0,100.0,118.0,342.0,18.3,14.6,10.8,7.4,434,707.0,15.7,37.8,8,1.3,3,6,70.9,7.6,6,-0.78,-5.18,4.4,1.5,2.5,82.0,46.0,56.1,82.0,34.0,41.5,8.0,2.0,25,63.0,29.0,0.0,8.0,24.0,54.0,61.0
ERA Basketball Nymburk,Ondřej Sehnal,19,Ondřej Sehnal,44,22.4,985.7,484.0,11.0,166.0,344.0,48.3,78.0,197.0,39.6,74.0,120.0,61.7,23.0,155.0,178.0,288.0,40.0,0.0,99.0,74.0,453.9,23.4,25.0,14.9,9.2,628,1112.0,25.3,57.5,7,1.2,8,6,32.9,12.6,6,8.13,1.11,7.02,2.0,1.4,65.0,46.0,70.8,20.0,8.0,40,24.0,7.0,29.2,70.0,22.0,0.0,7.0,64.0,97.0,103.0
PUMPA Basket Brno,Kevin Chukwuemeka Kalu,34,Kevin Chukwuemeka Kalu,44,18.8,825.8,407.0,9.2,145.0,223.0,65,0.0,1.0,0,117.0,175.0,66.9,100.0,164.0,264.0,18.0,22.0,11.0,64.0,108.0,253.4,15.9,25.5,1.1,16.5,43,450.0,10.2,28.1,18,2.0,6,12,79.8,13.3,9,0.52,-2.35,2.87,5.0,2.9,159.0,117.0,73.6,12.0,3.0,25,1.0,0.0,0,11.0,31.0,1.0,21.0,134.0,72.0,89.0
BK Opava,Jakub Slavík,33,Jakub Slavík,44,20.4,899.3,359.0,8.2,113.0,257.0,44,19.0,82.0,23.2,114.0,173.0,65.9,64.0,161.0,225.0,52.0,23.0,3.0,46.0,115.0,302.5,17.4,20.7,3.0,13.0,113,472.0,10.7,27.2,5,1.0,4,10,29.8,8.4,5,-2.01,-4.84,2.82,4.0,3.7,99.0,60.0,60.6,10.0,5.0,50,4.0,0.0,0,16.0,19.0,0.0,11.0,63.0,68.0,56.0
BK Opava,Kryštof Kavan,11,Kryštof Kavan,44,13.9,610.9,190.0,4.3,79.0,182.0,43.4,10.0,49.0,20.4,22.0,47.0,46.8,49.0,68.0,117.0,99.0,34.0,11.0,58.0,119.0,203.2,17.2,16.1,8.4,9.9,201,391.0,8.9,33.2,0,0.0,1,0,0.0,1.0,1,-1.78,-6.65,4.87,2.7,3.1,62.0,38.0,61.3,27.0,12.0,44.4,3.0,1.0,33.3,39.0,15.0,0.0,4.0,39.0,30.0,26.0
BK Opava,Wesley Lavon Person Jr,1,Wesley Lavon Person Jr,43,25.2,1083.6,682.0,15.9,230.0,523.0,44,91.0,270.0,33.7,131.0,156.0,84,36.0,78.0,114.0,66.0,28.0,2.0,47.0,94.0,578.5,27.6,32.6,3.2,5.5,138,820.0,19.1,39.2,28,2.3,19,14,55.6,26.2,12,1.93,-0.02,1.95,2.5,2.4,83.0,56.0,67.5,78.0,37.0,47.4,40.0,16.0,40,19.0,21.0,0.0,7.0,91.0,125.0,116.0
BK ARMEX ENERGY Děčín,Jaden Dewar Edwards,20,Jaden Dewar Edwards,43,25.1,1077.6,525.0,12.2,188.0,462.0,40.7,34.0,134.0,25.4,115.0,165.0,69.7,92.0,227.0,319.0,43.0,22.0,18.0,61.0,115.0,483.5,23.6,25.7,2.1,15.6,96,621.0,14.4,30.4,5,0.7,9,5,22.3,12.2,7,-2.22,-3.76,1.54,4.8,3.5,134.0,85.0,63.4,128.0,45.0,35.2,14.0,6.0,42.9,8.0,31.0,0.0,22.0,111.0,67.0,73.0
BK ARMEX ENERGY Děčín,Filip Kroutil,13,Filip Kroutil,43,23.3,1003.7,267.0,6.2,78.0,212.0,36.8,46.0,145.0,31.7,65.0,79.0,82.3,29.0,74.0,103.0,72.0,19.0,1.0,44.0,98.0,251.3,13.2,14.0,3.8,5.4,154,421.0,9.8,22.1,10,1.2,8,4,51.2,9.8,8,-3.29,-5.3,2.01,2.4,3.6,30.0,19.0,63.3,17.0,6.0,35.3,18.0,4.0,22.2,28.0,10.0,0.0,6.0,35.0,37.0,39.0
BK ARMEX ENERGY Děčín,Lukáš Feštr,44,Lukáš Feštr,43,16.6,715.4,255.0,5.9,81.0,218.0,37.2,43.0,128.0,33.6,50.0,65.0,76.9,14.0,55.0,69.0,108.0,7.0,0.0,42.0,73.0,263.6,19.4,18.8,8.0,5.1,229,484.0,11.3,35.6,2,1.0,2,0,50.0,2.0,2,-2.49,-3.54,1.05,1.9,2.2,13.0,5.0,38.5,53.0,25.0,47.2,41.0,13.0,31.7,29.0,10.0,0.0,3.0,13.0,18.0,32.0
BK Opava,David Motyčka,14,David Motyčka,43,5.5,234.6,72.0,1.7,28.0,60.0,46.7,11.0,29.0,37.9,5.0,10.0,50,13.0,35.0,48.0,5.0,6.0,2.0,6.0,25.0,55.1,12.1,15.9,1.1,10.6,12,84.0,2.0,18.6,0,0.0,1,0,0.0,1.0,1,-1.56,-4.35,2.79,3.8,4.3,14.0,9.0,64.3,2.0,1.0,50,0.0,0.0,0,0.0,5.0,0.0,1.0,17.0,13.0,12.0
SLUNETA  Ústí nad Labem,Nicholas Johnson,10,Nicholas Johnson,42,28.5,1195.7,695.0,16.5,202.0,452.0,44.7,65.0,199.0,32.7,226.0,332.0,68.1,39.0,115.0,154.0,116.0,62.0,29.0,104.0,112.0,636.6,27.6,30.2,5.0,6.7,254,949.0,22.6,41.2,10,1.2,8,10,40.3,14.4,8,3.42,-0.43,3.85,2.5,2.0,127.0,83.0,65.4,18.0,6.0,33.3,21.0,8.0,38.1,38.0,45.0,0.0,21.0,58.0,132.0,123.0
NH Ostrava,Lukáš Palyza,23,Lukáš Palyza,42,22.4,939.9,496.0,11.8,153.0,347.0,44.1,81.0,196.0,41.3,109.0,131.0,83.2,21.0,92.0,113.0,65.0,32.0,4.0,35.0,92.0,401.9,22.4,27.6,3.6,6.3,150,646.0,15.4,35.9,15,1.5,14,8,42.8,18.5,10,1.43,0.52,0.91,2.6,2.2,28.0,16.0,57.1,33.0,18.0,54.5,16.0,5.0,31.2,19.0,9.0,0.0,7.0,59.0,65.0,65.0
ERA Basketball Nymburk,Vojtěch Hruban,77,Vojtěch Hruban,42,16.8,706.9,390.0,9.3,139.0,270.0,51.5,46.0,116.0,39.7,66.0,82.0,80.5,39.0,79.0,118.0,86.0,45.0,18.0,41.0,75.0,295.8,21.3,28.1,6.2,8.5,201,591.0,14.1,42.6,7,2.3,2,2,121.5,2.9,3,8.81,0.35,8.47,3.1,2.7,56.0,39.0,69.6,35.0,16.0,45.7,6.0,4.0,66.7,25.0,14.0,0.0,2.0,48.0,87.0,77.0
Sršni Photomate Písek,Josef Svoboda,77,Josef Svoboda,42,20.4,857.0,380.0,9.0,119.0,328.0,36.3,60.0,202.0,29.7,82.0,120.0,68.3,27.0,104.0,131.0,85.0,27.0,1.0,77.0,128.0,413.6,24.5,22.7,5.1,7.8,213,593.0,14.1,35.4,0,0.0,4,0,0.0,4.0,4,-4.37,-6.3,1.93,2.8,3.4,58.0,34.0,58.6,8.0,2.0,25,10.0,3.0,30,29.0,33.0,0.0,15.0,64.0,61.0,83.0
BK ARMEX ENERGY Děčín,Tomáš Pomikálek,5,Tomáš Pomikálek,42,23.5,985.0,374.0,8.9,128.0,306.0,41.8,54.0,163.0,33.1,64.0,85.0,75.3,60.0,114.0,174.0,55.0,21.0,7.0,41.0,138.0,311.4,16.6,20.0,2.9,9.3,124,498.0,11.9,26.6,2,0.7,5,0,20.0,5.0,3,-1.68,-4.07,2.39,3.4,3.4,77.0,45.0,58.4,23.0,10.0,43.5,15.0,7.0,46.7,16.0,15.0,0.0,10.0,59.0,33.0,62.0
SLUNETA  Ústí nad Labem,Ladislav Pecka,44,Ladislav Pecka,42,26.2,1102.2,361.0,8.6,144.0,311.0,46.3,34.0,99.0,34.3,39.0,61.0,63.9,66.0,230.0,296.0,67.0,29.0,12.0,62.0,102.0,320.5,15.1,17.0,3.2,13.9,154,515.0,12.3,24.2,8,1.3,4,3,75.2,5.3,6,-0.53,-3.58,3.06,4.2,3.9,67.0,45.0,67.2,23.0,10.0,43.5,1.0,0.0,0,31.0,16.0,0.0,15.0,82.0,37.0,39.0
SLUNETA  Ústí nad Labem,Jayhlon Young,2,Jayhlon Young,42,22.3,936.1,358.0,8.5,122.0,288.0,42.4,33.0,104.0,31.7,81.0,99.0,81.8,30.0,95.0,125.0,127.0,50.0,16.0,81.0,92.0,367.3,20.3,19.8,7.0,6.9,291,649.0,15.5,36.0,12,2.4,4,6,90.4,8.6,5,0.82,-3.0,3.82,2.1,2.4,70.0,45.0,64.3,22.0,7.0,31.8,12.0,4.0,33.3,35.0,28.0,0.0,18.0,35.0,73.0,84.0
BK ARMEX ENERGY Děčín,Maksim Šturanović,47,Maksim Šturanović,42,15.4,645.6,260.0,6.2,98.0,177.0,55.4,2.0,10.0,20,62.0,98.0,63.3,65.0,96.0,161.0,39.0,21.0,28.0,49.0,116.0,196.0,16.0,21.2,3.2,13.1,81,341.0,8.1,27.8,2,0.5,2,4,26.6,3.8,4,-0.99,-5.28,4.3,4.8,3.0,85.0,55.0,64.7,25.0,13.0,52,1.0,0.0,0,13.0,22.0,2.0,12.0,69.0,21.0,47.0
Sršni Photomate Písek,Johan Haiblík,13,Johan Haiblík,42,12.7,535.2,136.0,3.2,45.0,170.0,26.5,22.0,106.0,20.8,24.0,60.0,40,24.0,93.0,117.0,32.0,31.0,17.0,21.0,79.0,185.7,17.6,13.0,3.1,11.2,78,214.0,5.1,20.4,3,3.0,1,0,150.0,2.0,1,-4.78,-8.45,3.67,4.2,5.0,26.0,12.0,46.2,3.0,1.0,33.3,2.0,1.0,50,9.0,5.0,0.0,7.0,18.0,22.0,19.0
Sršni Photomate Písek,Jan Karlovský,41,Jan Karlovský,41,23.6,967.4,643.0,15.7,235.0,428.0,54.9,32.0,103.0,31.1,141.0,188.0,75,71.0,129.0,200.0,91.0,26.0,14.0,101.0,146.0,519.1,27.3,34.0,4.8,10.6,201,844.0,20.6,44.6,10,2.0,5,6,65.4,7.6,5,2.01,-1.49,3.5,3.8,1.5,149.0,99.0,66.4,31.0,22.0,71,3.0,3.0,100,34.0,44.0,1.0,22.0,134.0,54.0,115.0
ERA Basketball Nymburk,Jay Shumate,32,Jay Shumate,41,20.9,858.7,422.0,10.3,147.0,278.0,52.9,66.0,158.0,41.8,62.0,79.0,78.5,66.0,103.0,169.0,78.0,30.0,39.0,29.0,63.0,264.7,15.7,25.1,4.6,10.0,171,593.0,14.5,35.2,6,2.0,3,4,63.0,5.8,3,9.63,1.94,7.69,4.0,3.0,70.0,55.0,78.6,6.0,3.0,50,9.0,3.0,33.3,17.0,6.0,0.0,6.0,102.0,76.0,52.0
NH Ostrava,Mikuláš Čank,19,Mikuláš Čank,41,20.9,856.5,297.0,7.2,95.0,236.0,40.3,47.0,128.0,36.7,60.0,73.0,82.2,22.0,74.0,96.0,69.0,24.0,0.0,57.0,52.0,291.0,17.8,18.1,4.2,5.9,152,449.0,11.0,27.4,3,1.0,3,1,43.6,3.4,3,-3.56,-3.26,-0.31,2.3,3.2,38.0,22.0,57.9,10.0,1.0,10,12.0,4.0,33.3,26.0,22.0,0.0,9.0,34.0,46.0,50.0
SLUNETA  Ústí nad Labem,Josef Potoček,31,Josef Potoček,41,16.9,691.5,253.0,6.2,78.0,186.0,41.9,51.0,126.0,40.5,46.0,61.0,75.4,33.0,61.0,94.0,16.0,22.0,4.0,21.0,71.0,192.8,14.5,19.0,1.2,7.1,36,289.0,7.0,21.7,10,2.0,7,3,60.1,8.3,5,0.3,-2.15,2.44,3.1,4.0,17.0,13.0,76.5,8.0,3.0,37.5,0.0,0.0,0,11.0,8.0,0.0,2.0,44.0,31.0,50.0
SLUNETA  Ústí nad Labem,Filip Kábrt,8,Filip Kábrt,41,15.9,651.8,212.0,5.2,72.0,170.0,42.4,21.0,72.0,29.2,47.0,71.0,66.2,30.0,34.0,64.0,25.0,25.0,3.0,32.0,88.0,195.1,15.5,16.9,2.0,5.1,57,269.0,6.6,21.4,8,2.7,3,2,103.1,4.9,3,-3.1,-5.47,2.37,2.6,4.3,49.0,31.0,63.3,1.0,0.0,0,1.0,1.0,100,7.0,18.0,0.0,7.0,18.0,51.0,51.0
NH Ostrava,Dominik Heinzl,7,Dominik Heinzl,41,17.6,721.2,204.0,5.0,76.0,172.0,44.2,8.0,23.0,34.8,44.0,78.0,56.4,62.0,100.0,162.0,26.0,26.0,8.0,38.0,94.0,175.0,12.7,14.8,1.9,11.7,65,269.0,6.6,19.5,3,1.0,2,2,52.1,2.9,3,-5.27,-5.66,0.39,4.2,4.5,78.0,40.0,51.3,5.0,4.0,80,0.0,0.0,0,6.0,16.0,0.0,16.0,32.0,14.0,45.0
Sršni Photomate Písek,Michal Kozák,11,Michal Kozák,41,16.2,663.6,171.0,4.2,74.0,163.0,45.4,10.0,41.0,24.4,13.0,24.0,54.2,61.0,92.0,153.0,40.0,22.0,16.0,32.0,86.0,138.8,10.6,13.2,3.1,11.8,93,264.0,6.4,20.3,2,0.5,4,0,25.0,4.0,4,-2.32,-5.63,3.31,4.4,4.4,68.0,42.0,61.8,14.0,5.0,35.7,0.0,0.0,0,11.0,16.0,0.0,5.0,46.0,13.0,25.0
BK ARMEX ENERGY Děčín,Jan Štěrba,16,Jan Štěrba,40,23.8,951.0,379.0,9.5,114.0,270.0,42.2,38.0,125.0,30.4,113.0,161.0,70.2,51.0,150.0,201.0,72.0,23.0,12.0,45.0,83.0,321.4,17.8,21.0,4.0,11.1,164,543.0,13.6,30.1,13,1.4,4,18,54.5,12.9,9,0.64,-2.58,3.23,3.6,2.9,85.0,52.0,61.2,30.0,13.0,43.3,8.0,2.0,25,17.0,16.0,0.0,12.0,54.0,70.0,54.0
Sršni Photomate Písek,František Suchánek,12,František Suchánek,40,7.8,311.7,60.0,1.5,23.0,63.0,36.5,6.0,29.0,20.7,8.0,13.0,61.5,19.0,31.0,50.0,12.0,6.0,3.0,20.0,25.0,66.9,10.9,9.8,2.0,8.2,31,91.0,2.3,14.9,0,0,0,0,0,0.0,0,-5.86,-7.5,1.65,3.5,5.0,11.0,7.0,63.6,5.0,2.0,40,0.0,0.0,0,7.0,6.0,0.0,7.0,5.0,9.0,7.0
