game_id,game_date,team_name,team_code,opponent,home_away,player_name,scoreboard_name,shirt_number,pno,period,period_type,game_time,clock,action_number,action_type,sub_type,previous_action,shot_value,made,points,x_raw_pct,y_raw_pct,x_pct,y_pct,x_m,y_m,dist_m,zone,fastbreak,second_chance,from_turnover,points_in_paint,blocked,score_home,score_away
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Dirk Williams,D. Williams,1,12,1,REGULAR,04:07,04:07:00,96,3pt,jumpshot,,3,1,3,27.33,19.6,27.33,19.6,7.65,2.94,7.6,above_break_3,0,0,0,0,0,16,11
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mervin James,M. James,5,6,1,REGULAR,03:46,03:46:00,110,2pt,layup,,2,1,2,2.53,50.11,2.53,50.11,0.71,7.52,0.87,rim,0,0,0,1,0,18,13
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Rodney Chatman III,R. Chatman III,3,7,1,REGULAR,02:58,02:58:00,122,2pt,layup,,2,0,0,4.24,48.14,4.24,48.14,1.19,7.22,0.48,rim,0,0,0,1,0,20,13
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mike Ochereobia,M. Ochereobia,15,5,1,REGULAR,01:42,01:42:00,141,2pt,layup,,2,0,0,5.02,49.27,5.02,49.27,1.41,7.39,0.2,rim,0,0,0,1,0,20,18
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,William Lee,W. Lee,4,8,1,REGULAR,01:20,01:20:00,154,3pt,jumpshot,,3,1,3,31.23,43.62,31.23,43.62,8.74,6.54,7.23,above_break_3,0,0,0,0,0,23,21
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,1,REGULAR,00:42,00:42:40,160,3pt,jumpshot,,3,1,3,22.34,89.94,22.34,89.94,6.26,13.49,7.6,above_break_3,0,0,0,0,0,26,24
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,William Lee,W. Lee,4,8,2,REGULAR,09:29,09:29:00,178,2pt,layup,,2,0,0,4.24,55.2,4.24,55.2,1.19,8.28,0.87,rim,0,0,0,1,0,26,31
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,William Lee,W. Lee,4,8,2,REGULAR,09:26,09:26:00,181,2pt,layup,,2,0,0,5.02,54.35,5.02,54.35,1.41,8.15,0.67,rim,0,1,0,1,1,26,31
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Nick Kern Jr,N. Kern Jr,24,10,2,REGULAR,09:16,09:16:00,187,2pt,layup,,2,1,2,6.43,55.48,6.43,55.48,1.8,8.32,0.85,rim,0,1,0,1,0,28,31
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Jalen Deloach,J. Deloach,23,9,2,REGULAR,08:03,08:03:00,202,2pt,layup,,2,1,2,5.02,52.37,5.02,52.37,1.41,7.86,0.39,rim,0,0,0,1,0,30,35
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mervin James,M. James,5,6,2,REGULAR,07:29,07:29:00,218,2pt,layup,,2,1,2,5.49,53.5,5.49,53.5,1.54,8.03,0.53,rim,0,0,0,1,0,32,37
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Rodney Chatman III,R. Chatman III,3,7,2,REGULAR,07:01,07:01:00,222,2pt,layup,,2,1,2,4.4,54.07,4.4,54.07,1.23,8.11,0.7,rim,0,0,0,1,0,34,37
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mervin James,M. James,5,6,2,REGULAR,06:28,06:28:00,243,2pt,jumpshot,,2,0,0,3.15,84.29,3.15,84.29,0.88,12.64,5.19,midrange,0,0,0,0,0,34,38
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Nick Kern Jr,N. Kern Jr,24,10,2,REGULAR,06:22,06:22:00,245,2pt,layup,,2,0,0,4.56,48.7,4.56,48.7,1.28,7.31,0.36,rim,0,1,0,1,0,34,38
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,2,REGULAR,05:57,05:57:00,248,3pt,jumpshot,,3,0,0,4.4,97.57,4.4,97.57,1.23,14.64,7.14,corner_3,0,0,0,0,0,34,40
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Nick Kern Jr,N. Kern Jr,24,10,2,REGULAR,05:33,05:33:00,252,2pt,layup,,2,1,2,4.87,53.79,4.87,53.79,1.36,8.07,0.61,rim,0,0,0,1,0,36,40
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Nick Kern Jr,N. Kern Jr,24,10,2,REGULAR,05:00,05:00:00,256,2pt,layup,,2,1,2,7.05,48.7,7.05,48.7,1.97,7.31,0.44,rim,0,0,0,1,0,38,42
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mervin James,M. James,5,6,2,REGULAR,04:38,04:38:00,258,2pt,layup,,2,0,0,5.8,50.96,5.8,50.96,1.62,7.64,0.15,rim,0,0,0,1,0,38,44
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,2,REGULAR,03:49,03:49:00,283,2pt,layup,,2,1,2,5.8,51.24,5.8,51.24,1.62,7.69,0.19,rim,1,0,0,1,0,43,48
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Rodney Chatman III,R. Chatman III,3,7,2,REGULAR,03:09,03:09:00,292,2pt,layup,,2,1,2,6.12,51.53,6.12,51.53,1.71,7.73,0.27,rim,0,0,0,1,0,45,50
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Dirk Williams,D. Williams,1,12,2,REGULAR,02:46,02:46:00,294,3pt,jumpshot,,3,1,3,13.92,4.35,13.92,4.35,3.9,0.65,7.23,above_break_3,0,0,0,0,0,48,52
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Nick Kern Jr,N. Kern Jr,24,10,2,REGULAR,01:59,01:59:00,306,2pt,layup,,2,1,2,3.93,49.55,3.93,49.55,1.1,7.43,0.48,rim,0,0,0,1,0,50,54
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Nick Kern Jr,N. Kern Jr,24,10,2,REGULAR,01:26,01:26:00,325,2pt,layup,,2,1,2,7.68,56.33,7.68,56.33,2.15,8.45,1.11,rim,0,0,0,1,0,52,56
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Rodney Chatman III,R. Chatman III,3,7,2,REGULAR,00:48,00:48:40,337,3pt,jumpshot,,3,0,0,30.61,64.52,30.61,64.52,8.57,9.68,7.33,above_break_3,0,0,0,0,0,52,56
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mervin James,M. James,5,6,2,REGULAR,00:41,00:41:20,339,2pt,layup,,2,0,0,5.8,53.79,5.8,53.79,1.62,8.07,0.57,rim,0,1,0,1,0,52,56
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Nick Kern Jr,N. Kern Jr,24,10,2,REGULAR,00:20,00:20:30,349,2pt,layup,,2,1,2,3.62,50.4,3.62,50.4,1.01,7.56,0.56,rim,0,0,0,1,0,54,57
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Nick Kern Jr,N. Kern Jr,24,10,2,REGULAR,00:00,00:00:30,360,3pt,jumpshot,,3,1,3,29.52,77.51,29.52,77.51,8.27,11.63,7.86,above_break_3,1,0,0,0,0,57,59
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mervin James,M. James,5,6,3,REGULAR,09:52,09:52:00,374,2pt,layup,,2,1,2,94.1,48.7,5.9,51.3,1.65,7.69,0.21,rim,0,0,0,1,0,59,59
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mervin James,M. James,5,6,3,REGULAR,09:12,09:12:00,378,2pt,layup,,2,0,0,82.4,54.35,17.6,45.65,4.93,6.85,3.42,paint,0,0,0,1,1,59,59
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Jordan Ratinho,J. Ratinho,9,3,3,REGULAR,08:43,08:43:00,383,3pt,jumpshot,,3,0,0,83.81,6.61,16.19,93.39,4.53,14.01,7.15,above_break_3,0,0,0,0,0,59,62
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Dirk Williams,D. Williams,1,12,3,REGULAR,08:19,08:19:00,396,2pt,jumpshot,,2,1,2,80.53,71.3,19.47,28.7,5.45,4.3,5.02,midrange,0,1,0,0,0,62,64
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Jalen Deloach,J. Deloach,23,9,3,REGULAR,07:42,07:42:00,408,2pt,dunk,,2,1,2,93.79,49.55,6.21,50.45,1.74,7.57,0.18,rim,0,0,0,1,0,64,67
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Rodney Chatman III,R. Chatman III,3,7,3,REGULAR,07:12,07:12:00,418,2pt,layup,,2,0,0,93.79,54.92,6.21,45.08,1.74,6.76,0.76,rim,0,0,0,1,0,64,69
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Rodney Chatman III,R. Chatman III,3,7,3,REGULAR,06:31,06:31:00,426,3pt,jumpshot,,3,0,0,80.06,92.77,19.94,7.23,5.58,1.08,7.56,above_break_3,0,0,0,0,0,64,72
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,William Lee,W. Lee,4,8,3,REGULAR,05:47,05:47:00,440,2pt,layup,,2,0,0,94.73,54.35,5.27,45.65,1.48,6.85,0.66,rim,0,0,0,1,0,64,74
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,3,REGULAR,05:08,05:08:00,448,2pt,jumpshot,,2,0,0,79.28,69.89,20.72,30.11,5.8,4.52,5.17,midrange,0,0,0,0,0,64,76
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,3,REGULAR,04:49,04:49:00,464,2pt,jumpshot,,2,0,0,92.07,28.64,7.93,71.36,2.22,10.7,3.27,midrange,0,0,0,0,0,64,79
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mike Ochereobia,M. Ochereobia,15,5,3,REGULAR,03:59,03:59:00,472,2pt,jumpshot,,2,0,0,95.04,64.52,4.96,35.48,1.39,5.32,2.19,paint,0,0,0,1,0,64,79
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,3,REGULAR,03:31,03:31:00,476,3pt,jumpshot,,3,1,3,68.83,29.49,31.17,70.51,8.73,10.58,7.79,above_break_3,0,0,0,0,0,67,82
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Rodney Glasgow Jr,R. Glasgow Jr,11,4,3,REGULAR,03:08,03:08:00,479,3pt,jumpshot,,3,0,0,71.33,15.37,28.67,84.63,8.03,12.69,8.28,above_break_3,0,0,0,0,0,67,82
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,3,REGULAR,02:25,02:25:00,489,3pt,jumpshot,,3,1,3,70.08,83.73,29.92,16.27,8.38,2.44,8.48,above_break_3,0,0,0,0,0,70,84
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,3,REGULAR,01:38,01:38:00,498,3pt,jumpshot,,3,0,0,78.66,9.15,21.34,90.85,5.98,13.63,7.54,above_break_3,0,0,0,0,0,70,86
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,3,REGULAR,00:44,00:44:90,520,2pt,turnaroundjumpshot,,2,1,2,77.25,53.22,22.75,46.78,6.37,7.02,4.82,midrange,0,0,0,0,0,74,88
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mike Ochereobia,M. Ochereobia,15,5,3,REGULAR,00:05,00:05:40,530,2pt,layup,,2,1,2,94.26,49.83,5.74,50.17,1.61,7.53,0.04,rim,0,0,0,1,0,76,89
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Rodney Glasgow Jr,R. Glasgow Jr,11,4,4,REGULAR,09:35,09:35:00,540,3pt,jumpshot,,3,0,0,76.16,11.69,23.84,88.31,6.68,13.25,7.68,above_break_3,0,0,0,0,0,76,89
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,4,REGULAR,08:53,08:53:00,548,3pt,jumpshot,,3,0,0,68.21,87.68,31.79,12.32,8.9,1.85,9.25,above_break_3,0,0,0,0,0,76,89
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Dirk Williams,D. Williams,1,12,4,REGULAR,08:24,08:24:00,562,3pt,jumpshot,,3,0,0,71.33,88.25,28.67,11.75,8.03,1.76,8.63,above_break_3,0,0,0,0,0,76,89
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,William Lee,W. Lee,4,8,4,REGULAR,07:24,07:24:00,578,3pt,jumpshot,,3,0,0,71.79,78.64,28.21,21.36,7.9,3.2,7.65,above_break_3,0,0,0,0,0,76,91
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,4,REGULAR,07:17,07:17:00,580,2pt,layup,,2,1,2,93.48,51.53,6.52,48.47,1.83,7.27,0.34,rim,0,1,0,1,0,78,91
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Rodney Glasgow Jr,R. Glasgow Jr,11,4,4,REGULAR,06:15,06:15:00,595,3pt,jumpshot,,3,0,0,73.2,84.86,26.8,15.14,7.5,2.27,7.91,above_break_3,0,0,0,0,0,79,91
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,4,REGULAR,06:09,06:09:00,597,3pt,jumpshot,,3,1,3,78.81,10.56,21.19,89.44,5.93,13.42,7.35,above_break_3,0,1,0,0,0,82,91
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,4,REGULAR,05:29,05:29:00,614,2pt,jumpshot,,2,0,0,86.3,67.63,13.7,32.37,3.84,4.86,3.48,midrange,0,0,0,0,0,82,93
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Jalen Deloach,J. Deloach,23,9,4,REGULAR,05:24,05:24:00,616,2pt,layup,,2,1,2,95.35,55.2,4.65,44.8,1.3,6.72,0.83,rim,0,1,0,1,0,84,93
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mervin James,M. James,5,6,4,REGULAR,04:13,04:13:00,631,2pt,layup,,2,1,2,95.04,48.7,4.96,51.3,1.39,7.69,0.27,rim,0,0,0,1,0,88,95
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Rodney Glasgow Jr,R. Glasgow Jr,11,4,4,REGULAR,03:26,03:26:00,637,2pt,layup,,2,1,2,96.44,51.53,3.56,48.47,1.0,7.27,0.62,rim,0,0,0,1,0,90,98
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,4,REGULAR,02:33,02:33:00,651,2pt,jumpshot,,2,0,0,84.12,27.51,15.88,72.49,4.45,10.87,4.43,midrange,0,0,0,0,0,90,98
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Dirk Williams,D. Williams,1,12,4,REGULAR,01:50,01:50:00,662,2pt,layup,,2,0,0,94.73,46.16,5.27,53.84,1.48,8.08,0.58,rim,0,0,0,1,0,90,100
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mervin James,M. James,5,6,4,REGULAR,01:26,01:26:00,671,2pt,layup,,2,0,0,93.63,56.33,6.37,43.67,1.78,6.55,0.97,rim,0,0,1,1,0,90,100
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mervin James,M. James,5,6,4,REGULAR,01:22,01:22:00,676,2pt,layup,,2,1,2,95.04,53.79,4.96,46.21,1.39,6.93,0.6,rim,0,1,1,1,0,92,100
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Mervin James,M. James,5,6,4,REGULAR,00:52,00:52:50,684,2pt,layup,,2,1,2,96.6,53.5,3.4,46.5,0.95,6.98,0.81,rim,1,0,0,1,0,95,100
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,4,REGULAR,00:28,00:28:50,694,2pt,layup,,2,1,2,94.41,47.57,5.59,52.43,1.57,7.86,0.36,rim,1,0,0,1,0,98,100
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,Prentiss Nixon,P. Nixon,2,1,4,REGULAR,00:07,00:07:70,716,3pt,jumpshot,,3,0,0,71.33,20.45,28.67,79.55,8.03,11.93,7.83,above_break_3,0,0,0,0,0,98,101
