Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Nottingham Hoods,8,Micah Savery-Richards,,25,20.6,513.9,154,6.2,58,136,42.6,5,23,21.7,33,52,63.5,43,62,105,21,19,3,22,76,44.5,48.5,15.0,85.1,7.6,1.1,9.1,14.0,11.5,5.7,1.8,0.6,12.2,0.38,1.51,-0.52,2.03,51,34,66.7,9,5,55.6,0,0,0,4,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Essex Rebels,14,Remy Udeh,,26,21.8,567.7,258,9.9,96,207,46.4,41,114,36.0,25,33,75.8,31,60,91,32,20,16,55,67,56.3,58.2,20.7,93.3,12.1,5.3,5.7,11.4,8.5,9.9,1.7,2.5,19.9,0.16,1.41,0.2,1.21,67,48,71.6,1,0,0,1,0,0,24,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Yorkshire Dragons,9,C Jonhson,,1,35.1,35.1,18,18.0,5,12,41.7,3,6,50.0,5,7,71.4,0,1,1,2,0,0,2,3,54.2,59.7,20.0,105.4,21.2,7.1,0.0,3.8,1.6,6.8,0.0,0.0,11.7,0.58,1.38,0.54,0.85,4,2,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reading Rockets,15,Malachi Hassan-Taylor,,15,1.4,21.4,0,0.0,0,6,0.0,0,5,0.0,0,0,0,0,3,3,2,0,0,2,0,0.0,0.0,16.7,0.0,0.0,0.4,0.0,16.4,8.2,11.6,0.0,0.0,25.0,0.0,1.38,-0.09,1.47,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hemel Storm,23,Di-Jani Parkinson,,1,18.1,18.1,10,10.0,4,9,44.4,2,4,50.0,0,0,0,1,4,5,1,0,0,0,4,55.6,55.6,21.2,111.1,12.3,4.9,5.8,23.8,14.7,9.1,0.0,0.0,0.0,0.0,1.35,1.51,-0.16,3,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milton Keynes Breakers,10,Ben Morris,,2,0.9,1.8,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,59.3,32.2,0.0,0.0,0.0,0,0,1.34,-0.17,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby Trailblazers,0,Casey Burr,,26,11.1,288.3,98,3.8,41,84,48.8,13,30,43.3,3,6,50.0,15,37,52,27,14,3,12,27,56.5,56.6,15.4,99.4,4.8,1.5,6.2,13.8,10.2,13.5,2.4,1.0,12.2,0.07,1.27,0.51,0.76,29,21,72.4,4,0,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Milton Keynes Breakers,8,Gabriel Noel,,2,0.6,1.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.24,-0.16,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reading Rockets,11,Laquarne Sayles,,1,9.6,9.6,3,3.0,1,4,25.0,0,2,0.0,1,2,50.0,0,2,2,0,1,0,0,2,25.0,30.7,20.3,61.5,3.9,2.6,0.0,29.7,12.0,0.0,5.3,0.0,0.0,0.5,1.19,-1.28,2.48,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
London Cavaliers,7,Aaron Pyne,,15,12.2,182.4,51,3.4,16,40,40.0,8,23,34.8,11,16,68.8,8,9,17,14,14,2,20,27,50.0,54.2,15.6,76.1,4.2,1.9,4.8,5.3,5.1,10.1,3.9,1.0,29.8,0.4,1.17,-0.05,1.22,14,6,42.9,0,0,0,1,1,100,9,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
