Player,Team,Numbers,Name_Variations,Teammates,Games,Minutes,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PTS_AST,TPC,TPC/G,TPC/100,OFF_RTG,DEF_RTG,NET_RTG,eFG%,TS%,AST%,TOV%,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. McGregor, Orlan Jackman, R. Blain",14,40.5,10,3,15,20.0,0,7,0.0,4,5,80.0,3,7,10,5,0,1,4,6,17,0,10,0.7,12.0,116.7,0,116.7,20.0,29.1,166.7,15.3,5,3,60,1,0,0,0,0,0,1,2,0,1,2,2,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Okosieme, Martyn Gayle, R. Blain, Z. Powell",11,33.1,28,10,19,52.6,4,7,57.1,4,8,50.0,1,8,9,6,0,0,2,0,23,0,28,2.5,39.7,137.6,0,137.6,63.2,62.2,60.0,6.6,5,3,60,1,1,100,0,0,0,0,1,0,1,4,4,6
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. McGregor, Martyn Gayle, Orlan Jackman",9,30.3,14,5,13,38.5,2,5,40.0,2,2,100.0,3,8,11,3,1,0,2,2,12,0,14,1.6,26.2,123.4,0,123.4,46.2,50.4,60.0,10.6,5,3,60,0,0,0,1,1,100,0,1,0,1,2,2,2
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. McGregor, Martyn Gayle, Orlan Jackman, R. Blain",13,26.6,17,7,8,87.5,3,4,75.0,0,0,0,1,2,3,4,0,0,0,6,7,0,17,1.3,32.0,116.8,0,116.8,106.2,106.2,57.1,0.0,3,3,100,0,0,0,0,0,0,0,0,0,0,4,0,6
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Okosieme, R. Blain, Z. Powell",7,24.8,14,6,17,35.3,1,6,16.7,1,2,50.0,4,3,7,5,2,0,1,2,14,0,14,2.0,28.0,104.1,0,104.1,38.2,39.1,83.3,4.2,7,4,57.1,1,0,0,0,0,0,0,1,0,0,4,2,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. McGregor, Martyn Gayle, R. Blain, Z. Powell",7,20.7,19,6,10,60.0,2,4,50.0,5,5,100.0,2,5,7,1,1,0,3,1,13,0,19,2.7,41.2,123.6,0,123.6,70.0,77.9,16.7,18.5,5,3,60,0,0,0,0,0,0,2,1,0,0,2,2,4
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, Orlan Jackman, R. Blain, Z. Powell",12,19.0,6,1,5,20.0,0,3,0.0,4,6,66.7,2,3,5,4,0,0,1,1,6,0,6,0.5,16.3,124.9,0,124.9,20.0,39.3,400.0,7.9,1,1,100,0,0,0,1,0,0,1,0,0,0,2,2,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. McGregor, L. Okosieme, Martyn Gayle, R. Blain",5,17.8,20,8,12,66.7,2,3,66.7,2,2,100.0,0,4,4,2,1,1,2,0,14,0,20,4.0,55.2,124.2,0,124.2,75.0,77.6,25.0,11.8,2,2,100,0,0,0,1,0,0,0,0,0,2,0,4,2
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. McGregor, L. Okosieme, Martyn Gayle, Z. Powell",11,14.8,11,4,4,100.0,2,2,100.0,1,1,100.0,0,1,1,1,0,0,0,1,4,0,11,1.0,34.9,133.4,0,133.4,125.0,123.9,25.0,0.0,2,2,100,0,0,0,0,0,0,0,0,0,0,0,3,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, Martyn Gayle, Orlan Jackman, Z. Powell",6,14.5,8,3,6,50.0,0,1,0.0,2,2,100.0,1,0,1,1,0,0,1,0,7,0,8,1.3,29.3,139.2,0,139.2,50.0,58.1,33.3,11.3,3,2,66.7,0,0,0,0,0,0,0,0,0,1,2,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. McGregor, Martyn Gayle, Orlan Jackman, Z. Powell",8,11.4,0,0,2,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0.0,0.0,81.2,0,81.2,0.0,0.0,0,33.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. McGregor, Orlan Jackman, Z. Powell",3,8.7,6,2,4,50.0,1,2,50.0,1,1,100.0,2,0,2,1,0,0,0,2,2,0,6,2.0,31.3,114.7,0,114.7,62.5,67.6,50.0,0.0,2,1,50,0,0,0,0,0,0,0,0,0,0,2,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. McGregor, L. Okosieme, Orlan Jackman, R. Blain",5,8.2,6,2,6,33.3,1,4,25.0,1,1,100.0,1,1,2,1,0,0,1,1,6,0,6,1.2,46.9,117.2,0,117.2,41.7,46.6,50.0,11.8,1,1,100,0,0,0,1,1,100,1,0,0,0,5,1,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. McGregor, L. Okosieme, Martyn Gayle",3,7.8,1,0,4,0.0,0,2,0.0,1,1,100.0,0,1,1,1,1,0,1,0,5,0,1,0.3,6.2,49.6,0,49.6,0.0,11.3,0,15.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Okosieme, Orlan Jackman, R. Blain, Z. Powell",3,6.5,2,1,2,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.7,16.8,101.0,0,101.0,50.0,50.0,0.0,0.0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. McGregor, L. Okosieme, Orlan Jackman, Z. Powell",2,4.2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0.0,0.0,44.4,0,44.4,0.0,0.0,0,66.7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Okosieme, Martyn Gayle, Orlan Jackman, Z. Powell",2,3.9,0,0,2,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.0,0.0,34.0,0,34.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, Martyn Gayle, R. Blain, Z. Powell",2,3.8,3,1,1,100.0,1,1,100.0,0,0,0,0,1,1,1,1,0,2,0,3,0,3,1.5,30.0,70.0,0,70.0,150.0,150.0,100.0,50.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughal, L. McGregor, Martyn Gayle, Orlan Jackman",1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,180.0,0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Okosieme, Orlan Jackman, Z. Powell",2,3.4,3,1,1,100.0,0,0,0,1,1,100.0,0,0,0,1,1,0,1,0,2,0,3,1.5,32.4,86.5,0,86.5,100.0,104.2,100.0,29.1,0,0,0,1,1,100,0,0,0,1,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. McGregor, R. Blain, Tom Grayling, Z. Powell",1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,28.6,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Okosieme, Martyn Gayle, Z. Powell",3,3.2,4,1,3,33.3,0,1,0.0,2,2,100.0,0,1,1,0,0,0,0,0,4,0,4,1.3,58.1,130.8,0,130.8,33.3,51.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughal, L. Okosieme, Orlan Jackman, Z. Powell",1,3.1,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.0,24.2,84.8,0,84.8,100.0,100.0,0.0,0.0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,2,2
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughal, L. McGregor, L. Okosieme, Martyn Gayle",1,2.9,3,1,4,25.0,1,3,33.3,0,0,0,1,0,1,0,0,0,0,0,3,0,3,3.0,53.2,141.9,0,141.9,37.5,37.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughal, Martyn Gayle, Orlan Jackman, Z. Powell",1,2.9,2,1,1,100.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,2.0,37.6,112.7,0,112.7,100.0,100.0,0.0,0.0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,2
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. McGregor, Larry Duru, Orlan Jackman",1,2.9,2,1,1,100.0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2,0,2,2.0,29.1,189.0,0,189.0,100.0,100.0,100.0,33.3,0,0,0,1,1,100,0,0,0,0,1,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. McGregor, R. Blain, Z. Powell",4,2.8,1,0,0,0,0,0,0,1,2,50.0,0,0,0,0,0,0,0,2,1,0,1,0.2,13.1,65.5,0,65.5,0,56.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. McGregor, Larry Duru, Martyn Gayle, Orlan Jackman",1,2.7,2,0,0,0,0,0,0,2,2,100.0,0,0,0,2,1,1,0,0,1,0,2,2.0,25.4,152.3,0,152.3,0,113.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Okosieme, Martyn Gayle, Tom Grayling, Z. Powell",1,2.4,1,0,0,0,0,0,0,1,2,50.0,0,1,1,1,0,0,0,1,1,0,1,1.0,19.1,153.1,0,153.1,0,56.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Okosieme, Martyn Gayle, Orlan Jackman, R. Blain",2,2.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.0,0.0,100.0,0,100.0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"Larry Duru, Martyn Gayle, Orlan Jackman, Z. Powell",1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,165.7,0,165.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. McGregor, Larry Duru, Martyn Gayle",1,1.7,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.0,66.7,66.7,0,66.7,100.0,100.0,0.0,0.0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,2,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. McGregor, Larry Duru, Martyn Gayle, Tom Grayling",1,1.7,2,1,3,33.3,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2.0,50.9,50.9,0,50.9,33.3,33.3,0.0,0.0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Okosieme, Larry Duru, R. Blain",1,1.7,3,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3.0,104.2,104.2,0,104.2,150.0,150.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. McGregor, Larry Duru, Tom Grayling",1,1.6,0,0,1,0.0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0.0,0.0,104.9,0,104.9,0.0,0.0,0,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. McGregor, Martyn Gayle, R. Blain",2,1.5,0,0,1,0.0,0,1,0.0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. McGregor, L. Okosieme, Z. Powell",2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0.0,133.3,0,133.3,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"Adrian Mutothori, F. Mughaal, L. McGregor, Orlan Jackman",1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,60.2,0,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. McGregor, Larry Duru, R. Blain, Z. Powell",1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"Larry Duru, Martyn Gayle, R. Blain, Z. Powell",1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,66.7,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. McGregor, Martyn Gayle, Philip Basioudis, Tom Grayling",1,1.2,6,2,2,100.0,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,0,2,0,6,6.0,138.9,185.2,0,185.2,125.0,123.0,0.0,0.0,1,1,100,0,0,0,1,1,100,0,0,0,0,0,0,2
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Okosieme, Larry Duru, Martyn Gayle, Z. Powell",1,1.1,0,0,1,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. McGregor, Philip Basioudis, Tom Grayling",1,1.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.0,66.7,133.3,0,133.3,100.0,100.0,0.0,0.0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"Martyn Gayle, Orlan Jackman, R. Blain, Z. Powell",12,48.8,26,9,18,50.0,8,16,50.0,0,0,0,0,5,5,4,1,0,1,1,18,0,26,2.2,26.4,120.7,0,120.7,72.2,72.2,44.4,4.3,1,1,100,1,0,0,0,0,0,0,1,0,0,3,2,2
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. McGregor, L. Okosieme, R. Blain",8,44.4,22,9,23,39.1,4,14,28.6,0,0,0,0,4,4,3,3,0,0,1,22,0,22,2.8,24.4,102.1,0,102.1,47.8,47.8,33.3,0.0,7,5,71.4,0,0,0,0,0,0,0,0,0,0,0,12,7
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. McGregor, Orlan Jackman, R. Blain",14,40.5,20,6,12,50.0,5,9,55.6,3,4,75.0,1,3,4,1,0,0,1,3,13,0,20,1.4,24.1,116.7,0,116.7,70.8,72.7,16.7,6.3,2,1,50,0,0,0,0,0,0,0,0,0,1,2,5,3
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. McGregor, Martyn Gayle, Orlan Jackman",9,30.3,19,7,12,58.3,5,10,50.0,0,0,0,1,0,1,1,2,0,1,1,12,0,19,2.1,35.5,123.4,0,123.4,79.2,79.2,14.3,7.1,2,2,100,0,0,0,0,0,0,1,0,0,0,3,7,4
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. Okosieme, R. Blain, Z. Powell",7,24.8,0,0,5,0.0,0,4,0.0,0,0,0,1,1,2,0,0,0,0,0,4,0,0,0.0,0.0,104.1,0,104.1,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, Orlan Jackman, R. Blain, Z. Powell",12,19.0,5,2,7,28.6,1,5,20.0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,0.4,13.6,124.9,0,124.9,35.7,35.7,0.0,0.0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,2,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, Martyn Gayle, Orlan Jackman, Z. Powell",6,14.5,6,2,3,66.7,2,2,100.0,0,0,0,2,1,3,1,1,0,1,1,2,0,6,1.0,22.0,139.2,0,139.2,100.0,100.0,50.0,20.0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,6
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. McGregor, Martyn Gayle, Orlan Jackman, R. Blain",6,11.2,9,3,6,50.0,3,6,50.0,0,0,0,1,0,1,0,1,0,0,0,5,0,9,1.5,40.5,89.9,0,89.9,75.0,75.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. Okosieme, Martyn Gayle, R. Blain, Z. Powell",6,11.1,3,1,4,25.0,1,4,25.0,0,0,0,0,2,2,2,0,0,2,0,6,0,3,0.5,11.7,78.1,0,78.1,37.5,37.5,200.0,25.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. Okosieme, Orlan Jackman, R. Blain, Z. Powell",4,8.9,5,2,5,40.0,1,3,33.3,0,0,0,0,0,0,1,0,0,1,2,6,0,5,1.2,31.6,94.8,0,94.8,50.0,50.0,50.0,14.3,1,0,0,1,1,100,0,0,0,0,1,0,0,0,0,5
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. McGregor, Orlan Jackman, Z. Powell",3,8.7,1,0,1,0.0,0,0,0,1,2,50.0,1,0,1,0,0,0,0,0,1,0,1,0.3,5.2,114.7,0,114.7,0.0,26.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. McGregor, L. Okosieme, R. Blain, Z. Powell",3,8.0,0,0,6,0.0,0,6,0.0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0.0,0.0,80.9,0,80.9,0.0,0.0,0,14.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. McGregor, L. Okosieme, Martyn Gayle",3,7.8,3,1,3,33.3,1,3,33.3,0,0,0,1,1,2,0,0,0,0,0,2,0,3,1.0,18.6,49.6,0,49.6,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. McGregor, Martyn Gayle, Orlan Jackman, Z. Powell",2,6.8,0,0,1,0.0,0,1,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.0,0.0,94.7,0,94.7,0.0,0.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. McGregor, L. Okosieme, Orlan Jackman, R. Blain",3,4.9,3,1,2,50.0,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1.0,27.9,65.1,0,65.1,75.0,75.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"Larry Duru, Martyn Gayle, Orlan Jackman, Z. Powell",2,4.3,0,0,4,0.0,0,1,0.0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0.0,0.0,91.0,0,91.0,0.0,0.0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"Larry Duru, Martyn Gayle, Orlan Jackman, R. Blain",1,4.3,0,0,2,0.0,0,2,0.0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0.0,0.0,105.0,0,105.0,0.0,0.0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. Okosieme, Martyn Gayle, Orlan Jackman, R. Blain",2,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,237.3,0,237.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"Adrian Mutothori, Larry Duru, Philip Basioudis, Tom Grayling",2,3.9,3,1,2,50.0,1,2,50.0,0,0,0,0,0,0,1,1,0,1,1,3,0,3,1.5,29.4,78.3,0,78.3,75.0,75.0,100.0,25.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, Martyn Gayle, R. Blain, Z. Powell",2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,70.0,0,70.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. Okosieme, Orlan Jackman, Z. Powell",2,3.4,0,0,1,0.0,0,1,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,86.5,0,86.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. Okosieme, Martyn Gayle, Z. Powell",3,3.2,3,1,1,100.0,1,1,100.0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,1.0,43.6,130.8,0,130.8,150.0,150.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
