game_id,game_date,period,home_team,away_team,home_lineup,away_lineup,start_time,end_time,duration,possessions,home_possessions,away_possessions,home_score,away_score,home_score_end,away_score_end,home_points,away_points,home_fga,home_fgm,home_fg3a,home_fg3m,home_fta,home_ftm,home_oreb,home_dreb,home_ast,home_stl,home_blk,home_tov,home_pf,away_fga,away_fgm,away_fg3a,away_fg3m,away_fta,away_ftm,away_oreb,away_dreb,away_ast,away_stl,away_blk,away_tov,away_pf,home_rim_att,home_rim_made,home_otd_2pt_att,home_otd_2pt_made,home_otd_3pt_att,home_otd_3pt_made,away_rim_att,away_rim_made,away_otd_2pt_att,away_otd_2pt_made,away_otd_3pt_att,away_otd_3pt_made,home_pass_to,home_dribble_to,home_defense_to,home_misc_to,away_pass_to,away_dribble_to,away_defense_to,away_misc_to,home_second_chance_pts,home_fast_break_pts,home_pts_off_tov,away_second_chance_pts,away_fast_break_pts,away_pts_off_tov
2735767,2025-10-11,1,Milton Keynes Breakers,London Cavaliers,"Chase Thompson,Dashawn Jackson,Jonas Dietrich,Jordan Spencer,Mike New Jr","Aj Roberts,Daniel Braster,Juan Manning,Marquel Beasley,Mekhi Collins",0,177,177,5.4,4.81,6.0,0,0,6,11,6,11,5,2,3,1,2,1,1,1,1,0,0,0,0,6,4,3,3,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735767,2025-10-11,1,Milton Keynes Breakers,London Cavaliers,"Chase Thompson,Dashawn Jackson,Jonas Dietrich,Jordan Spencer,Mike New Jr","Aj Roberts,Daniel Braster,Juan Manning,Mekhi Collins,Omari Pond-Mckenzie",177,256,79,3.44,3.88,3.0,6,11,13,14,7,3,3,2,2,1,2,2,0,0,1,1,0,0,1,2,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735767,2025-10-11,1,Milton Keynes Breakers,London Cavaliers,"Chase Thompson,Dashawn Jackson,Jonas Dietrich,Jordan Spencer,Xavier Wilson","Aj Roberts,Daniel Braster,Juan Manning,Mekhi Collins,Omari Pond-Mckenzie",256,404,148,5.4,5.0,5.81,13,14,17,20,4,6,5,2,2,0,0,0,0,2,1,1,0,0,0,5,2,1,0,2,2,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735767,2025-10-11,1,Milton Keynes Breakers,London Cavaliers,"Ben Baker-Mccann,Chase Thompson,Dashawn Jackson,Jordan Spencer,Xavier Wilson","Daniel Braster,Juan Manning,Marquel Beasley,Mekhi Collins,Omari Pond-Mckenzie",404,455,51,1.5,2.0,1.0,17,20,19,20,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735767,2025-10-11,1,Milton Keynes Breakers,London Cavaliers,"Ben Baker-Mccann,Blayne Freckleton,Chase Thompson,Jordan Spencer,Xavier Wilson","Daniel Braster,Juan Manning,Marquel Beasley,Mekhi Collins,Omari Pond-Mckenzie",455,476,21,0.55,0.1,1.0,19,20,19,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735767,2025-10-11,1,Milton Keynes Breakers,London Cavaliers,"Ben Baker-Mccann,Blayne Freckleton,Chase Thompson,Jordan Spencer,Xavier Wilson","Aj Roberts,Daniel Braster,Marquel Beasley,Mekhi Collins,Omari Pond-Mckenzie",476,504,28,0.94,1.0,0.88,19,23,19,25,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735767,2025-10-11,1,Milton Keynes Breakers,London Cavaliers,"Ben Baker-Mccann,Blayne Freckleton,Jordan Spencer,Luke Gregory,Xavier Wilson","Aj Roberts,Daniel Braster,Marquel Beasley,Mekhi Collins,Omari Pond-Mckenzie",504,600,96,3.96,3.93,4.0,19,25,19,29,0,4,5,0,3,0,0,0,1,1,0,0,0,0,0,4,2,1,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735767,2025-10-11,2,Milton Keynes Breakers,London Cavaliers,"Ben Baker-Mccann,Blayne Freckleton,Jordan Spencer,Luke Gregory,Xavier Wilson","Aj Roberts,Juan Manning,Marquel Beasley,Mekhi Collins,Omari Pond-Mckenzie",600,750,150,4.43,4.86,4.0,19,29,23,34,4,5,5,2,2,0,0,0,2,2,0,0,1,2,0,4,2,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735767,2025-10-11,2,Milton Keynes Breakers,London Cavaliers,"Ben Baker-Mccann,Blayne Freckleton,Jonas Dietrich,Luke Gregory,Mike New Jr","Aj Roberts,Daniel Braster,Juan Manning,Marquel Beasley,Omari Pond-Mckenzie",750,789,39,1.5,1.0,2.0,23,34,23,36,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735767,2025-10-11,2,Milton Keynes Breakers,London Cavaliers,"Blayne Freckleton,Chase Thompson,Dashawn Jackson,Jonas Dietrich,Mike New Jr","Aj Roberts,Daniel Braster,Juan Manning,Marquel Beasley,Omari Pond-Mckenzie",789,926,137,4.0,4.0,4.0,23,36,28,40,5,4,4,2,3,1,0,0,0,2,2,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
