Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
London Cavaliers,"J. Manning, M. Collins, M. Beasley, D. Braster, A. Roberts",25,20456,782,307,629,48.8,97,233,41.6,71,119,59.7,107,255,362,160,44,32,117,95,663,76.8,77.9,75.7,30.8,31.7,56.5,57.4,52.1,35.2,78.2,12.2,18.9,37,117.8,689,273,629,43.4,87,262,33.2,56,82,68.3,71,197,268,152,64,17,78,114,0,50.3,51.8,10.5,21.8,41.7,106.8,11,243,148,60.9,47,23,48.9,12,10,83.3,0,0,0,0,221,131,59.3,38,23,60.5,4,3,75,0,0,0,0
Birmingham Rockets,"R. Blain, Z. Powell, L. Okosieme, E. Donaldson, L. McGregor",22,16512,555,212,465,45.6,43,127,33.9,88,142,62,60,219,279,149,47,31,104,74,548,79.1,79.7,78.6,30.1,30.6,50.2,52.6,70.3,23.6,74,13.3,30.5,27.3,101.2,524,202,518,39,71,225,31.6,49,75,65.3,77,194,271,122,56,21,89,119,0,45.8,47.5,13.9,26,43.4,97,4.2,153,101,66,45,17,37.8,2,1,50,0,0,0,0,142,71,50,37,16,43.2,3,1,33.3,0,0,0,0
Derby Trailblazers,"C. Washington, J. Pathmarajah, S. Walker, C. Brown, R. May-Thompson",20,14679,559,221,433,51,55,127,43.3,62,91,68.1,52,175,227,142,56,17,79,59,480,77.8,78.5,77.2,30.6,31.1,57.4,59.1,64.3,25.2,79.5,11.4,21,29.3,116.4,509,202,434,46.5,69,180,38.3,36,52,69.2,45,154,199,120,47,16,80,96,0,54.5,55.7,14.9,20.5,41.5,107.8,8.7,176,124,70.5,38,18,47.4,3,2,66.7,0,0,0,0,129,84,65.1,35,17,48.6,6,1,16.7,0,0,0,0
Milton Keynes Breakers,"D. Jackson, J. Dietrich, X. Wilson, J. Spencer, Gabriel Noel",15,10757,411,162,352,46,47,132,35.6,40,60,66.7,53,140,193,115,30,22,43,52,353,78.3,78.9,77.7,30.4,30.9,52.7,54.3,71,29.9,74.9,8,17,37.5,116.2,338,131,324,40.4,43,130,33.1,33,54,61.1,47,124,171,83,33,15,62,61,0,47.1,48.6,15.1,25.1,40.1,97.1,19.2,106,69,65.1,44,16,36.4,16,8,50,0,0,0,0,78,49,62.8,39,13,33.3,19,6,31.6,0,0,0,0
Yorkshire Dragons,"D. Ulph, J. Whelan, J. Mielke, C. Johnson, N. Lewis",11,8671,373,133,281,47.3,43,112,38.4,64,87,73.6,42,109,151,71,41,7,37,62,301,83.9,83.5,84.3,28.7,28.5,55,58.4,53.4,28.6,75.2,8.7,31,39.9,123.6,315,111,258,43,42,109,38.5,51,69,73.9,36,105,141,61,25,11,65,70,0,51.2,54.6,18.4,24.8,42.2,103.4,20.2,117,74,63.2,4,3,75,0,0,0,0,0,0,0,86,59,68.6,15,7,46.7,1,1,100,0,0,0,0
Hemel Storm,"D. Nelson-Henry, K. Walker, M. Norman, B. Inger, S. Newman",10,7837,334,141,249,56.6,34,83,41,18,24,75,31,103,134,80,32,7,46,38,263,79.7,80.7,78.7,29.7,30.5,63.5,64.3,56.7,31.3,78,11.9,9.6,33.3,126.7,258,101,240,42.1,27,90,30,29,38,76.3,29,68,97,47,31,7,40,31,0,47.7,50.2,13.5,22,37.5,100.4,26.3,103,76,73.8,9,5,55.6,2,2,100,0,0,0,0,72,42,58.3,14,7,50,3,2,66.7,0,0,0,0
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, H. Abdul, M. Jones",7,7567,289,104,226,46,44,118,37.3,37,50,74,28,75,103,66,24,7,33,39,242,77.3,77,77.6,31.2,30.9,55.8,58.3,63.5,25.2,68.8,9.5,22.1,52.2,119,262,104,216,48.1,22,84,26.2,32,52,61.5,34,83,117,57,18,7,50,42,0,53.2,54.8,17.3,31.2,38.9,107.1,11.9,42,31,73.8,7,6,85.7,1,1,100,0,0,0,0,76,55,72.4,4,1,25,0,0,0,0,0,0,0
Reading Rockets,"T. Nsangu, C. Creek, J. Bouknight, E. Poorman, V. Olarerin",19,7647,291,116,240,48.3,33,88,37.5,26,36,72.2,53,76,129,74,36,11,46,40,238,73.6,75,72.3,32.0,33.2,55.2,56.9,63.8,44.5,76.8,12.2,15,36.7,121.8,224,89,205,43.4,37,91,40.7,9,9,100,23,66,89,56,23,6,54,37,0,52.4,53.6,20.5,23.2,44.4,97.2,24.6,83,50,60.2,6,2,33.3,2,1,50,0,0,0,0,49,27,55.1,7,4,57.1,3,2,66.7,0,0,0,0
Worthing Thunder,"D. Evans, M. Bryan-Amaning, J. Hopkins, E. Maynard, E. Dadds",17,6319,227,94,204,46.1,18,62,29,21,35,60,21,61,82,44,20,6,27,30,216,83.2,82.2,84.2,29.2,28.5,50.5,51.7,46.8,19.8,64.9,9.3,17.2,30.4,104.9,253,98,204,48,26,67,38.8,31,41,75.6,33,85,118,67,19,8,42,35,0,54.4,57,15.9,35.1,32.8,114.1,-9.2,77,50,64.9,11,5,45.5,2,0,0,0,0,0,0,81,54,66.7,9,4,44.4,2,0,0,0,0,0,0
Worthing Thunder,"M. Bryan-Amaning, J. Hopkins, E. Maynard, A. Scarborough, E. Dadds",14,5890,219,81,182,44.5,15,46,32.6,42,63,66.7,34,80,114,43,21,6,35,32,202,81.9,82.4,81.4,29.1,29.5,48.6,52.2,53.1,32.7,72.1,12.2,34.6,25.3,108.3,173,72,187,38.5,17,70,24.3,12,30,40,31,70,101,45,22,7,39,49,0,43,43.2,16.3,27.9,37.4,86.6,21.7,68,37,54.4,7,1,14.3,0,0,0,0,0,0,0,57,33,57.9,14,6,42.9,0,0,0,0,0,0,0
Bristol Flyers II,"Y. Hafid, L. Ayinla, R. Eigbe, N. Sagkovits, N. Ladjimi",12,6211,182,74,174,42.5,24,67,35.8,10,23,43.5,24,64,88,41,20,3,46,45,197,77.1,76.5,77.8,31.4,30.9,49.4,49.4,55.4,25.3,64.6,17,13.2,38.5,92,219,83,186,44.6,20,62,32.3,33,47,70.2,35,71,106,53,29,8,38,26,0,50,53,15.5,35.4,33.3,108.8,-16.8,50,26,52,12,4,33.3,2,1,50,0,0,0,0,62,37,59.7,9,4,44.4,0,0,0,0,0,0,0
Birmingham Rockets,"R. Blain, Orlan Jackman, Z. Powell, E. Donaldson, L. McGregor",18,5477,230,81,165,49.1,13,55,23.6,55,79,69.6,27,61,88,49,22,5,26,49,190,84.2,83.6,84.7,28.7,28.3,53,57.6,60.5,31.4,67,9.5,47.9,33.3,120.5,204,74,172,43,19,67,28.4,37,51,72.5,30,59,89,41,18,5,37,56,0,48.5,52.5,16,33,39,105.5,15,65,47,72.3,9,5,55.6,1,0,0,0,0,0,0,46,31,67.4,8,3,37.5,2,0,0,0,0,0,0
Nottingham Hoods,"T. Williams, B. Johnson, D. Nixon II, E. Bailey, S. Akano",11,5204,263,100,175,57.1,33,73,45.2,30,44,68.2,22,66,88,60,27,10,24,42,188,87.2,86.9,87.4,27.6,27.5,66.6,67.7,60,29.3,77.6,8.6,25.1,41.7,139.5,177,69,156,44.2,13,52,25,26,42,61.9,19,53,72,53,15,3,42,39,0,48.4,50.7,19.4,22.4,33.3,93.4,46.2,66,48,72.7,1,1,100,0,0,0,0,0,0,0,51,32,62.7,2,0,0,0,0,0,0,0,0,0
Worthing Thunder,"M. Bryan-Amaning, J. Hopkins, E. Maynard, B. Adeluola, E. Dadds",16,5362,191,68,153,44.4,13,39,33.3,42,58,72.4,13,63,76,34,14,4,31,29,188,82.5,84.4,80.5,28.4,29.8,48.7,53.5,50,15.1,68.5,12.7,37.9,25.5,101.2,214,86,177,48.6,26,64,40.6,16,28,57.1,29,73,102,58,14,5,27,45,0,55.9,56.5,12.5,31.5,36.2,119,-17.8,52,30,57.7,23,7,30.4,3,3,100,0,0,0,0,64,42,65.6,13,3,23.1,3,1,33.3,0,0,0,0
Bristol Hurricanes,"D. Edozie, E. Dusha, J. Dang-Akodo, D. Ubiaro, C. Samuels",9,5762,183,72,174,41.4,13,60,21.7,26,36,72.2,27,45,72,39,24,2,18,43,173,71.7,72.3,71.1,33.2,33.8,45.1,48.2,54.2,30,65.2,7.3,20.7,34.5,105.4,194,74,145,51,18,57,31.6,28,45,62.2,24,63,87,45,11,6,37,27,0,57.2,58.9,18.3,34.8,39.3,113.7,-8.2,44,28,63.6,6,3,50,0,0,0,0,0,0,0,39,29,74.4,6,4,66.7,0,0,0,0,0,0,0
Hemel Storm,"D. Nelson-Henry, K. Walker, Shaquille Lewis, M. Norman, S. Newman",7,5131,192,76,142,53.5,17,56,30.4,23,31,74.2,10,55,65,56,21,5,31,34,169,80.6,79.3,82,30.3,29.3,59.5,61.7,73.7,16.9,72.4,12.8,21.8,39.4,113.2,191,72,157,45.9,19,49,38.8,28,33,84.8,21,49,70,38,18,8,32,37,0,51.9,55.7,15.7,27.6,31.2,109,4.2,65,49,75.4,1,0,0,0,0,0,0,0,0,0,52,34,65.4,17,7,41.2,1,1,100,0,0,0,0
Reading Rockets,"M. Bryant, C. Creek, J. Bouknight, E. Poorman, V. Olarerin",19,5439,191,75,161,46.6,24,65,36.9,17,24,70.8,25,48,73,46,22,6,30,39,169,76.6,74.8,78.5,32.1,30.6,54,55.7,61.3,33.8,69.6,12.1,14.9,40.4,112.7,184,68,149,45.6,21,60,35,27,37,73,21,49,70,43,21,8,41,26,0,52.7,55.7,19.9,30.4,40.3,103.4,9.2,48,28,58.3,8,3,37.5,2,1,50,0,0,0,0,35,19,54.3,7,3,42.9,2,1,50,0,0,0,0
Loughborough Riders,"J. Campbell, C. Nyarko, D. Hadley, J. Cook, T. Akinsuku",7,4782,177,66,143,46.2,27,64,42.2,18,31,58.1,19,59,78,46,20,11,35,35,165,82.3,83.2,81.5,28.9,29.4,55.6,56.5,69.7,23.8,69.4,14.7,21.7,44.8,106.8,166,65,152,42.8,13,42,31,23,39,59,26,61,87,37,20,8,26,26,0,47,49.1,13.3,30.6,27.6,102.2,4.6,49,27,55.1,8,1,12.5,4,1,25,0,0,0,0,59,30,50.8,17,8,47.1,6,4,66.7,0,0,0,0
Yorkshire Dragons,"D. Ulph, J. Jefferson, J. Mielke, C. Johnson, N. Lewis",6,4820,148,55,144,38.2,18,69,26.1,20,31,64.5,19,52,71,27,16,4,24,22,156,74.9,77.7,72.1,30.9,33.3,44.4,46.9,49.1,24.7,73.2,11.5,21.5,47.9,94.8,136,50,129,38.8,12,52,23.1,24,29,82.8,19,58,77,29,14,3,28,28,0,43.4,48,16.5,26.8,40.3,94,0.8,31,18,58.1,9,5,55.6,10,3,30,0,0,0,0,34,17,50,12,8,66.7,2,0,0,0,0,0,0
Bristol Hurricanes,"D. Edozie, E. Dusha, D. Ubiaro, C. Samuels, V. Dilys",8,4973,175,67,136,49.3,17,42,40.5,24,43,55.8,19,62,81,46,13,5,18,28,147,72.3,71.3,73.3,33.7,32.7,55.5,56.5,68.7,25.3,66.7,8.2,31.6,30.9,118.4,151,57,151,37.7,19,68,27.9,18,28,64.3,31,56,87,34,10,4,26,37,0,44,46.2,13.7,33.3,45,99.4,19.1,46,25,54.3,9,5,55.6,0,0,0,0,0,0,0,37,22,59.5,7,3,42.9,2,0,0,0,0,0,0
Newcastle Knights,"B. Dean, J. Thames, W. Neighbour, M. Hendry, M. Jones",8,4268,162,69,137,50.4,16,53,30.2,8,9,88.9,14,42,56,38,16,0,22,20,143,80.9,80.4,81.3,29.8,29.5,56.2,57.5,55.1,22.2,72.4,10.9,6.6,38.7,113.3,190,77,137,56.2,20,58,34.5,16,22,72.7,16,49,65,35,17,2,20,8,0,63.5,64.8,12,27.6,42.3,131.3,-18.1,33,25,75.8,7,4,57.1,1,0,0,0,0,0,0,37,29,78.4,9,6,66.7,1,1,100,0,0,0,0
Reading Rockets,"M. Bryant, T. Nsangu, C. Creek, J. Bouknight, V. Olarerin",13,4184,171,63,124,50.8,20,54,37,25,36,69.4,22,44,66,40,18,2,22,25,134,77,77,77,31.2,31.1,58.9,61.1,63.5,35.5,83,10.9,29,43.5,127.4,139,59,116,50.9,11,44,25,10,18,55.6,9,40,49,37,14,3,25,27,0,55.6,56.1,16.8,17,37.9,103.5,23.9,26,17,65.4,3,2,66.7,5,3,60,0,0,0,0,25,21,84,4,2,50,1,0,0,0,0,0,0
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, W. Neighbour, M. Jones",8,3655,178,65,123,52.8,26,46,56.5,22,27,81.5,14,45,59,32,13,2,14,14,129,83.6,85,82.2,28.2,29.2,63.4,66,49.2,26.9,75,7.7,22,37.4,137.5,132,51,112,45.5,14,37,37.8,16,19,84.2,15,38,53,31,10,7,25,23,0,51.8,54.8,17.2,25,33,105.5,32,24,18,75,9,4,44.4,3,2,66.7,0,0,0,0,30,17,56.7,8,6,75,2,1,50,0,0,0,0
Essex Rebels,"K. Martin, R. Udeh, M. Brown, T. Child, H. Gent",12,3426,135,47,104,45.2,16,48,33.3,25,35,71.4,15,30,45,25,21,3,26,17,125,86.8,87.7,85.9,27.4,27.9,52.9,56.5,53.2,25,65.2,15.3,33.7,46.2,107.8,136,56,106,52.8,15,39,38.5,9,20,45,16,45,61,31,16,2,29,22,0,59.9,59.2,20.2,34.8,36.8,110.9,-3,32,24,75,6,1,16.7,0,0,0,0,0,0,0,38,30,78.9,4,2,50,2,2,100,0,0,0,0
Yorkshire Dragons,"D. Ulph, J. Whelan, J. Jefferson, J. Mielke, C. Johnson",6,3768,142,56,114,49.1,11,43,25.6,19,23,82.6,18,41,59,26,13,2,17,12,118,75.2,75.3,75.1,31.9,32.0,53.9,57.2,46.4,33.3,83.7,10.2,20.2,37.7,120.1,132,56,106,52.8,14,39,35.9,6,11,54.5,8,36,44,33,12,1,20,23,0,59.4,59.5,15.3,16.3,36.8,111.9,8.2,44,31,70.5,5,3,60,2,1,50,0,0,0,0,43,34,79.1,3,1,33.3,0,0,0,0,0,0,0
Reading Rockets,"M. Bryant, T. Nsangu, J. Bouknight, E. Poorman, V. Olarerin",16,3529,125,48,110,43.6,13,35,37.1,16,27,59.3,21,29,50,27,14,1,21,23,117,77.5,79.6,75.4,30.2,31.8,49.5,51.3,56.2,36.2,72.5,12.4,24.5,31.8,106.8,122,45,91,49.5,13,33,39.4,19,26,73.1,11,37,48,35,10,2,24,21,0,56.6,59.5,19,27.5,36.3,110.1,-3.3,46,25,54.3,1,0,0,0,0,0,0,0,0,0,31,21,67.7,3,2,66.7,1,1,100,0,0,0,0
Worthing Thunder,"J. Hopkins, E. Maynard, J. Lashley, A. Scarborough, B. Adeluola",8,3773,108,41,106,38.7,8,31,25.8,18,27,66.7,13,37,50,19,12,0,18,16,117,75,75,74.9,32.0,32.1,42.5,45.8,46.3,20.3,66.1,11.6,25.5,29.2,91.6,146,58,117,49.6,22,56,39.3,8,15,53.3,19,51,70,41,13,7,18,19,0,59,59.1,12.7,33.9,47.9,124,-32.5,37,17,45.9,17,8,47.1,2,0,0,0,0,0,0,37,28,75.7,4,2,50,5,3,60,0,0,0,0
Worthing Thunder,"M. Bryan-Amaning, J. Hopkins, E. Maynard, A. Scarborough, B. Adeluola",14,3380,147,58,112,51.8,4,21,19,27,38,71.1,22,37,59,29,16,4,15,24,116,80.7,83,78.4,28.9,30.6,53.6,57.1,50,40,69.8,8.7,33.9,18.8,125.8,123,48,104,46.2,19,50,38,8,16,50,16,33,49,27,10,2,20,21,0,55.3,55.4,15.3,30.2,48.1,111.4,14.4,46,33,71.7,11,5,45.5,1,0,0,0,0,0,0,27,16,59.3,5,1,20,0,0,0,0,0,0,0
Derby Trailblazers,"C. Washington, J. Pathmarajah, R. Marsden, C. Brown, R. May-Thompson",14,3626,115,42,106,39.6,9,28,32.1,22,28,78.6,12,45,57,25,10,6,14,13,115,77.9,76.5,79.4,31.4,30.2,43.9,48.6,59.5,20,76.3,8.9,26.4,26.4,99.6,122,45,112,40.2,17,43,39.5,15,18,83.3,14,48,62,25,8,8,19,22,0,47.8,50.9,13.7,23.7,38.4,101.7,-2.2,42,20,47.6,14,7,50,1,1,100,0,0,0,0,35,18,51.4,12,2,16.7,0,0,0,0,0,0,0
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, M. Jones, M. Matthews",9,3157,120,40,106,37.7,12,44,27.3,28,35,80,20,30,50,25,19,2,17,26,113,85.9,86.4,85.5,27.8,28.1,43.4,49.4,62.5,32.8,61.2,10.4,33,41.5,105.6,123,48,101,47.5,8,28,28.6,19,23,82.6,19,41,60,25,10,7,25,27,0,51.5,55.3,18.4,38.8,27.7,109.4,-3.8,31,16,51.6,2,2,100,0,0,0,0,0,0,0,42,26,61.9,1,1,100,0,0,0,0,0,0,0
Derby Trailblazers,"C. Washington, J. Pathmarajah, R. Marsden, C. Brown, Malcolm Smith",9,3493,125,50,97,51.5,6,23,26.1,19,26,73.1,12,42,54,35,9,1,20,16,111,75.8,76.8,74.8,31.2,32.1,54.6,57.6,70,28.6,76.4,12.2,26.8,23.7,111.8,127,47,101,46.5,17,37,45.9,16,19,84.2,13,30,43,23,11,3,17,26,0,55,58.1,13.5,23.6,36.6,116.7,-4.9,29,22,75.9,8,6,75,0,0,0,0,0,0,0,37,21,56.8,7,3,42.9,0,0,0,0,0,0,0
Essex Rebels,"K. Martin, D. Johnson-Thompson, R. Udeh, M. Brown, T. Child",8,3355,117,37,92,40.2,11,43,25.6,32,40,80,14,39,53,29,12,5,19,18,110,80.7,78.7,82.8,30.5,29.0,46.2,53.4,78.4,26.9,75,12.1,43.5,46.7,106.3,119,46,102,45.1,14,37,37.8,13,24,54.2,13,38,51,24,11,3,21,20,0,52,52.9,15.7,25,36.3,102.8,3.5,40,24,60,1,1,100,1,0,0,0,0,0,0,39,23,59,6,3,50,0,0,0,0,0,0,0
Yorkshire Dragons,"D. Ulph, J. Whelan, L. Rooney, J. Mielke, N. Lewis",5,3060,107,39,83,47,10,35,28.6,19,26,73.1,9,33,42,22,8,4,24,17,105,83.3,82.4,84.2,29.1,28.5,53,56.6,56.4,22.5,58.9,17.1,31.3,42.2,101.8,138,54,111,48.6,17,46,37,13,20,65,23,31,54,22,12,3,15,26,0,56.3,57.6,11.1,41.1,41.4,128.6,-26.7,24,18,75,9,2,22.2,1,0,0,0,0,0,0,37,25,67.6,8,2,25,0,0,0,0,0,0,0
Essex Rebels,"M. Amako, K. Martin, M. Brown, T. Child, T. Hudson",10,3130,113,37,94,39.4,14,39,35.9,25,30,83.3,14,39,53,25,10,1,13,19,101,78.1,78.2,78.1,30.7,30.7,46.8,52.7,67.6,25.9,66.1,9,31.9,41.5,110.8,102,36,98,36.7,11,46,23.9,19,32,59.4,20,40,60,24,5,4,14,24,0,42.3,45.5,11.1,33.9,46.9,100.2,10.7,27,12,44.4,8,3,37.5,1,0,0,0,0,0,0,26,17,65.4,8,3,37.5,4,0,0,0,0,0,0
Essex Rebels,"K. Martin, R. Udeh, M. Brown, T. Child, T. Hudson",12,2807,130,47,92,51.1,21,45,46.7,15,30,50,17,30,47,31,15,3,16,21,100,84.2,85.5,82.8,28.1,29.0,62.5,61.8,66,37,66.7,10.5,32.6,48.9,130,101,40,85,47.1,12,33,36.4,9,18,50,15,29,44,22,9,7,23,31,0,54.1,54.3,19.8,33.3,38.8,104.2,25.7,35,23,65.7,1,1,100,1,0,0,0,0,0,0,43,24,55.8,3,1,33.3,0,0,0,0,0,0,0
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, F. Cork, M. Matthews",7,2949,114,44,94,46.8,14,36,38.9,12,14,85.7,13,27,40,29,6,0,18,21,100,78.4,82.2,74.6,29.2,32.2,54.3,56.9,65.9,28.9,71.1,12.2,14.9,38.3,112.9,118,49,85,57.6,7,19,36.8,13,17,76.5,11,32,43,26,12,2,14,9,0,61.8,63.8,13.1,28.9,22.4,128.7,-15.8,26,14,53.8,6,4,66.7,0,0,0,0,0,0,0,35,29,82.9,1,0,0,0,0,0,0,0,0,0
Birmingham Rockets,"R. Blain, Orlan Jackman, Z. Powell, E. Donaldson, M. Gayle",13,2834,140,50,90,55.6,8,20,40,32,39,82.1,15,33,48,30,10,1,12,14,99,85.1,84.7,85.5,28.3,28.1,60,65.3,60,39.5,75,8,43.3,22.2,140,122,48,95,50.5,16,43,37.2,10,14,71.4,11,23,34,26,7,4,15,23,0,58.9,60.3,12.9,25,45.3,120.8,19.2,35,23,65.7,2,1,50,0,0,0,0,0,0,0,29,20,69,2,1,50,2,1,50,0,0,0,0
Worthing Thunder,"D. Evans, J. Hopkins, E. Maynard, J. Lashley, E. Dadds",10,2670,76,27,94,28.7,8,40,20,14,25,56,14,23,37,15,14,1,12,23,98,84.6,88.9,80.4,27.0,29.9,33,36.2,55.6,21.2,63.9,9.1,26.6,42.6,76.9,91,36,78,46.2,8,30,26.7,11,14,78.6,13,52,65,26,5,2,22,14,0,51.3,54.1,20.7,36.1,38.5,101.8,-24.9,25,14,56,8,1,12.5,3,0,0,0,0,0,0,27,19,70.4,8,6,75,3,1,33.3,0,0,0,0
Newcastle Knights,"S. Trunley, J. Thames, H. Abdul, M. Jones, M. Matthews",4,2890,125,39,86,45.3,16,47,34,31,38,81.6,22,28,50,24,7,2,21,19,97,81.8,81.1,82.5,29.6,29.1,54.7,60.8,61.5,47.8,65.1,14.2,44.2,54.7,128,110,41,89,46.1,8,31,25.8,20,26,76.9,15,24,39,18,8,2,18,24,0,50.6,54.8,15.2,34.9,34.8,110.8,17.2,28,20,71.4,5,1,20,0,0,0,0,0,0,0,38,24,63.2,6,1,16.7,0,0,0,0,0,0,0
Birmingham Rockets,"R. Blain, Orlan Jackman, Z. Powell, F. Mughaal, M. Gayle",12,2929,119,46,86,53.5,12,32,37.5,15,23,65.2,8,35,43,27,7,1,12,10,96,78.9,78.8,79.1,30.5,30.3,60.5,61.9,58.7,22.2,61.4,8.9,26.7,37.2,123.8,119,45,104,43.3,21,49,42.9,8,15,53.3,22,28,50,31,6,2,12,20,0,53.4,53.8,9.8,38.6,47.1,123.2,0.6,29,22,75.9,4,1,25,0,0,0,0,0,0,0,26,15,57.7,5,2,40,2,2,100,0,0,0,0
Bristol Hurricanes,"D. Edozie, D. Ubiaro, C. Samuels, V. Dilys, C. Taylor",2,2747,102,41,87,47.1,10,28,35.7,10,18,55.6,11,26,37,24,13,0,16,9,95,79.9,83.8,76,28.6,31.6,52.9,53.7,58.5,28.2,81.2,11.9,20.7,32.2,106.3,84,35,74,47.3,10,38,26.3,4,6,66.7,6,28,34,11,7,5,20,12,0,54.1,54.8,20.7,18.8,51.4,96.5,9.8,30,22,73.3,1,1,100,0,0,0,0,0,0,0,14,11,78.6,3,2,66.7,0,0,0,0,0,0,0
Derby Trailblazers,"C. Washington, R. Marsden, George Pastor, Jack Lemon, R. May-Thompson",4,2818,102,39,82,47.6,14,36,38.9,10,12,83.3,5,28,33,20,6,3,17,13,95,81.3,81.2,81.4,29.6,29.5,56.1,58.4,51.3,14.3,66.7,13.7,14.6,43.9,107,106,44,88,50,10,32,31.2,8,15,53.3,14,30,44,32,11,1,19,13,0,55.7,56,16.7,33.3,36.4,110.9,-3.8,22,14,63.6,9,4,44.4,1,1,100,0,0,0,0,37,26,70.3,7,3,42.9,2,2,100,0,0,0,0
Worthing Thunder,"D. Evans, M. Bryan-Amaning, J. Hopkins, A. Scarborough, E. Dadds",8,2847,85,36,88,40.9,5,26,19.2,8,12,66.7,13,35,48,19,15,0,15,20,91,79.8,77.1,82.4,31.1,29.1,43.8,45.6,52.8,25.5,79.5,11.8,13.6,29.5,92.9,105,40,87,46,17,45,37.8,8,11,72.7,9,38,47,29,7,3,19,11,0,55.7,57.2,17.1,20.5,51.7,107.4,-14.5,35,23,65.7,8,4,50,0,0,0,0,0,0,0,24,15,62.5,6,3,50,2,2,100,0,0,0,0
Essex Rebels,"R. Udeh, M. Brown, A. Idiata-Mendez, T. Child, H. Gent",9,2987,82,33,85,38.8,10,39,25.6,6,7,85.7,12,26,38,21,13,5,18,26,90,75.2,72.6,77.8,33.1,30.9,44.7,46.5,63.6,24,61.9,14.2,8.2,45.9,90.8,95,39,86,45.3,3,25,12,14,20,70,16,38,54,22,12,5,22,7,0,47.1,50.1,18.8,38.1,29.1,98.2,-7.4,22,15,68.2,4,1,25,2,0,0,0,0,0,0,29,21,72.4,8,5,62.5,0,0,0,0,0,0,0
Nottingham Hoods,"T. Bonsu, T. Williams, D. Nixon II, Kaiden Bartholomew, E. Bailey",6,2699,88,33,85,38.8,17,42,40.5,5,10,50,14,27,41,22,11,1,18,16,89,78.5,79.7,77.3,30.1,31.0,48.8,49.2,66.7,28,65.9,13.9,11.8,49.4,98.1,99,41,80,51.2,5,20,25,12,15,80,14,36,50,27,8,6,18,13,0,54.4,57.2,17.2,34.1,25,113.8,-15.7,21,8,38.1,0,0,0,0,0,0,0,0,0,0,28,22,78.6,3,1,33.3,0,0,0,0,0,0,0
Bristol Flyers II,"Y. Hafid, R. Eigbe, N. Sagkovits, N. Ladjimi, E. Ekwegh",7,2922,79,30,73,41.1,14,39,35.9,5,6,83.3,6,33,39,17,9,1,23,14,88,75.2,73,77.4,32.9,31.0,50.7,52.2,56.7,16.2,73.3,19.9,8.2,53.4,88.8,111,45,92,48.9,10,30,33.3,11,14,78.6,12,31,43,26,15,3,12,13,0,54.3,56.5,10.9,26.7,32.6,117.8,-29,12,5,41.7,5,4,80,0,0,0,0,0,0,0,33,17,51.5,4,3,75,0,0,0,0,0,0,0
Derby Trailblazers,"C. Burr, C. Washington, J. Pathmarajah, S. Walker, R. May-Thompson",4,2458,101,39,76,51.3,10,26,38.5,13,19,68.4,7,35,42,25,9,4,15,7,88,85.9,86.6,85.1,27.7,28.2,57.9,59.9,64.1,21.2,77.8,12.1,25,34.2,113.9,85,31,78,39.7,14,38,36.8,9,11,81.8,10,26,36,19,12,4,18,17,0,48.7,51.3,17.9,22.2,48.7,97.5,16.4,25,19,76,7,1,14.3,5,2,40,0,0,0,0,21,12,57.1,5,2,40,3,2,66.7,0,0,0,0
Birmingham Rockets,"R. Blain, L. Okosieme, E. Donaldson, L. McGregor, F. Mughaal",8,2662,92,37,77,48.1,10,27,37,8,10,80,8,31,39,23,12,7,18,10,87,78.1,79.1,77,30.3,31.2,54.5,56.5,62.2,21.6,73.8,14.7,13,35.1,104.9,80,31,76,40.8,14,35,40,4,9,44.4,11,29,40,20,8,2,20,10,0,50,50,20,26.2,46.1,93.7,11.2,31,19,61.3,4,0,0,0,0,0,0,0,0,0,16,6,37.5,3,0,0,0,0,0,0,0,0,0
