Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Birmingham Rockets,Eric Donaldson,3,Eric Donaldson,26,31.3,814.4,409.0,15.7,150.0,329.0,45.6,42.0,121.0,34.7,67.0,88.0,76.1,48.0,117.0,165.0,78.0,18.0,3.0,68.0,72.0,372.2,22.9,25.1,4.8,10.1,158,567.0,21.8,34.8,32,3.2,24,10,56.3,31.4,10,0.18,-3.83,4.0,3.3,3.0,101.0,66.0,65.3,21.0,9.0,42.9,6.0,4.0,66.7,31.0,27.0,0.0,10.0,62.0,65.0,65.0
Reading Rockets,Jax Bouknight,4,Jax Bouknight,26,29.2,759.3,376.0,14.5,134.0,296.0,45.3,61.0,153.0,39.9,47.0,60.0,78.3,12.0,43.0,55.0,128.0,43.0,2.0,56.0,70.0,351.7,24.6,26.3,8.9,3.8,295,671.0,25.8,46.9,28,3.1,25,8,49.1,32.5,9,5.55,0.27,5.28,1.4,1.9,36.0,26.0,72.2,18.0,11.0,61.1,6.0,5.0,83.3,32.0,15.0,0.0,9.0,39.0,80.0,63.0
London Cavaliers,Aj Roberts,4,Aj Roberts,26,34.3,890.6,373.0,14.3,138.0,314.0,43.9,60.0,162.0,37,37.0,47.0,78.7,25.0,108.0,133.0,110.0,22.0,7.0,62.0,46.0,356.8,20.8,21.8,6.4,7.8,255,628.0,24.2,36.8,9,0.9,15,1,29.1,16.4,10,1.45,-1.23,2.68,2.4,2.4,88.0,52.0,59.1,15.0,6.0,40,5.0,5.0,100,37.0,18.0,0.0,7.0,38.0,47.0,33.0
Yorkshire Dragons,Jordan Whelan,23,J Whelan; Jordan Whelan,26,27.2,706.9,373.0,14.3,140.0,309.0,45.3,18.0,92.0,19.6,75.0,94.0,79.8,28.0,53.0,81.0,27.0,27.0,8.0,64.0,83.0,370.9,26.0,26.3,1.9,5.7,56,429.0,16.5,30.3,39,3.0,30,8,58.2,43.5,13,-3.94,-6.14,2.2,3.0,3.5,147.0,99.0,67.3,8.0,1.0,12.5,3.0,1.0,33.3,23.0,29.0,0.0,12.0,43.0,83.0,47.0
Bristol Flyers II,Nassim Ladjimi,24/8,Nassim Ladjimi,26,26.1,677.4,370.0,14.2,121.0,335.0,36.1,92.0,261.0,35.2,36.0,45.0,80,15.0,52.0,67.0,28.0,17.0,1.0,43.0,46.0,367.5,27.0,27.2,2.1,4.9,123,493.0,19.0,36.2,16,4.0,11,3,64.9,12.3,4,-2.82,-1.51,-1.31,2.6,2.0,19.0,9.0,47.4,15.0,5.0,33.3,6.0,3.0,50,21.0,15.0,0.0,7.0,40.0,52.0,62.0
Hemel Storm,Matt Norman,2,Matt Norman,26,25.4,660.5,351.0,13.5,132.0,285.0,46.3,57.0,162.0,35.2,30.0,33.0,90.9,18.0,61.0,79.0,45.0,17.0,4.0,35.0,44.0,303.9,22.6,26.0,3.3,5.8,102,453.0,17.4,33.5,22,3.1,22,1,49.0,22.4,7,0.07,-0.85,0.92,2.8,3.3,73.0,48.0,65.8,11.0,7.0,63.6,2.0,1.0,50,13.0,17.0,0.0,5.0,28.0,81.0,52.0
Derby Trailblazers,Raheem May-Thompson,7,Raheem May-Thompson,26,27.2,706.2,339.0,13.0,125.0,255.0,49,28.0,85.0,32.9,61.0,84.0,72.6,17.0,118.0,135.0,48.0,26.0,35.0,26.0,55.0,288.9,21.3,24.8,3.5,9.9,113,452.0,17.4,33.1,30,3.3,17,14,64.8,24.2,9,2.85,-1.98,4.83,4.2,3.2,71.0,51.0,71.8,40.0,25.0,62.5,3.0,2.0,66.7,14.0,9.0,0.0,3.0,23.0,68.0,55.0
London Cavaliers,Marquel Beasley,15,Marquel Beasley,26,28.5,740.8,333.0,12.8,134.0,308.0,43.5,36.0,126.0,28.6,29.0,52.0,55.8,59.0,85.0,144.0,38.0,37.0,19.0,49.0,62.0,308.0,21.6,23.4,2.7,10.1,94,427.0,16.4,30.0,16,3.2,11,2,67.3,13.9,5,0.33,-2.86,3.19,3.4,3.8,115.0,69.0,60,20.0,9.0,45,5.0,3.0,60,16.0,16.0,0.0,17.0,53.0,78.0,59.0
Essex Rebels,Tom Child,22,Tom Child,26,31.9,829.0,333.0,12.8,116.0,316.0,36.7,74.0,210.0,35.2,27.0,39.0,69.2,21.0,64.0,85.0,145.0,29.0,4.0,77.0,56.0,373.6,22.7,20.2,8.8,5.1,323,656.0,25.2,39.7,23,3.3,17,2,64.3,20.9,7,-1.58,-3.02,1.44,1.8,2.1,39.0,21.0,53.8,27.0,10.0,37,2.0,0.0,0,41.0,23.0,0.0,13.0,46.0,60.0,65.0
Worthing Thunder,Elijah Maynard,22,Elijah Maynard,26,31.7,825.0,329.0,12.7,127.0,353.0,36,31.0,133.0,23.3,44.0,71.0,62,38.0,64.0,102.0,54.0,33.0,3.0,34.0,31.0,365.0,21.5,19.4,3.2,6.0,119,448.0,17.2,26.4,29,2.9,34,2,41.6,35.9,10,-3.82,-5.46,1.64,2.5,3.9,54.0,30.0,55.6,53.0,20.0,37.7,14.0,4.0,28.6,15.0,15.0,0.0,4.0,57.0,36.0,78.0
Reading Rockets,Cooper Creek,14,Cooper Creek,26,25.5,663.6,296.0,11.4,110.0,247.0,44.5,55.0,138.0,39.9,21.0,25.0,84,65.0,122.0,187.0,43.0,22.0,27.0,30.0,52.0,214.1,17.2,23.7,3.4,14.9,90,386.0,14.8,30.9,18,3.6,14,4,57.1,16.8,5,6.46,0.87,5.58,4.9,3.4,58.0,36.0,62.1,8.0,3.0,37.5,1.0,1.0,100,18.0,9.0,0.0,3.0,63.0,23.0,48.0
Derby Trailblazers,Connor Washington,13,Connor Washington,26,31.6,822.8,294.0,11.3,94.0,230.0,40.9,65.0,159.0,40.9,41.0,51.0,80.4,10.0,54.0,64.0,71.0,14.0,1.0,42.0,34.0,273.1,17.2,18.5,4.5,4.0,150,444.0,17.1,27.9,7,0.9,11,8,24.1,16.5,8,-1.71,-2.96,1.25,2.3,3.5,25.0,17.0,68,13.0,5.0,38.5,13.0,6.0,46.2,20.0,12.0,0.0,10.0,15.0,38.0,26.0
Worthing Thunder,Matthew Bryan-Amaning,11,Matthew Bryan-Amaning,26,23.9,621.0,292.0,11.2,123.0,277.0,44.4,5.0,26.0,19.2,41.0,69.0,59.4,38.0,118.0,156.0,50.0,33.0,23.0,49.0,55.0,305.6,23.9,22.9,3.9,12.2,113,405.0,15.6,31.8,29,3.2,22,12,53.2,28.3,9,-1.15,-5.53,4.38,4.5,3.1,133.0,68.0,51.1,37.0,16.0,43.2,1.0,0.0,0,21.0,24.0,0.0,4.0,43.0,13.0,53.0
Birmingham Rockets,Orlan Jackman,13,Orlan Jackman,26,19.0,493.6,261.0,10.0,91.0,184.0,49.5,13.0,49.0,26.5,66.0,93.0,71,44.0,117.0,161.0,57.0,29.0,4.0,31.0,33.0,203.4,20.6,26.4,5.8,16.3,129,390.0,15.0,39.5,34,4.2,24,6,63.8,28.6,8,6.5,-0.48,6.98,3.8,2.5,79.0,55.0,69.6,9.0,3.0,33.3,0.0,0.0,0,7.0,20.0,0.0,4.0,47.0,31.0,46.0
Hemel Storm,Kai Walker,11,Kai Walker,26,23.0,597.0,260.0,10.0,109.0,202.0,54,12.0,35.0,34.3,30.0,53.0,56.6,39.0,116.0,155.0,38.0,32.0,1.0,53.0,42.0,229.7,18.9,21.3,3.1,12.7,94,354.0,13.6,29.0,30,3.8,17,10,70.1,24.4,8,-0.83,-3.42,2.59,3.6,3.8,104.0,72.0,69.2,4.0,1.0,25,0.0,0.0,0,14.0,29.0,1.0,9.0,33.0,53.0,39.0
Essex Rebels,Remy Udeh,14,Remy Udeh,26,21.8,567.7,258.0,9.9,96.0,207.0,46.4,41.0,114.0,36,25.0,33.0,75.8,31.0,60.0,91.0,32.0,20.0,16.0,55.0,67.0,235.7,20.9,22.8,2.8,8.0,66,324.0,12.5,28.6,12,1.7,14,3,39.2,17.3,7,-1.83,-4.79,2.96,3.7,3.0,67.0,48.0,71.6,1.0,0.0,0,1.0,0.0,0,24.0,15.0,0.0,16.0,25.0,60.0,47.0
London Cavaliers,Mekhi Collins,13,Mekhi Collins,26,28.9,751.1,242.0,9.3,103.0,186.0,55.4,3.0,10.0,30,33.0,64.0,51.6,89.0,141.0,230.0,21.0,13.0,15.0,32.0,80.0,150.9,10.5,16.8,1.5,16.0,52,294.0,11.3,20.4,14,2.3,6,7,77.1,9.1,6,-1.18,-3.39,2.2,4.9,4.2,141.0,84.0,59.6,6.0,2.0,33.3,0.0,0.0,0,11.0,9.0,0.0,12.0,76.0,16.0,22.0
Nottingham Hoods,Elliot Bailey,6,Elliot Bailey,26,27.5,715.4,225.0,8.7,82.0,199.0,41.2,32.0,106.0,30.2,29.0,44.0,65.9,33.0,87.0,120.0,28.0,22.0,6.0,26.0,89.0,202.9,14.3,15.9,2.0,8.5,60,285.0,11.0,20.1,7,1.8,8,2,39.4,9.9,4,-2.38,-6.06,3.69,3.7,4.4,54.0,35.0,64.8,3.0,1.0,33.3,1.0,0.0,0,10.0,11.0,0.0,5.0,28.0,29.0,36.0
Milton Keynes Breakers,Jonas Dietrich,12,Jonas Dietrich,26,24.8,644.5,222.0,8.5,88.0,212.0,41.5,34.0,111.0,30.6,12.0,15.0,80,27.0,59.0,86.0,54.0,23.0,17.0,22.0,31.0,205.1,16.5,17.9,4.4,6.9,114,336.0,12.9,27.1,17,1.9,15,5,49.4,19.2,9,2.08,-3.02,5.1,3.1,4.0,42.0,27.0,64.3,23.0,10.0,43.5,4.0,0.0,0,14.0,7.0,0.0,1.0,24.0,45.0,46.0
Worthing Thunder,Bode Adeluola,5,Bode Adeluola,26,23.6,613.3,209.0,8.0,76.0,183.0,41.5,33.0,94.0,35.1,24.0,38.0,63.2,16.0,66.0,82.0,83.0,22.0,2.0,39.0,64.0,213.8,16.9,16.6,6.6,6.5,172,381.0,14.7,30.2,18,2.6,12,5,63.4,16.2,7,-2.15,-5.23,3.08,2.3,2.5,30.0,16.0,53.3,22.0,13.0,59.1,3.0,1.0,33.3,24.0,12.0,0.0,3.0,2.0,26.0,28.0
Hemel Storm,Veron Eze,21,Veron Eze,26,17.7,459.1,202.0,7.8,82.0,140.0,58.6,13.0,40.0,32.5,25.0,37.0,67.6,32.0,46.0,78.0,20.0,6.0,10.0,28.0,29.0,146.2,15.6,21.5,2.1,8.3,49,251.0,9.7,26.7,6,1.2,7,4,34.2,8.8,5,-0.48,-1.68,1.2,3.9,3.6,71.0,53.0,74.6,3.0,2.0,66.7,0.0,0.0,0,8.0,14.0,1.0,5.0,35.0,27.0,21.0
Bristol Flyers II,Yusuf Hafid,0/5,Yusuf Hafid,26,26.9,698.5,189.0,7.3,68.0,212.0,32.1,24.0,86.0,27.9,29.0,37.0,78.4,23.0,68.0,91.0,99.0,33.0,0.0,130.0,51.0,321.9,22.9,13.5,7.1,6.5,279,468.0,18.0,33.3,3,1.0,7,4,17.1,14.8,3,-12.25,-10.26,-1.99,1.6,2.3,40.0,19.0,47.5,13.0,8.0,61.5,2.0,1.0,50,61.0,57.0,1.0,11.0,19.0,21.0,42.0
Birmingham Rockets,Luke Okosieme,21,Luke Okosieme,26,22.2,576.3,187.0,7.2,76.0,118.0,64.4,0.0,0.0,0,35.0,63.0,55.6,53.0,125.0,178.0,22.0,14.0,60.0,29.0,48.0,116.9,10.1,16.2,1.9,15.4,44,231.0,8.9,20.0,11,2.8,6,3,75.1,7.3,4,3.81,-3.67,7.48,5.0,3.9,85.0,59.0,69.4,0.0,0.0,0,0.0,0.0,0,10.0,10.0,0.0,9.0,39.0,12.0,16.0
Hemel Storm,Sam Newman,4,Sam Newman,26,33.6,873.1,184.0,7.1,67.0,162.0,41.4,38.0,109.0,34.9,12.0,13.0,92.3,11.0,91.0,102.0,289.0,58.0,7.0,107.0,49.0,253.2,14.2,10.3,16.2,5.7,626,810.0,31.2,45.4,7,1.4,10,0,35.0,15.0,5,1.36,-1.06,2.43,1.0,1.7,33.0,23.0,69.7,1.0,1.0,100,4.0,3.0,75,76.0,21.0,0.0,10.0,5.0,36.0,43.0
Derby Trailblazers,Robert Marsden,30,Robert Marsden; Rob Marsden,26,19.0,493.8,168.0,6.5,75.0,150.0,50,0.0,2.0,0,18.0,30.0,60,32.0,111.0,143.0,46.0,9.0,4.0,36.0,36.0,160.5,16.9,17.6,4.8,15.0,107,275.0,10.6,28.8,9,1.5,7,1,60.5,12.4,6,-2.62,-5.54,2.91,4.3,3.9,83.0,50.0,60.2,2.0,1.0,50,0.0,0.0,0,15.0,14.0,1.0,6.0,18.0,11.0,16.0
Reading Rockets,Simon Chamberlain,9,Simon Chamberlain,26,13.6,354.0,150.0,5.8,53.0,112.0,47.3,38.0,79.0,48.1,6.0,9.0,66.7,13.0,40.0,53.0,22.0,13.0,5.0,9.0,44.0,107.5,16.2,22.5,3.3,7.9,57,207.0,8.0,31.0,6,2.0,3,0,100.0,3.0,3,6.08,0.03,6.05,3.3,3.2,10.0,6.0,60,0.0,0.0,0,0.0,0.0,0,4.0,2.0,0.0,3.0,13.0,13.0,36.0
Hemel Storm,Jack Burnell,7,Jack Burnell,26,13.2,344.1,124.0,4.8,44.0,117.0,37.6,34.0,100.0,34,2.0,4.0,50,5.0,21.0,26.0,13.0,6.0,3.0,12.0,28.0,120.7,17.2,17.6,1.8,3.7,22,146.0,5.6,20.8,9,1.8,6,0,75.0,7.0,5,-3.16,-3.41,0.25,2.8,4.6,10.0,7.0,70,1.0,1.0,100,2.0,1.0,50,6.0,2.0,0.0,4.0,13.0,16.0,13.0
Worthing Thunder,Elliott Dadds,7,Elliott Dadds; Elliot Dadds,26,27.3,709.7,120.0,4.6,40.0,129.0,31,23.0,90.0,25.6,17.0,25.0,68,17.0,105.0,122.0,80.0,35.0,6.0,51.0,63.0,167.0,11.4,8.2,5.5,8.4,171,291.0,11.2,20.0,3,0.4,8,0,18.8,11.0,7,-3.84,-8.12,4.28,2.8,3.8,25.0,13.0,52,3.0,1.0,33.3,0.0,0.0,0,34.0,12.0,1.0,4.0,8.0,17.0,20.0
Loughborough Riders,Liam Campbell,4,Liam Campbell,26,11.5,299.1,119.0,4.6,48.0,98.0,49,17.0,45.0,37.8,6.0,12.0,50,9.0,16.0,25.0,35.0,15.0,1.0,30.0,39.0,119.3,20.1,20.1,5.9,4.2,88,207.0,8.0,34.9,5,5.0,2,0,125.0,3.0,1,-2.31,-5.4,3.1,2.0,2.7,21.0,16.0,76.2,13.0,7.0,53.8,1.0,1.0,100,14.0,12.0,0.0,4.0,19.0,34.0,27.0
Essex Rebels,Tyreese Hudson,9,Tyreese Hudson,26,14.4,374.6,107.0,4.1,45.0,102.0,44.1,0.0,1.0,0,17.0,42.0,40.5,31.0,47.0,78.0,19.0,8.0,3.0,24.0,56.0,108.9,14.6,14.3,2.5,10.5,46,153.0,5.9,20.5,5,1.7,4,1,56.3,4.4,3,-7.56,-9.23,1.67,4.0,4.5,66.0,33.0,50,10.0,3.0,30,0.0,0.0,0,5.0,14.0,0.0,5.0,18.0,12.0,20.0
Birmingham Rockets,Martyn Gayle,8,Martyn Gayle,26,18.0,467.8,106.0,4.1,35.0,92.0,38,24.0,70.0,34.3,12.0,18.0,66.7,7.0,47.0,54.0,40.0,20.0,1.0,14.0,27.0,102.6,11.0,11.3,4.3,5.8,86,192.0,7.4,20.5,0,0.0,5,1,0.0,5.4,4,0.76,-4.85,5.62,2.4,4.2,4.0,4.0,100,2.0,1.0,50,0.0,0.0,0,7.0,1.0,1.0,5.0,8.0,5.0,3.0
Hemel Storm,Di-Jani Parkinson,23,Di-Jani Parkinson; Di'jani Parkinson,26,8.2,212.1,105.0,4.0,33.0,76.0,43.4,16.0,40.0,40,23.0,23.0,100,5.0,16.0,21.0,17.0,12.0,0.0,25.0,34.0,101.9,23.6,24.2,3.9,4.8,35,140.0,5.4,32.3,2,1.0,2,0,50.0,2.0,2,-2.82,-4.77,1.94,2.4,3.3,21.0,13.0,61.9,4.0,1.0,25,0.0,0.0,0,13.0,6.0,1.0,5.0,3.0,18.0,8.0
London Cavaliers,Joe Richards,11,Joe Richards,26,14.6,380.2,103.0,4.0,39.0,96.0,40.6,16.0,48.0,33.3,9.0,14.0,64.3,31.0,50.0,81.0,16.0,13.0,10.0,14.0,25.0,81.8,11.2,14.1,2.2,11.1,37,140.0,5.4,19.2,6,1.5,4,4,52.1,5.8,4,0.58,-2.78,3.35,3.8,4.4,31.0,14.0,45.2,2.0,1.0,50,0.0,0.0,0,8.0,4.0,1.0,1.0,17.0,16.0,23.0
Yorkshire Dragons,Ronnie Ani,1,R Ani; Ronnie Ani; Ronney Ani,26,10.3,268.1,100.0,3.8,33.0,79.0,41.8,6.0,33.0,18.2,28.0,44.0,63.6,22.0,22.0,44.0,21.0,21.0,10.0,19.0,27.0,91.5,17.0,18.6,3.9,8.2,48,148.0,5.7,27.5,0,0,0,0,0,0.0,0,1.67,-3.85,5.52,3.3,3.6,39.0,25.0,64.1,0.0,0.0,0,0.0,0.0,0,8.0,7.0,0.0,4.0,12.0,19.0,19.0
Derby Trailblazers,Casey Burr,0,Casey Burr,26,11.1,288.3,98.0,3.8,41.0,84.0,48.8,13.0,30.0,43.3,3.0,6.0,50,15.0,37.0,52.0,27.0,14.0,3.0,12.0,27.0,80.3,14.5,17.6,4.8,9.3,59,157.0,6.0,28.2,0,0.0,3,0,0.0,3.0,2,1.09,-3.15,4.24,3.0,3.6,29.0,21.0,72.4,4.0,0.0,0,0.0,0.0,0,4.0,5.0,0.0,3.0,19.0,25.0,19.0
Essex Rebels,Harry Gent,36,Harry Gent,26,14.6,378.4,95.0,3.7,40.0,83.0,48.2,1.0,3.0,33.3,14.0,31.0,45.2,39.0,58.0,97.0,14.0,11.0,4.0,24.0,48.0,78.4,10.4,12.6,1.9,12.9,32,127.0,4.9,16.8,3,1.0,0,6,56.8,3.6,3,-5.57,-7.72,2.15,4.4,4.5,55.0,32.0,58.2,2.0,0.0,0,0.0,0.0,0,4.0,13.0,1.0,6.0,14.0,2.0,17.0
Loughborough Riders,Dan Hadley,22/5,Dan Hadley,26,12.5,325.0,86.0,3.3,34.0,86.0,39.5,10.0,43.0,23.3,8.0,13.0,61.5,12.0,28.0,40.0,24.0,8.0,2.0,17.0,34.0,92.9,14.4,13.3,3.7,6.2,111,197.0,7.6,30.6,5,5.0,4,1,56.3,4.4,1,-4.86,-7.37,2.51,2.9,4.2,32.0,21.0,65.6,2.0,1.0,50,0.0,0.0,0,8.0,6.0,0.0,3.0,7.0,34.0,24.0
Derby Trailblazers,Charlie Brown,4,Charlie Brown,26,26.4,687.6,74.0,2.8,27.0,70.0,38.6,12.0,37.0,32.4,8.0,19.0,42.1,29.0,95.0,124.0,141.0,22.0,4.0,39.0,23.0,84.8,6.4,5.6,10.6,9.3,307,381.0,14.7,28.7,15,2.1,13,3,52.4,17.3,7,0.77,-3.5,4.26,2.3,3.4,19.0,11.0,57.9,0.0,0.0,0,0.0,0.0,0,27.0,9.0,0.0,3.0,11.0,0.0,10.0
Essex Rebels,Mou Wol-Cummings,0,Mou Wol-Cummings,26,8.6,223.4,55.0,2.1,18.0,54.0,33.3,7.0,23.0,30.4,12.0,16.0,75,13.0,16.0,29.0,18.0,6.0,0.0,16.0,17.0,61.5,13.8,12.4,4.0,6.5,40,95.0,3.7,21.3,8,2.0,5,4,59.2,7.8,4,-5.73,-7.17,1.44,2.7,4.2,22.0,10.0,45.5,1.0,1.0,100,0.0,0.0,0,4.0,9.0,0.0,3.0,12.0,6.0,4.0
Nottingham Hoods,Tyrone Williams,0/1/55/9,Tyrone Williams,25,34.3,856.8,581.0,23.2,226.0,496.0,45.6,52.0,198.0,26.3,77.0,112.0,68.8,29.0,108.0,137.0,139.0,59.0,13.0,68.0,56.0,560.9,33.1,34.2,8.2,8.1,342,923.0,36.9,54.3,36,5.1,22,10,68.2,29.4,7,6.82,0.87,5.96,2.6,1.6,180.0,117.0,65,12.0,7.0,58.3,3.0,1.0,33.3,34.0,22.0,0.0,12.0,52.0,157.0,137.0
Newcastle Knights,Sam Trunley,10/14,Sam Trunley; S Trunley,25,33.7,842.0,452.0,18.1,159.0,371.0,42.9,87.0,213.0,40.8,47.0,60.0,78.3,38.0,70.0,108.0,95.0,30.0,1.0,42.0,52.0,385.3,22.7,26.7,5.6,6.4,251,703.0,28.1,41.5,59,5.9,42,7,65.4,48.1,10,2.07,1.03,1.04,2.4,2.7,49.0,30.0,61.2,20.0,15.0,75,4.0,4.0,100,14.0,22.0,0.0,6.0,58.0,52.0,57.0
Milton Keynes Breakers,Jordan Spencer,23,Jordan Spencer,25,33.8,845.3,388.0,15.5,122.0,263.0,46.4,52.0,137.0,38,92.0,103.0,89.3,13.0,143.0,156.0,180.0,34.0,4.0,80.0,56.0,360.3,22.1,23.8,11.1,9.6,417,805.0,32.2,49.5,37,4.1,23,14,63.4,36.2,9,5.5,-0.77,6.27,2.2,1.3,60.0,42.0,70,22.0,8.0,36.4,22.0,7.0,31.8,55.0,14.0,0.0,11.0,34.0,87.0,61.0
