Team,Lineup,GAMES,TOTAL_TIME,VS_STARTERS_MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,NET_RTG,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV,2ND_CHANCE_PTS_VS,FAST_BREAK_PTS_VS,PTS_OFF_TOV_VS
SGS College EABL,"Imam Toure, Kevin Ramirez Mora, Luka Matthews, Marcos Perez Tosca, Shaquan Nelson",5,2304,16.6,65,24,60,40,8,22,36.4,9,18,50,10,20,30,14,9,5,22,15,77,78.9,79.9,78,30.0,30.8,46.7,47.9,58.3,29.4,62.5,21.2,30,36.7,84.7,88,37,71,52.1,12,27,44.4,2,9,22.2,12,24,36,28,14,2,15,16,75,60.6,58.7,16.7,37.5,38,117.6,23,12,52.2,5,2,40,1,0,0,0,0,0,0,-32.9,30,19,63.3,3,2,66.7,0,0,0,0,0,0,0,12,7,17,15,18,23
Barking Abbey EABL,"Amari Maitland, Joshua Mendes, Kervy Mabaya, Micael Filho, Raphael Connolly",7,1997,12.7,58,21,59,35.6,4,15,26.7,12,16,75,8,19,27,14,16,3,13,16,68,80,82,78,29.3,30.8,39,43.9,66.7,22.9,76,14,27.1,25.4,85,58,21,45,46.7,4,14,28.6,12,15,80,6,27,33,14,6,3,22,14,65,51.1,56.2,29.9,24,31.1,89.4,30,12,40,3,0,0,0,0,0,0,0,0,0,-4.3,21,12,57.1,2,2,100,0,0,0,0,0,0,0,9,14,25,0,11,13
Copleston High School EABL,"Isaac Carty-Peters, Isaac Little, Matthew Liddamore, Noah Wilkinson, Timothy Rafiu",4,1751,8.9,37,15,48,31.2,4,16,25,3,9,33.3,9,22,31,13,12,2,24,9,64,89.1,88.1,90.1,27.2,26.6,35.4,35.6,86.7,28.1,59.5,27,18.8,33.3,57.6,55,20,57,35.1,3,12,25,12,17,70.6,15,23,38,12,16,3,19,6,66,37.7,42.6,22.8,40.5,21.1,83.7,15,9,60,1,1,100,0,0,0,0,0,0,0,-26.1,22,7,31.8,2,1,50,0,0,0,0,0,0,0,5,11,18,13,17,26
Oaklands Wolves EABL,"Daniel Kostadinov, Dylan Gladstone, Enzo Da Cruz Fatuda, Huxley Morrell, Liam Mcintosh",4,2063,9.7,79,29,63,46,10,24,41.7,11,13,84.6,14,21,35,19,6,4,11,9,63,74.2,73.4,74.9,32.7,32.0,54,57.5,65.5,46.7,56.8,11.1,20.6,38.1,125.2,68,26,69,37.7,9,27,33.3,7,7,100,16,16,32,16,9,3,11,9,64,44.2,47.2,13.2,43.2,39.1,105.6,25,16,64,6,2,33.3,4,2,50,0,0,0,0,19.6,27,12,44.4,9,3,33.3,2,0,0,0,0,0,0,22,8,10,15,14,14
Derby College Trailblazers EABL,"Casey Burr, Elias Norman, George Pastor, Jarom Howlett, William Tallon",4,1797,1.0,61,25,53,47.2,4,18,22.2,7,10,70,5,17,22,14,8,2,12,17,62,81.5,82.6,80.4,29.1,29.9,50.9,53.1,56,19.2,65.4,14.4,18.9,34,98.7,69,24,50,48,6,14,42.9,15,22,68.2,9,21,30,7,8,3,12,10,60,54,57.8,16.7,34.6,28,114.7,9,4,44.4,4,2,50,0,0,0,0,0,0,0,-16,15,9,60,3,2,66.7,0,0,0,0,0,0,0,4,16,8,8,23,17
SGS College EABL,"Dylan Lloyd, Imam Toure, Kevin Ramirez Mora, Marcos Perez Tosca, Shaquan Nelson",5,1832,23.9,55,19,53,35.8,11,23,47.8,6,8,75,8,18,26,11,6,7,13,15,59,80.4,77.4,83.5,31.0,28.7,46.2,48.7,57.9,26.7,58.1,16.1,15.1,43.4,93.1,70,31,59,52.5,5,14,35.7,3,10,30,13,22,35,18,8,3,16,5,64,56.8,55.2,20.2,41.9,23.7,109.8,13,4,30.8,4,2,50,0,0,0,0,0,0,0,-16.7,16,10,62.5,3,1,33.3,0,0,0,0,0,0,0,10,7,10,12,15,18
Itchen College EABL,"Benjamin Cope, Elijah Lotriet, Ethan Round, Jakub Ofman, Mason Yeates",8,1511,6.2,76,27,49,55.1,9,19,47.4,13,15,86.7,7,26,33,16,9,0,9,11,55,88.3,87.8,88.9,27.3,27.0,64.3,68.3,59.3,35,86.7,11.2,30.6,38.8,137.4,31,12,42,28.6,1,13,7.7,6,12,50,4,13,17,4,6,2,15,11,56,29.8,32.8,24.1,13.3,31,55.4,20,12,60,2,2,100,0,0,0,0,0,0,0,82,12,6,50,1,1,100,0,0,0,0,0,0,0,8,30,20,3,4,4
Manchester Magic Academy EABL,"Jack Walton, Lewis Clayton, Oluwademilade Babalola, Tarique Kamal Kazmi, Tom Richardson",5,1533,19.7,66,28,53,52.8,10,23,43.5,0,0,0,8,23,31,19,9,6,12,8,55,84.7,85.7,83.8,28.0,28.6,62.3,62.3,67.9,34.8,76.7,14.3,0,43.4,120.6,42,17,49,34.7,5,19,26.3,3,4,75,7,15,22,14,10,1,12,3,54,39.8,41.4,19.1,23.3,38.8,78.5,19,13,68.4,4,1,25,1,1,100,0,0,0,0,42.2,19,11,57.9,6,1,16.7,0,0,0,0,0,0,0,12,15,19,8,18,16
SGS College EABL,"Dylan Lloyd, Imam Toure, Kevin Ramirez Mora, Luka Matthews, Marcos Perez Tosca",4,1574,10.8,47,16,44,36.4,6,15,40,9,13,69.2,9,17,26,7,5,3,13,5,52,81.1,78.6,83.6,30.5,28.7,43.2,47.3,43.8,39.1,53.1,18.6,29.5,34.1,91.1,62,29,63,46,3,14,21.4,1,7,14.3,15,14,29,13,7,7,6,10,55,48.4,46.9,8.3,46.9,22.2,113.1,15,7,46.7,1,0,0,0,0,0,0,0,0,0,-22,24,14,58.3,3,2,66.7,0,0,0,0,0,0,0,14,8,6,17,16,12
Charnwood College Riders EABL,"Pharrell Kattah, Rudy Buckingham, Stanley Morris, Tom Pearson, Tristan Curran",4,1536,15.9,48,18,46,39.1,6,17,35.3,6,11,54.5,9,10,19,12,10,0,11,6,51,77.4,79.3,75.5,30.3,31.8,45.7,47.2,66.7,31,62.5,14.9,23.9,37,94.6,51,20,39,51.3,8,12,66.7,3,3,100,6,20,26,15,5,4,16,7,48,61.5,63.2,28.4,37.5,30.8,105.6,19,9,47.4,2,0,0,0,0,0,0,0,0,0,-10.9,13,7,53.8,2,1,50,1,1,100,0,0,0,0,3,17,19,5,14,15
Myerscough College EABL,"Cesar Sanchez Falette, Harry Sheehan, Jakub Bobkowski, Sayomi Latidan, Zach Trezvant",7,1630,9.9,47,17,40,42.5,2,16,12.5,11,18,61.1,13,13,26,14,9,5,18,6,51,75.5,74.8,76.2,32.1,31.5,45,49,82.4,56.5,65,22.5,45,40,92.5,47,19,43,44.2,8,15,53.3,1,2,50,7,10,17,12,10,1,17,17,52,53.5,53.6,27.9,35,34.9,90.9,12,9,75,4,1,25,1,1,100,0,0,0,0,1.6,14,7,50,2,2,100,1,0,0,0,0,0,0,15,8,17,10,8,17
Manchester Magic Academy EABL,"Harley Blake, Jack Odongo, Nathan Brown, Oluwademilade Babalola, Tarique Kamal Kazmi",2,1638,17.4,50,20,43,46.5,7,17,41.2,3,6,50,2,17,19,13,7,4,9,8,51,74,74,74,32.4,32.4,54.7,54.8,65,8.3,51.5,13.3,14,39.5,98.9,46,19,56,33.9,4,24,16.7,4,6,66.7,16,22,38,8,3,2,10,5,51,37.5,39.2,14.6,48.5,42.9,91,14,9,64.3,5,1,20,1,1,100,0,0,0,0,7.9,20,10,50,4,0,0,0,0,0,0,0,0,0,5,12,14,17,6,16
HHS Reading Rockets EABL,"Ethan Harrington, James Waterhouse, Joseph Mackinnon, Malachi Hassan-Taylor, Matthew Daines",7,1608,11.6,60,25,46,54.3,6,15,40,4,7,57.1,5,12,17,15,11,3,9,9,51,77.9,76.1,79.8,31.6,30.1,60.9,61.1,60,23.8,54.5,12.3,15.2,32.6,117.7,51,17,42,40.5,6,14,42.9,11,13,84.6,10,16,26,10,4,0,18,10,53,47.6,53.4,27.4,45.5,33.3,95.3,10,5,50,4,2,50,1,1,100,0,0,0,0,22.4,18,8,44.4,0,0,0,1,0,0,0,0,0,0,3,15,18,9,10,11
SGS College EABL,"Dylan Lloyd, Kayden Richards, Kevin Ramirez Mora, Marcos Perez Tosca, Martin Alburo",5,1303,4.8,52,22,43,51.2,1,7,14.3,7,10,70,6,14,20,7,14,0,9,6,48,85.3,89.1,81.5,26.9,29.5,52.3,54.9,31.8,30,70,14.2,23.3,16.3,107.5,42,17,34,50,5,12,41.7,3,7,42.9,6,14,20,14,6,0,15,8,44,57.4,56.6,28.8,30,35.3,94.9,17,11,64.7,3,1,33.3,0,0,0,0,0,0,0,12.5,12,7,58.3,0,0,0,0,0,0,0,0,0,0,6,20,23,7,11,12
Oaklands Wolves EABL,"Enzo Da Cruz Fatuda, Gavin Mitchell, Huxley Morrell, Liam Mcintosh, Tristan Mcintosh",7,1507,3.5,48,13,31,41.9,2,9,22.2,20,26,76.9,5,18,23,9,4,0,13,7,48,78.1,77.1,79.1,31.1,30.4,45.2,56.6,69.2,26.3,75,20.2,83.9,29,99.1,41,16,43,37.2,2,10,20,7,13,53.8,6,14,20,10,11,0,9,16,50,39.5,42.1,15.6,25,23.3,82.6,13,10,76.9,2,0,0,0,0,0,0,0,0,0,16.6,12,5,41.7,4,1,25,0,0,0,0,0,0,0,10,15,9,5,4,8
BMET City of Birmingham Rockets EABL,"George Angoy, Issac Gisbourne, Jude Hyland, Larry Duru, Philip Basioudis",3,1313,8.6,50,21,46,45.7,6,18,33.3,2,5,40,8,15,23,9,6,2,9,3,47,86.8,86.3,87.3,27.8,27.5,52.2,51.9,42.9,33.3,83.3,13.6,10.9,39.1,105.9,49,19,40,47.5,10,16,62.5,1,4,25,3,16,19,10,4,1,11,10,48,60,58.7,20.8,16.7,40,102.6,8,7,87.5,7,2,28.6,0,0,0,0,0,0,0,3.3,8,4,50,6,3,50,0,0,0,0,0,0,0,6,6,13,0,7,12
Charnwood College Riders EABL,"Asa Oyerinde, Pharrell Kattah, Rudy Buckingham, Tristan Curran, Zavier Gleadell-Smith",4,1438,12.0,47,18,43,41.9,3,8,37.5,8,12,66.7,7,21,28,10,5,0,7,7,46,77.5,77.4,77.6,31.0,30.9,45.3,48.7,55.6,30.4,65.6,10.7,27.9,18.6,101.4,33,15,52,28.8,2,16,12.5,1,1,100,11,16,27,7,3,4,7,9,47,30.8,31.5,11.8,34.4,30.8,71,12,6,50,8,2,25,0,0,0,0,0,0,0,30.4,19,9,47.4,6,2,33.3,0,0,0,0,0,0,0,10,6,4,11,8,8
Charnwood College Riders EABL,"Davin Hanousek, Lewis Stevenson, Rudy Buckingham, Tristan Curran, Zavier Gleadell-Smith",3,1358,16.9,39,16,43,37.2,3,15,20,4,6,66.7,7,16,23,6,5,4,8,7,45,77.6,79.1,76.1,30.3,31.5,40.7,42.7,37.5,33.3,69.6,13.4,14,34.9,87.1,45,19,38,50,1,8,12.5,6,11,54.5,7,14,21,10,5,2,9,6,43,51.3,52.5,17.4,30.4,21.1,104.5,9,4,44.4,4,0,0,0,0,0,0,0,0,0,-17.4,13,9,69.2,6,4,66.7,0,0,0,0,0,0,0,12,6,9,7,10,10
Itchen College EABL,"Benjamin Cope, Dawid Cimochowski, Elijah Lotriet, Ethan Round, Javen Osei-Owusu",8,1360,8.4,44,17,40,42.5,6,17,35.3,4,7,57.1,10,15,25,8,6,0,13,12,44,75.4,78.1,72.8,30.7,33.0,50,51.1,47.1,45.5,65.2,20.3,17.5,42.5,99.5,31,13,35,37.1,0,15,0,5,9,55.6,8,12,20,5,5,3,12,4,41,37.1,39.8,23.5,34.8,42.9,75.2,13,7,53.8,0,0,0,0,0,0,0,0,0,0,24.3,10,8,80,3,3,100,0,0,0,0,0,0,0,16,11,10,8,4,7
Oaklands Wolves EABL,"Daniel Kostadinov, Enzo Da Cruz Fatuda, Gavin Mitchell, Huxley Morrell, Liam Mcintosh",6,1283,9.0,39,16,46,34.8,2,15,13.3,5,9,55.6,18,16,34,7,5,4,14,8,44,83.4,82.5,84.3,29.1,28.5,37,39,43.8,62.1,59.3,19.7,19.6,32.6,88.4,50,20,48,41.7,4,13,30.8,6,9,66.7,11,11,22,19,8,5,6,8,45,45.8,48.1,10.4,40.7,27.1,110.9,20,11,55,2,2,100,1,0,0,0,0,0,0,-22.5,22,11,50,2,1,50,0,0,0,0,0,0,0,19,8,11,10,4,17
Itchen College EABL,"George Andrews, Javen Osei-Owusu, Marley Edwards, Richard Radu, Thomas Blower",5,1055,2.9,39,15,34,44.1,1,5,20,8,11,72.7,5,17,22,12,8,3,9,6,41,91.4,93.6,89.2,25.7,26.9,45.6,50.2,80,29.4,85,15,32.4,14.7,94.8,26,9,29,31,2,13,15.4,6,11,54.5,3,12,15,7,5,4,10,5,39,34.5,38.4,22.8,15,44.8,66.3,17,9,52.9,0,0,0,0,0,0,0,0,0,0,28.5,4,2,50,0,0,0,0,0,0,0,0,0,0,11,12,14,4,4,2
Myerscough College EABL,"Cesar Sanchez Falette, Harry Sheehan, Olivier Esingle, Sayomi Latidan, Zach Trezvant",3,1180,4.5,49,18,33,54.5,7,17,41.2,6,7,85.7,5,12,17,13,5,1,12,7,41,83.3,84.1,82.6,28.5,29.1,65.2,67.9,72.2,41.7,63.2,19.6,21.2,51.5,118.5,30,11,33,33.3,2,12,16.7,6,12,50,7,7,14,6,10,0,11,8,41,36.4,39.2,22.3,36.8,36.4,73.9,9,6,66.7,1,1,100,1,1,100,0,0,0,0,44.6,8,3,37.5,3,1,33.3,0,0,0,0,0,0,0,10,13,10,8,6,8
Itchen College EABL,"Benjamin Cope, Elijah Lotriet, Ethan Round, Javen Osei-Owusu, Mason Yeates",9,1137,3.0,39,16,39,41,6,14,42.9,1,1,100,7,16,23,8,6,2,9,12,40,87.7,84,91.3,28.6,26.3,48.7,49.4,50,33.3,80,15.9,2.6,35.9,98,34,13,35,37.1,4,19,21.1,4,7,57.1,4,14,18,6,1,3,11,5,43,42.9,44.6,22.4,20,54.3,78.6,12,6,50,3,3,100,0,0,0,0,0,0,0,19.5,8,7,87.5,1,1,100,0,0,0,0,0,0,0,6,12,11,2,10,11
SGS College EABL,"Dylan Lloyd, Imam Toure, Kevin Ramirez Mora, Marcos Perez Tosca, Martin Alburo",8,1193,7.0,26,9,31,29,3,13,23.1,5,8,62.5,4,16,20,8,3,1,10,8,39,80.1,78.3,81.9,30.7,29.3,33.9,37.7,88.9,23.5,61.5,19,25.8,41.9,66.8,40,14,41,34.1,3,10,30,9,10,90,10,13,23,5,5,1,7,7,41,37.8,44.1,13.4,38.5,24.4,98.3,9,5,55.6,2,0,0,0,0,0,0,0,0,0,-31.4,18,5,27.8,2,1,50,0,0,0,0,0,0,0,4,3,5,8,3,7
Barking Abbey EABL,"Joshua Mendes, Kervy Mabaya, Micael Filho, Oskaras Visockas, Raphael Connolly",5,1034,10.3,35,14,34,41.2,3,12,25,4,4,100,6,8,14,11,6,1,10,4,38,83,88.6,77.5,27.1,31.0,45.6,48.9,78.6,31.6,61.5,17.6,11.8,35.3,91.7,30,12,25,48,5,10,50,1,4,25,5,13,18,7,5,3,13,3,33,58,56.1,32.7,38.5,40,89.9,12,8,66.7,0,0,0,0,0,0,0,0,0,0,1.8,9,5,55.6,1,1,100,1,1,100,0,0,0,0,2,13,20,9,3,7
BMET City of Birmingham Rockets EABL,"Billy Rose, George Angoy, Jonathan Agbeze, Larry Duru, Philip Basioudis",4,1096,7.2,17,8,31,25.8,1,12,8.3,0,1,0,3,12,15,4,7,2,10,4,37,84.9,80.8,89,29.7,27.0,27.4,27,50,15.8,80,22,3.2,38.7,46.1,35,16,35,45.7,0,9,0,3,3,100,3,16,19,9,8,0,9,3,41,45.7,48.2,19.9,20,25.7,86.1,8,3,37.5,3,2,66.7,0,0,0,0,0,0,0,-40.1,10,7,70,3,1,33.3,0,0,0,0,0,0,0,0,4,8,2,14,10
Manchester Magic Academy EABL,"Harley Blake, Jack Walton, Nathan Brown, Oluwademilade Babalola, Tarique Kamal Kazmi",3,1045,9.7,35,16,28,57.1,2,8,25,1,2,50,1,10,11,10,9,2,9,4,35,79.7,81.3,78.1,29.5,30.7,60.7,60.6,62.5,10,90.9,18.8,7.1,28.6,98.9,29,12,25,48,4,8,50,1,1,100,1,9,10,5,5,0,11,1,34,56,57,30.2,9.1,32,85.2,10,9,90,4,1,25,0,0,0,0,0,0,0,13.6,4,3,75,3,1,33.3,0,0,0,0,0,0,0,3,19,16,0,0,9
Derby College Trailblazers EABL,"Casey Burr, Elias Rice, Julian Lemanski, Rohan Hobday, William Tallon",2,1035,6.4,29,13,30,43.3,2,10,20,1,3,33.3,4,11,15,9,5,3,8,4,34,83.1,78.6,87.5,30.5,27.4,46.7,46.3,69.2,22.2,57.9,16.6,10,33.3,85.5,33,15,38,39.5,1,7,14.3,2,3,66.7,8,14,22,6,5,2,8,4,38,40.8,42,16.9,42.1,18.4,87.4,9,8,88.9,3,1,33.3,0,0,0,0,0,0,0,-1.9,18,11,61.1,4,0,0,0,0,0,0,0,0,0,2,7,2,6,17,10
Myerscough College EABL,"Harry Sheehan, Junior Sanchez, Olivier Esingle, Solomi Laditan, Zach Trezvant",1,1050,4.4,46,20,30,66.7,5,8,62.5,1,3,33.3,5,11,16,14,4,1,9,7,34,76,77.5,74.5,31.0,32.2,75,73.4,70,62.5,64.7,16.6,10,26.7,135.7,34,13,29,44.8,2,10,20,6,9,66.7,6,3,9,3,5,0,7,6,33,48.3,51.6,17.5,35.3,34.5,104.3,11,9,81.8,3,1,33.3,2,2,100,0,0,0,0,31.4,8,3,37.5,4,2,50,1,1,100,0,0,0,0,9,6,10,1,5,9
Barking Abbey EABL,"Amari Maitland, Joshua Mendes, Kervy Mabaya, Oskaras Visockas, Raphael Connolly",4,1033,9.7,26,10,29,34.5,2,11,18.2,4,7,57.1,7,10,17,5,9,6,10,9,34,80.1,78.2,82,30.7,29.3,37.9,40.5,50,38.9,62.5,21.2,24.1,37.9,77.2,22,8,29,27.6,2,10,20,4,4,100,6,11,17,7,4,2,12,7,35,31,35.8,28.1,37.5,34.5,62.3,13,6,46.2,0,0,0,0,0,0,0,0,0,0,14.9,11,3,27.3,0,0,0,0,0,0,0,0,0,0,7,6,9,3,5,0
Oaklands Wolves EABL,"Daniel Kostadinov, Gavin Mitchell, Huxley Morrell, Liam Mcintosh, Tristan Mcintosh",9,1047,3.1,46,16,31,51.6,3,11,27.3,11,12,91.7,9,11,20,9,5,2,7,3,33,75.5,75.4,75.5,31.8,31.8,56.5,63.4,56.2,60,55,13.4,38.7,35.5,139.8,38,16,35,45.7,5,10,50,1,3,33.3,9,6,15,11,2,1,7,10,33,52.9,52.3,16.2,45,28.6,115.3,8,4,50,2,2,100,0,0,0,0,0,0,0,24.4,11,6,54.5,2,1,50,0,0,0,0,0,0,0,14,2,14,13,3,11
