# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 200
# Qualified players exported: 129
# Total stints used: 6630
# Garbage time stints excluded: 266
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
BC Komárno,13,Martin Koller,867,-4.28,0.54,-3.74
BC Komárno,8,Tyler Donovan Stevenson,578,-2.85,-0.98,-3.83
Košice Wolves,4,Clarence Edward Rupert Iii,1104,-3.33,-0.55,-3.87
Košice Wolves,0,Derrick Deshaun Carter-Hollinger Iii,865,-2.98,-1.18,-4.16
Košice Wolves,10,Adam Monček,1454,-2.97,-1.23,-4.2
Spišskí Rytieri,78,Jan Balogáč,413,-3.32,-1.09,-4.41
Iskra Svit,17,Róbert Rožánek,1776,1.59,-6.04,-4.45
BC Slovan Bratislava,21,Milan Szabó,1425,-3.77,-0.79,-4.56
Košice Wolves,11,Ezekiel La'quan-Abe Montgomery,736,-0.32,-4.38,-4.69
Spišskí Rytieri,42,Samuel Kincel,1201,-4.05,-1.04,-5.1
Košice Wolves,21,Oleksandr Peresunko,252,-3.92,-1.19,-5.11
BC Slovan Bratislava,6,Marko Radovanović,872,-1.8,-3.66,-5.46
BC Komárno,0,Máté Balogh,253,-5.65,0.19,-5.47
BKM Mimel Lučenec,34,Lukáš Kulčár,563,-4.07,-1.8,-5.87
BKM Mimel Lučenec,8,Matej Siládi,1766,-2.34,-3.91,-6.25
Košice Wolves,12,Jalen Makanaokeakua Gaffney,1093,-4.29,-2.64,-6.93
BC Komárno,14,Kimani Esque Tyrone Lawrence,1081,-2.19,-4.79,-6.98
Patrioti Levice,31,Samuel Solčánsky,833,-3.07,-4.09,-7.16
Iskra Svit,13,Dávid Harabin,399,-4.32,-3.15,-7.47
Košice Wolves,8,Alex Nagy,556,-5.01,-2.81,-7.82
BKM Mimel Lučenec,5,Jayden Xavier Brown,799,-6.15,-1.86,-8.01
Iskra Svit,6,Daniel Blaško,575,-2.68,-6.27,-8.95
Spišskí Rytieri,16,Adam Antoni,428,-6.28,-2.84,-9.11
Patrioti Levice,7,Gabriel Jerome Dorsey,2075,-4.51,-4.91,-9.42
