game_id,game_date,period,team,opponent,player_name,home_lineup,away_lineup,is_home_team,start_time,end_time,duration,possessions,team_score_start,opp_score_start,team_score_end,opp_score_end,team_points,opp_points,vs_starters,lineup_is_starters,pts,fga,fgm,fg3a,fg3m,fta,ftm,oreb,dreb,trb,ast,stl,blk,tov,pf,team_fga,team_fgm,team_fg3a,team_fg3m,team_fta,team_ftm,team_oreb,team_dreb,team_ast,team_stl,team_blk,team_tov,team_pf,opp_fga,opp_fgm,opp_fg3a,opp_fg3m,opp_fta,opp_ftm,opp_oreb,opp_dreb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,rim_att,rim_made,otd_2pt_att,otd_2pt_made,otd_3pt_att,otd_3pt_made,pass_to,dribble_to,defense_to,misc_to,team_second_chance_pts,team_fast_break_pts,team_pts_off_tov
2759720,2025-10-08,1,BMET City of Birmingham Rockets EABL,Derby College Trailblazers EABL,Daniel Pittaway,"Daniel Pittaway,Issac Gisbourne,Jude Hyland,Larry Duru,Philip Basioudis","Casey Burr,Elias Norman,George Pastor,Julian Lemanski,Liyo Ngomti",1,0,218,218,10.11,0,0,11,4,11,4,1,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,7,4,3,1,2,2,0,2,3,0,0,3,2,5,1,2,0,4,2,1,3,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2759720,2025-10-08,1,BMET City of Birmingham Rockets EABL,Derby College Trailblazers EABL,Issac Gisbourne,"Daniel Pittaway,Issac Gisbourne,Jude Hyland,Larry Duru,Philip Basioudis","Casey Burr,Elias Norman,George Pastor,Julian Lemanski,Liyo Ngomti",1,0,218,218,10.11,0,0,11,4,11,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,4,3,1,2,2,0,2,3,0,0,3,2,5,1,2,0,4,2,1,3,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2759720,2025-10-08,1,BMET City of Birmingham Rockets EABL,Derby College Trailblazers EABL,Jude Hyland,"Daniel Pittaway,Issac Gisbourne,Jude Hyland,Larry Duru,Philip Basioudis","Casey Burr,Elias Norman,George Pastor,Julian Lemanski,Liyo Ngomti",1,0,218,218,10.11,0,0,11,4,11,4,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,7,4,3,1,2,2,0,2,3,0,0,3,2,5,1,2,0,4,2,1,3,2,2,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0
2759720,2025-10-08,1,BMET City of Birmingham Rockets EABL,Derby College Trailblazers EABL,Larry Duru,"Daniel Pittaway,Issac Gisbourne,Jude Hyland,Larry Duru,Philip Basioudis","Casey Burr,Elias Norman,George Pastor,Julian Lemanski,Liyo Ngomti",1,0,218,218,10.11,0,0,11,4,11,4,1,1,9,4,3,1,1,2,2,0,1,1,1,0,0,0,1,7,4,3,1,2,2,0,2,3,0,0,3,2,5,1,2,0,4,2,1,3,2,2,0,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2759720,2025-10-08,1,BMET City of Birmingham Rockets EABL,Derby College Trailblazers EABL,Philip Basioudis,"Daniel Pittaway,Issac Gisbourne,Jude Hyland,Larry Duru,Philip Basioudis","Casey Burr,Elias Norman,George Pastor,Julian Lemanski,Liyo Ngomti",1,0,218,218,10.11,0,0,11,4,11,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,4,3,1,2,2,0,2,3,0,0,3,2,5,1,2,0,4,2,1,3,2,2,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2759720,2025-10-08,1,Derby College Trailblazers EABL,BMET City of Birmingham Rockets EABL,Casey Burr,"Daniel Pittaway,Issac Gisbourne,Jude Hyland,Larry Duru,Philip Basioudis","Casey Burr,Elias Norman,George Pastor,Julian Lemanski,Liyo Ngomti",0,0,218,218,10.11,0,0,4,11,4,11,1,1,2,3,1,1,0,0,0,0,1,1,0,0,0,1,0,5,1,2,0,4,2,1,3,2,2,0,4,1,7,4,3,1,2,2,0,2,3,0,0,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0
2759720,2025-10-08,1,Derby College Trailblazers EABL,BMET City of Birmingham Rockets EABL,Elias Norman,"Daniel Pittaway,Issac Gisbourne,Jude Hyland,Larry Duru,Philip Basioudis","Casey Burr,Elias Norman,George Pastor,Julian Lemanski,Liyo Ngomti",0,0,218,218,10.11,0,0,4,11,4,11,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,1,2,0,4,2,1,3,2,2,0,4,1,7,4,3,1,2,2,0,2,3,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2759720,2025-10-08,1,Derby College Trailblazers EABL,BMET City of Birmingham Rockets EABL,George Pastor,"Daniel Pittaway,Issac Gisbourne,Jude Hyland,Larry Duru,Philip Basioudis","Casey Burr,Elias Norman,George Pastor,Julian Lemanski,Liyo Ngomti",0,0,218,218,10.11,0,0,4,11,4,11,1,1,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,5,1,2,0,4,2,1,3,2,2,0,4,1,7,4,3,1,2,2,0,2,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2759720,2025-10-08,1,Derby College Trailblazers EABL,BMET City of Birmingham Rockets EABL,Julian Lemanski,"Daniel Pittaway,Issac Gisbourne,Jude Hyland,Larry Duru,Philip Basioudis","Casey Burr,Elias Norman,George Pastor,Julian Lemanski,Liyo Ngomti",0,0,218,218,10.11,0,0,4,11,4,11,1,1,1,1,0,1,0,2,1,0,0,0,1,0,0,0,0,5,1,2,0,4,2,1,3,2,2,0,4,1,7,4,3,1,2,2,0,2,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2759720,2025-10-08,1,Derby College Trailblazers EABL,BMET City of Birmingham Rockets EABL,Liyo Ngomti,"Daniel Pittaway,Issac Gisbourne,Jude Hyland,Larry Duru,Philip Basioudis","Casey Burr,Elias Norman,George Pastor,Julian Lemanski,Liyo Ngomti",0,0,218,218,10.11,0,0,4,11,4,11,1,1,0,0,0,0,0,0,0,0,1,1,1,2,0,2,1,5,1,2,0,4,2,1,3,2,2,0,4,1,7,4,3,1,2,2,0,2,3,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0
