Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
Oaklands Wolves EABL,"Daniel Kostadinov, Enzo Da Cruz Fatuda, Gavin Mitchell, Huxley Morrell, Liam Mcintosh",Itchen College EABL,"Benjamin Cope, Dawid Cimochowski, Elijah Lotriet, Ethan Round, Jakub Ofman",1,372,6.2,14.3,14,7,13,53.8,0,4,0,0,0,0,2,3,5,3,3,2,4,1,20,9,20,45,2,6,33.3,0,0,0,8,2,10,7,3,1,3,2,13.8,14.4,101.5,138.5,-37,138.5,101.5,37,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMET City of Birmingham Rockets EABL,"George Angoy, Issac Gisbourne, Jude Hyland, Larry Duru, Philip Basioudis",SGS College EABL,"Dylan Lloyd, Imam Toure, Kevin Ramirez Mora, Marcos Perez Tosca, Shaquan Nelson",1,330,5.5,14.2,14,6,11,54.5,1,2,50,1,2,50,1,6,7,2,1,0,4,1,13,4,12,33.3,4,6,66.7,1,2,50,1,4,5,3,1,1,2,2,14.8,13.7,94.5,95.2,-0.7,95.2,94.5,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itchen College EABL,"Benjamin Cope, Dawid Cimochowski, Elijah Lotriet, Ethan Round, Jakub Ofman",Charnwood College Riders EABL,"Davin Hanousek, Fahad Saeed, Pharrell Kattah, Tristan Curran, Zavier Gleadell-Smith",1,422,7.0,14.2,12,5,14,35.7,1,7,14.3,1,2,50,1,6,7,5,2,0,1,4,10,3,9,33.3,1,3,33.3,3,5,60,1,7,8,3,0,2,4,3,14.7,14.3,81.8,70,11.8,70,81.8,-11.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City of London Academy - Southwark EABL,"Andrew Nwokolo, Daniel Banjoko, David Banjoko, Jacob Hannick, Toby Gass",Myerscough College EABL,"Cesar Sanchez Falette, Olivier Esingle, Salomi Latidan, Sayomi Latidan, Zach Trezvant",1,454,7.6,14.2,7,2,11,18.2,1,6,16.7,2,2,100,1,1,2,2,2,0,4,3,22,9,11,81.8,1,2,50,3,5,60,2,6,8,6,1,0,2,2,14.5,13.8,48.3,159.7,-111.5,159.7,48.3,111.5,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMET City of Birmingham Rockets EABL,"Daniel Pittaway, Issac Gisbourne, Jude Hyland, Larry Duru, Philip Basioudis",Derby College Trailblazers EABL,"Casey Burr, Elias Norman, Julian Lemanski, Liyo Ngomti, Matheo Smith-Fjordland",1,335,5.6,14.1,6,2,10,20,1,4,25,1,4,25,3,4,7,2,0,0,5,2,20,8,15,53.3,4,7,57.1,0,1,0,3,6,9,7,4,0,2,3,13.9,14.2,43.1,140.5,-97.4,140.5,43.1,97.4,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby College Trailblazers EABL,"Casey Burr, Elias Norman, Elias Rice, Rohan Hobday, William Tallon",Manchester Magic Academy EABL,"Abraham Sagay Isiorho, Jack Walton, Lewis Clayton, Oluwademilade Babalola, Samy Sidi-Boumedine",1,401,6.7,13.7,12,4,10,40,1,4,25,3,6,50,3,4,7,4,1,0,4,2,17,8,12,66.7,1,3,33.3,0,0,0,0,4,4,5,4,0,2,3,13.9,14.0,86.4,121.4,-35,121.4,86.4,35,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myerscough College EABL,"Ayo Ibirinde, Harry Sheehan, Jakub Bobkowski, Olivier Esingle, Sayomi Latidan",BMET City of Birmingham Rockets EABL,"George Angoy, Jonathan Agbeze, Jude Hyland, Larry Duru, Philip Basioudis",1,362,6.0,13.6,18,6,12,50,2,5,40,4,5,80,3,2,5,6,4,0,2,2,9,3,10,30,1,5,20,2,2,100,1,4,5,1,2,1,5,5,13.4,13.4,133.8,67.2,66.6,67.2,133.8,-66.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHS Reading Rockets EABL,"Ethan Harrington, James Waterhouse, Luca Bakary, Malachi Hassan-Taylor, Matthew Daines",Oaklands Wolves EABL,"Daniel Kostadinov, Dylan Gladstone, Enzo Da Cruz Fatuda, Gavin Mitchell, Liam Mcintosh",1,530,8.8,13.5,14,4,10,40,0,5,0,6,7,85.7,1,5,6,3,1,1,2,6,12,5,14,35.7,1,3,33.3,1,2,50,3,3,6,1,1,0,2,5,13.5,13.3,103.9,90.4,13.5,90.4,103.9,-13.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itchen College EABL,"Benjamin Cope, Dawid Cimochowski, Elijah Lotriet, Ethan Round, Javen Osei-Owusu",City of London Academy - Southwark EABL,"Andrew Nwokolo, Daniel Banjoko, Dante Patel, David Banjoko, Toby Gass",1,423,7.0,13.3,16,7,19,36.8,2,7,28.6,0,0,0,7,2,9,1,4,0,1,1,12,6,9,66.7,0,3,0,0,2,0,1,5,6,3,0,0,5,0,12.5,13.8,127.9,86.9,41,86.9,127.9,-41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charnwood College Riders EABL,"Davin Hanousek, Luca Boothe, Rudy Buckingham, Tristan Curran, Zavier Gleadell-Smith",Manchester Magic Academy EABL,"Harley Blake, Jack Odongo, Nathan Brown, Oluwademilade Babalola, Tarique Kamal Kazmi",1,461,7.7,13.2,13,5,15,33.3,0,5,0,3,4,75,6,8,14,0,0,1,3,0,10,4,12,33.3,2,7,28.6,0,0,0,0,4,4,2,1,2,1,3,13.3,13.0,97.5,76.9,20.5,76.9,97.5,-20.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
