Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,DEF_POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Derby College Trailblazers EABL,"Casey Burr, George Pastor, William Tallon, Elias Norman, Jarom Howlett","Derby College Trailblazers EABL|0,13,6,7,8",2,9.3,561.0,16,6,17,35.3,1,9,11.1,3,4,75.0,0,0,0,0,0,0,4,0,30,21.8,24.8,73.2,120.9,-47.7,1.71,-14
BMET City of Birmingham Rockets EABL,"Philip Basioudis, Larry Duru, Jonathan Agbeze, George Angoy, Jude Hyland","BMET City of Birmingham Rockets EABL|10,15,5,6,9",3,6.8,406.0,11,4,13,30.8,0,4,0.0,3,5,60.0,0,0,0,0,0,0,5,0,18,19.4,19.1,56.7,94.3,-37.6,1.63,-7
Charnwood College Riders EABL,"Rudy Buckingham, Pharrell Kattah, Luca Boothe, Tristan Curran, Asa Oyerinde","Charnwood College Riders EABL|0,1,4,6,99",1,5.3,316.0,14,4,6,66.7,0,0,0,6,6,100.0,0,0,0,0,0,0,1,0,10,9.3,14.7,151.3,68.0,83.3,2.66,4
Charnwood College Riders EABL,"Rudy Buckingham, Lewis Stevenson, Zavier Gleadell-Smith, Luca Boothe, Tristan Curran","Charnwood College Riders EABL|0,13,15,4,6",1,3.0,178.0,7,2,4,50.0,0,1,0.0,3,4,75.0,0,0,0,0,0,0,1,0,8,6.5,7.7,107.9,104.2,3.7,2.36,-1
SGS College EABL,"Antoine Bennett, Kayden Richards, Luka Matthews, Dylan Lloyd, Marcos Perez Tosca","SGS College EABL|11,15,3,5,6",1,3.0,177.0,7,2,4,50.0,0,1,0.0,3,3,100.0,0,0,0,0,0,0,1,0,0,6.1,6.7,115.4,0.0,115.4,2.37,7
Derby College Trailblazers EABL,"Casey Burr, Rohan Hobday, Elias Rice, Elias Norman, William Tallon","Derby College Trailblazers EABL|10,12,4,7,9",3,2.9,171.0,10,3,4,75.0,1,2,50.0,3,4,75.0,0,0,0,0,0,0,2,0,7,7.4,8.1,134.2,86.4,47.8,3.51,3
Charnwood College Riders EABL,"Rudy Buckingham, Lewis Stevenson, Stanley Morris, Tristan Curran, Davin Hanousek","Charnwood College Riders EABL|0,13,19,6,8",1,2.9,175.0,8,4,7,57.1,0,1,0.0,0,2,0.0,0,0,0,0,0,0,1,0,7,8.5,7.7,93.8,91.1,2.7,2.74,1
Charnwood College Riders EABL,"Rudy Buckingham, Lewis Stevenson, Zavier Gleadell-Smith, Tristan Curran, Davin Hanousek","Charnwood College Riders EABL|0,13,15,6,8",1,2.9,171.0,5,2,6,33.3,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,0,7,6.6,5.5,75.7,126.6,-50.9,1.75,-2
Derby College Trailblazers EABL,"Casey Burr, Rohan Hobday, Elias Rice, William Tallon, Jarom Howlett","Derby College Trailblazers EABL|0,12,4,6,8",1,2.9,172.0,4,2,6,33.3,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,8,6.7,4.8,59.5,166.7,-107.1,1.4,-4
Oaklands Wolves EABL,"Daniel Kostadinov, Liam Mcintosh, Huxley Morrell, Gavin Mitchell, Enzo Da Cruz Fatuda","Oaklands Wolves EABL|1,10,14,15,17",1,2.7,163.0,5,1,3,33.3,1,3,33.3,2,2,100.0,0,0,0,0,0,0,5,0,7,8.5,5.6,58.7,124.0,-65.4,1.84,-2
Charnwood College Riders EABL,"Pharrell Kattah, Tom Pearson, Zavier Gleadell-Smith, Luca Boothe, Tristan Curran","Charnwood College Riders EABL|1,14,15,4,6",1,2.7,162.0,7,3,5,60.0,0,0,0,1,2,50.0,0,0,0,0,0,0,0,0,5,5.6,7.6,124.0,66.1,57.9,2.59,2
Myerscough College EABL,"Harry Sheehan, Zach Trezvant, Solomi Laditan, Junior Sanchez, Olivier Esingle","Myerscough College EABL|0,12,15,8,9",1,2.6,158.0,6,3,6,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.8,4.6,104.2,153.2,-49.0,2.28,-1
Charnwood College Riders EABL,"Rudy Buckingham, Zavier Gleadell-Smith, Luca Boothe, Tristan Curran, Davin Hanousek","Charnwood College Riders EABL|0,15,4,6,8",1,2.5,147.0,4,2,4,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,2,0,4,5.8,5.6,69.4,70.9,-1.4,1.63,0
Derby College Trailblazers EABL,"Casey Burr, Rohan Hobday, Matheo Smith-Fjordland, Elias Rice, Elias Norman","Derby College Trailblazers EABL|0,12,2,4,7",1,2.5,153.0,6,1,3,33.3,0,1,0.0,4,5,80.0,0,0,0,0,0,0,1,0,1,6.0,5.6,100.8,17.7,83.1,2.35,5
SGS College EABL,"Imam Toure, Kevin Ramirez Mora, Dylan Lloyd, Marcos Perez Tosca, Martin Alburo","SGS College EABL|12,14,5,6,9",1,2.5,153.0,1,0,2,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,3,0,6,5.6,6.0,17.7,100.8,-83.1,0.39,-5
Charnwood College Riders EABL,"Rudy Buckingham, Zavier Gleadell-Smith, James Hardy, Tristan Curran, Asa Oyerinde","Charnwood College Riders EABL|0,15,55,6,99",1,2.5,148.0,12,4,7,57.1,4,7,57.1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,5.8,178.6,0.0,178.6,4.86,12
Myerscough College EABL,"Zach Trezvant, Jakub Bobkowski, Salomi Latidan, Cesar Sanchez Falette, Olivier Esingle","Myerscough College EABL|12,5,6,8,9",1,2.5,152.0,2,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4.8,5.8,41.7,86.8,-45.1,0.79,-3
Manchester Magic Academy EABL,"Nathan Brown, Jack Odongo, Oluwademilade Babalola, Tarique Kamal Kazmi, Harley Blake","Manchester Magic Academy EABL|1,10,13,2,7",1,2.3,136.0,2,1,4,25.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,4,3.8,5.8,52.1,69.4,-17.4,0.88,-2
Charnwood College Riders EABL,"Rudy Buckingham, Tom Pearson, Zavier Gleadell-Smith, Tristan Curran, Davin Hanousek","Charnwood College Riders EABL|0,14,15,6,8",1,2.1,124.0,14,4,4,100.0,3,3,100.0,3,4,75.0,0,0,0,0,0,0,0,0,4,5.5,3.8,253.2,104.2,149.0,6.77,10
Oaklands Wolves EABL,"Daniel Kostadinov, Liam Mcintosh, Gavin Mitchell, Enzo Da Cruz Fatuda, Dylan Gladstone","Oaklands Wolves EABL|1,10,15,17,24",2,2.0,118.0,4,2,4,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,3,3.8,3.2,104.2,94.1,10.0,2.03,1
City of London Academy - Southwark EABL,"Toby Gass, Andrew Nwokolo, Dante Patel, Jacob Hannick, Daniel Banjoko","City of London Academy - Southwark EABL|13,15,5,7,8",2,2.0,123.0,7,3,3,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,3,0,2,5.8,2.9,121.5,69.4,52.1,3.41,5
City of London Academy - Southwark EABL,"Rafi Testfay, David Banjoko, Toby Gass, Andrew Nwokolo, Daniel Banjoko","City of London Academy - Southwark EABL|11,12,13,15,8",1,1.9,111.0,6,1,1,100.0,0,0,0,4,10,40.0,0,0,0,0,0,0,0,0,2,5.2,8.4,115.7,23.8,92.0,3.24,4
HHS Reading Rockets EABL,"Malachi Hassan-Taylor, James Waterhouse, Luca Bakary, Ethan Harrington, Matthew Daines","HHS Reading Rockets EABL|10,13,15,5,7",1,1.9,113.0,3,0,1,0.0,0,1,0.0,3,3,100.0,0,0,0,0,0,0,1,0,4,3.2,2.9,94.1,138.9,-44.8,1.59,-1
Manchester Magic Academy EABL,"Nathan Brown, Jack Odongo, Oluwademilade Babalola, Samy Sidi-Boumedine, Jack Walton","Manchester Magic Academy EABL|1,10,13,2,8",1,1.8,107.0,7,3,3,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,1,0,2,3.8,3.8,182.3,52.1,130.2,3.93,5
Charnwood College Riders EABL,"Stanley Morris, Tom Pearson, Fahad Saeed, Tristan Curran, Davin Hanousek","Charnwood College Riders EABL|14,15,23,6,8",1,1.6,94.0,2,1,3,33.3,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,3,3.8,1.9,52.1,156.2,-104.2,1.28,-1
Derby College Trailblazers EABL,"Casey Burr, Liyo Ngomti, George Pastor, Julian Lemanski, Jarom Howlett","Derby College Trailblazers EABL|0,1,13,3,8",1,1.6,94.0,4,2,4,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,2,0,1,5.8,2.3,69.4,42.7,26.8,2.55,3
Derby College Trailblazers EABL,"Casey Burr, George Pastor, Matheo Smith-Fjordland, William Tallon, Jarom Howlett","Derby College Trailblazers EABL|10,13,2,6,8",1,1.4,83.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.9,1.9,0.0,104.2,-104.2,0.0,-2
BMET City of Birmingham Rockets EABL,"Philip Basioudis, Larry Duru, Jonathan Agbeze, Patrick Walsh, Jude Hyland","BMET City of Birmingham Rockets EABL|10,15,5,7,9",2,1.4,87.0,2,1,2,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,10,2.9,8.3,69.4,120.6,-51.1,1.38,-8
Barking Abbey EABL,"Kervy Mabaya, Raphael Connolly, Amari Maitland, Joshua Mendes, Solomon Dobson Smith","Barking Abbey EABL|10,12,15,23,9",1,1.3,80.0,2,0,4,0.0,0,2,0.0,2,4,50.0,0,0,0,0,0,0,0,0,3,5.5,1.8,36.2,166.2,-130.1,1.5,-1
City of London Academy - Southwark EABL,"David Banjoko, Toby Gass, Andrew Nwokolo, Dante Patel, Ruben Cryer","City of London Academy - Southwark EABL|12,13,15,5,7",1,1.3,78.0,7,2,3,66.7,0,0,0,3,4,75.0,0,0,0,0,0,0,0,0,0,4.6,4.8,153.2,0.0,153.2,5.38,7
Copleston High School EABL,"Matthew Liddamore, Timothy Rafiu, Noah Wilkinson, Isaac Little, Elijah Tamakloe","Copleston High School EABL|10,2,3,7,90",1,1.2,74.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.9,2.9,0.0,0.0,0.0,0.0,0
City of London Academy - Southwark EABL,"David Banjoko, Toby Gass, Andrew Nwokolo, Jacob Hannick, Daniel Banjoko","City of London Academy - Southwark EABL|12,13,15,7,8",2,1.1,66.0,1,0,1,0.0,0,0,0,1,2,50.0,0,0,0,0,0,0,2,0,2,3.7,3.6,26.8,55.4,-28.6,0.91,-1
City of London Academy - Southwark EABL,"Rafi Testfay, Toby Gass, Andrew Nwokolo, Louis Thompson, Daniel Banjoko","City of London Academy - Southwark EABL|11,13,15,6,8",1,1.1,64.0,8,4,4,100.0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,3,5.2,2.9,153.2,104.2,49.0,7.5,5
Manchester Magic Academy EABL,"Nathan Brown, Oluwademilade Babalola, Abraham Sagay Isiorho, Harley Blake, Jack Walton","Manchester Magic Academy EABL|1,13,5,7,8",1,1.1,63.0,5,1,2,50.0,1,2,50.0,2,3,66.7,0,0,0,0,0,0,0,0,0,3.2,2.9,156.9,0.0,156.9,4.76,5
Derby College Trailblazers EABL,"Casey Burr, Rohan Hobday, Julian Lemanski, Elias Rice, William Tallon","Derby College Trailblazers EABL|10,12,3,4,6",1,1.1,63.0,0,0,3,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2.9,1.8,0.0,55.4,-55.4,0.0,-1
Charnwood College Riders EABL,"Rudy Buckingham, Pharrell Kattah, Zavier Gleadell-Smith, Tristan Curran, Davin Hanousek","Charnwood College Riders EABL|0,1,15,6,8",1,1.1,65.0,8,3,6,50.0,1,2,50.0,1,2,50.0,0,0,0,0,0,0,0,0,0,6.6,1.0,121.1,0.0,121.1,7.38,8
Itchen College EABL,"Dawid Cimochowski, Richard Radu, Marley Edwards, Benjamin Cope, Ethan Round","Itchen College EABL|1,10,11,3,6",1,1.0,62.0,0,0,2,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.9,1.8,0.0,55.4,-55.4,0.0,-1
Itchen College EABL,"Marley Edwards, Javen Osei-Owusu, Jakub Ofman, Benjamin Cope, Ethan Round","Itchen College EABL|12,13,4,5,6",1,0.9,57.0,0,0,1,0.0,0,0,0,0,2,0.0,0,0,0,0,0,0,1,0,0,2.8,2.3,0.0,0.0,0.0,0.0,0
Derby College Trailblazers EABL,"Casey Burr, George Pastor, Elias Rice, William Tallon, Jarom Howlett","Derby College Trailblazers EABL|0,13,4,6,8",1,0.9,53.0,0,0,2,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,5,2.9,2.1,0.0,236.7,-236.7,0.0,-5
Barking Abbey EABL,"Kervy Mabaya, Raphael Connolly, Amari Maitland, Joshua Mendes, Micael Filho","Barking Abbey EABL|10,12,15,23,5",1,0.8,50.0,3,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,1,0,4,1.9,2.9,156.2,138.9,17.4,3.6,-1
Barking Abbey EABL,"Kervy Mabaya, Raphael Connolly, Amari Maitland, Alaxanda Nwabueze, Joshua Mendes","Barking Abbey EABL|10,12,14,22,23",1,0.8,48.0,2,1,3,33.3,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,3,2.9,4.1,69.4,72.3,-2.9,2.5,-1
Itchen College EABL,"Dawid Cimochowski, Benjamin Cope, Jakub Ofman, Ethan Round, Elijah Lotriet","Itchen College EABL|1,3,4,6,8",1,0.8,48.0,2,0,1,0.0,0,0,0,2,2,100.0,0,0,0,0,0,0,1,0,2,2.8,1.9,72.3,104.2,-31.8,2.5,0
BMET City of Birmingham Rockets EABL,"Philip Basioudis, Abdou Camara, Larry Duru, Jonathan Agbeze, Jude Hyland","BMET City of Birmingham Rockets EABL|10,12,15,5,9",1,0.8,46.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2.9,1.0,0.0,312.5,-312.5,0.0,-3
City of London Academy - Southwark EABL,"Toby Gass, Andrew Nwokolo, Dante Patel, Ruben Cryer, Daniel Banjoko","City of London Academy - Southwark EABL|13,15,5,7,8",1,0.7,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0
