Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Ahorn Camp Baskets,"Daryl Woodmore, Oluwadamilola Ade-Eri, Leon Geißler, Joshua Kreilein, Carlos Hidalgo Guijo","Ahorn Camp Baskets|0,14,18,2,9",2,1.2,75.0,2,1,4,25.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,50.0,250.0,-200.0,1.6,-3
TV Langen,"Risto Vasiljevic, Aminu Abibu, Philipp Hadenfeldt, Leon Fertig, Michael Agyemang","TV Langen|11,13,16,63,7",1,1.2,71.0,0,0,2,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.0,200.0,-200.0,0.0,-2
Porsche BBA Ludwigsburg,"Daniel Mack, Yohann Tchouaffe, Kenan Youdom, Sebastian Kuhn, Marko Masic","Porsche BBA Ludwigsburg|1,11,13,4,7",1,1.2,74.0,6,2,2,100.0,0,0,0,2,3,66.7,0,0,0,0,0,0,0,0,2,3.3,180.7,66.7,114.1,4.86,4
OrangeAcademy,"Endurance Aiyamenkhue, Barna Buglyó, Yanu Slingerland, Zoran Milicic, Lenni Kunzewitsch","OrangeAcademy|10,21,3,44,9",1,1.2,71.0,1,0,2,0.0,0,2,0.0,1,1,100.0,0,0,0,0,0,0,0,0,3,2.4,41.0,208.3,-167.3,0.85,-2
TV Langen,"Aminu Abibu, Drago Crnjac, Niklas Pons, Luca Justus Eibelshäuser, Michael Agyemang","TV Langen|13,20,5,6,7",1,1.2,73.0,5,2,3,66.7,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,166.7,300.0,-133.3,4.11,2
CATL Basketball Löwen,"Samuel Elias Nellessen, Luca Förster, Ivan Kucan, Musa Abra, Paul Albrecht","CATL Basketball Löwen|44,5,7,8,9",1,1.2,70.0,3,1,2,50.0,1,2,50.0,0,0,0,0,0,0,1,0,0,0,0,2,2.0,150.0,100.0,50.0,2.57,1
Hertener Löwen,"Gilbert Kofi Gyamfi, Dario Fiorentino, Tim Elkenhans, Faton Jetullahi, David Ewald","Hertener Löwen|10,20,21,22,9",1,1.1,67.0,2,1,2,50.0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,3,2.0,100.0,300.0,-200.0,1.79,-1
Baskets Juniors TSG Westerstede,"Jon'll Larenz Fugett, Simon Kohlhoff, Joel Harms, Colin Schroeder, Fritz Hemschemeier","Baskets Juniors TSG Westerstede|0,12,21,29,7",2,1.1,63.0,2,0,2,0.0,0,1,0.0,2,3,66.7,0,0,0,0,0,0,0,0,0,3.3,60.2,0.0,60.2,1.9,2
Seawolves Academy,"Jalen Page, Jonas Zilinskas, Chris Frazier, Thibaut Blommaert, Mika Freitag","Seawolves Academy|11,14,22,8,9",1,1.1,67.0,0,0,4,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0
SC Rist Wedel,"Jayden Estrus Jr. Fatnassi, Linus Hoffmann, Tomas Atli Bjarkason, Darren Egbe, Niklas Krause","SC Rist Wedel|12,29,4,44,5",1,1.1,65.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,3,1.0,0.0,100.0,-100.0,0.0,-3
Dragons Rhöndorf,"Mamadou Lagui Diallo, David Böning, Jorge Mejias, Duje Dujmovic, Kenan Reinhart","Dragons Rhöndorf|11,12,15,3,8",1,1.1,66.0,1,0,1,0.0,0,0,0,1,2,50.0,0,0,0,0,0,0,0,0,6,1.9,53.2,174.4,-121.2,0.91,-5
RASTA Vechta II,"Roy Krupnikas, Ivan Volf, Djairo Bernardina, Johannes Hellmann, Moritz Grüß","RASTA Vechta II|24,44,5,6,8",1,1.1,69.0,2,1,4,25.0,0,2,0.0,0,0,0,0,0,0,1,0,0,0,0,2,4.0,50.0,100.0,-50.0,1.74,0
