# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 423
# Qualified players exported: 297
# Total stints used: 12800
# Garbage time stints excluded: 459
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Dragons Rhöndorf,7,Vuk Scepanovic,340,-2.48,-2.29,-4.77
Iserlohn Kangaroos,22,Ruben Dahmen,684,-3.97,-1.05,-5.02
RASTA Vechta II,44,Ivan Volf,671,-1.27,-3.76,-5.03
TV Langen,7,Michael Agyemang,362,-2.87,-2.28,-5.15
LOK BERNAU,2,Emanuel Schüler,1023,-1.84,-3.4,-5.24
Baskets Juniors TSG Westerstede,4,Andre Galler,579,-3.73,-2.09,-5.82
TKS 49ers,14,Benjamin Faatz,907,-1.84,-3.98,-5.82
LOK BERNAU,14,Anton Kemmer,312,-5.99,0.09,-5.91
BBC Coburg,4,Felix Egger,871,-2.63,-3.31,-5.94
Dragons Rhöndorf,5,Dusan Ilic,1100,-3.96,-2.08,-6.04
Baskets Juniors TSG Westerstede,24,Noah Wendland,274,-4.04,-2.57,-6.61
Dresden Titans,21,Malte Silbermann,607,-6.88,-0.53,-7.41
TKS 49ers,10,Linus Jannik Briesemeister,745,-4.03,-3.76,-7.79
VR-Bank Würzburg Baskets Akademie,2,Jervis Scheffs,897,-5.19,-3.21,-8.4
