Player,Team,Numbers,Name_Variations,Teammates,Games,Minutes,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PTS_AST,TPC,TPC/G,TPC/100,OFF_RTG,DEF_RTG,NET_RTG,eFG%,TS%,AST%,TOV%,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
AlexanderGaku Aihara,AKITA NORTHERN HAPPINETS,36,AlexanderGaku Aihara,"Ali Mezher, Alistair Tokio Tsuchiya, Kanji Takahira, Yanni Wetzell",3,9.7,3,1,3,33.3,1,3,33.3,0,0,0,0,1,1,1,1,0,0,4,3,2,5,1.7,28.2,118.3,141.3,-23.1,50.0,50.0,100.0,0.0,0,0,0,0,0,0,3,1,33.3,0,0,0,0,0,0,0,0,0
AlexanderGaku Aihara,AKITA NORTHERN HAPPINETS,36,AlexanderGaku Aihara,"Alistair Tokio Tsuchiya, Kanji Takahira, Teru Sugawara, Yanni Wetzell",2,4.8,1,0,0,0,0,0,0,1,2,50.0,0,0,0,0,0,0,0,0,1,0,1,0.5,12.4,111.2,118.7,-7.5,0,56.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlexanderGaku Aihara,AKITA NORTHERN HAPPINETS,36,AlexanderGaku Aihara,"Ali Mezher, Alistair Tokio Tsuchiya, Kanji Takahira, Keanu Pinder",3,4.3,3,1,2,50.0,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1.0,32.6,97.8,162.5,-64.7,75.0,75.0,0.0,0.0,0,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0,0,0
AlexanderGaku Aihara,AKITA NORTHERN HAPPINETS,36,AlexanderGaku Aihara,"Alistair Tokio Tsuchiya, Takuya Nakayama, Teru Sugawara, Yanni Wetzell",2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,1.0,40.0,80.0,107.5,-27.5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlexanderGaku Aihara,AKITA NORTHERN HAPPINETS,36,AlexanderGaku Aihara,"Ali Mezher, Alistair Tokio Tsuchiya, Kanji Takahira, Taiyo Motoda",1,2.8,0,0,3,0.0,0,3,0.0,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0.0,0.0,0.0,68.3,-68.3,0.0,0.0,0,25.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
AlexanderGaku Aihara,AKITA NORTHERN HAPPINETS,36,AlexanderGaku Aihara,"Ali Mezher, Alistair Tokio Tsuchiya, Takuya Nakayama, Yanni Wetzell",1,2.8,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.0,0.0,0.0,50.0,-50.0,0.0,0.0,0,33.3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AlexanderGaku Aihara,AKITA NORTHERN HAPPINETS,36,AlexanderGaku Aihara,"Alistair Tokio Tsuchiya, Kanji Takahira, Keanu Pinder, Takuya Nakayama",2,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.5,143.4,-91.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlexanderGaku Aihara,AKITA NORTHERN HAPPINETS,36,AlexanderGaku Aihara,"Keanu Pinder, Taiyo Motoda, Takuya Nakayama, Yanni Wetzell",2,2.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,0,0,0.0,0.0,45.4,119.0,-73.6,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AlexanderGaku Aihara,AKITA NORTHERN HAPPINETS,36,AlexanderGaku Aihara,"Ali Mezher, Alistair Tokio Tsuchiya, Keanu Pinder, Taiyo Motoda",2,2.5,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0.0,68.8,116.7,-47.8,0.0,0.0,0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
AlexanderGaku Aihara,AKITA NORTHERN HAPPINETS,36,AlexanderGaku Aihara,"Alistair Tokio Tsuchiya, Kanji Takahira, Raita Akaho, Teru Sugawara",1,2.4,2,1,2,50.0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,2,0,2,2.0,31.6,94.9,167.6,-72.7,50.0,41.0,0.0,0.0,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AlexanderGaku Aihara,AKITA NORTHERN HAPPINETS,36,AlexanderGaku Aihara,"Ali Mezher, Kanji Takahira, Keanu Pinder, Tanner Leissner",1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,0.0,60.9,58.3,2.6,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
AlexanderGaku Aihara,AKITA NORTHERN HAPPINETS,36,AlexanderGaku Aihara,"Alistair Tokio Tsuchiya, Keanu Pinder, Taiyo Motoda, Teru Sugawara",2,2.1,4,2,2,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,2.0,66.7,100.0,0.0,100.0,100.0,100.0,0.0,0.0,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,2,2
AlexanderGaku Aihara,AKITA NORTHERN HAPPINETS,36,AlexanderGaku Aihara,"Alistair Tokio Tsuchiya, Kanji Takahira, Taiyo Motoda, Teru Sugawara",2,2.1,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0.0,40.0,46.0,-6.0,0.0,0.0,0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
