# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 466
# Qualified players exported: 338
# Total stints used: 27747
# Garbage time stints excluded: 944
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
NAGASAKI VELCA,44,Mitchell Lightfoot,277,-0.58,-0.79,-1.36
AKITA NORTHERN HAPPINETS,14,Teru Sugawara,1396,1.42,-2.81,-1.39
SAGA BALLOONERS,21,Toshiki Tomiyama,388,-1.11,-0.28,-1.39
SHIMANE SUSANOO MAGIC,6,Hiromu Kitagawa,411,0.51,-1.96,-1.45
RYUKYU GOLDEN KINGS,17,Shuto Sakihama,628,-0.97,-0.5,-1.47
GUNMA CRANE THUNDERS,30,Terrance Woodbury,1120,-2.14,0.67,-1.47
CHIBA JETS,8,Nassir Little,2740,-1.36,-0.13,-1.49
YOKOHAMA B-CORSAIRS,7,Hiroki Taniguchi,364,-1.05,-0.46,-1.51
AKITA NORTHERN HAPPINETS,25,Keanu Pinder,2166,-0.71,-0.81,-1.52
KYOTO HANNARYZ,51,Takatoshi Furukawa,1910,-1.33,-0.2,-1.53
GUNMA CRANE THUNDERS,25,Kenny Lawson Jr,274,-0.64,-0.9,-1.54
SAGA BALLOONERS,55,Josh Harrellson,1961,-3.83,2.28,-1.55
SHIGA LAKES,16,Daichi Nomoto,1867,-0.3,-1.25,-1.55
AKITA NORTHERN HAPPINETS,24,Kanji Takahira,1661,-2.29,0.69,-1.6
CHIBA JETS,5,Riku Segawa,1174,-2.68,1.07,-1.61
ALTIRI CHIBA,3,Kotetsu Kurokawa,2348,1.4,-3.02,-1.62
ALVARK TOKYO,0,Brandon Davies,983,-1.67,0.04,-1.63
HIROSHIMA DRAGONFLIES,0,Ryo Terashima,882,-1.46,-0.21,-1.67
HIROSHIMA DRAGONFLIES,24,Nick Mayo,2720,-1.42,-0.26,-1.68
OSAKA EVESSA,4,Yasunori Aoki,1451,-3.37,1.69,-1.68
SHIMANE SUSANOO MAGIC,14,James Michael McAdoo,1921,-3.01,1.27,-1.73
RYUKYU GOLDEN KINGS,2,Koya Kobari,269,-2.04,0.28,-1.76
OSAKA EVESSA,88,Hayato Maki,1270,-2.13,0.37,-1.76
SENDAI 89ERS,21,Boubacar Toure,2227,-1.24,-0.54,-1.78
CHIBA JETS,34,Jeff Gibbs,261,-2.49,0.7,-1.79
ALTIRI CHIBA,27,Naoya Kumagae,839,-1.54,-0.25,-1.79
SUNROCKERS SHIBUYA,7,Andrew Randall,747,-2.0,0.2,-1.8
SEAHORSES MIKAWA,11,Yoshiaki Kubota,1601,0.01,-1.88,-1.87
KOSHIGAYA ALPHAS,1,Jarell Martin,1596,-1.51,-0.36,-1.87
RYUKYU GOLDEN KINGS,12,Keve Aluma,256,-0.94,-0.98,-1.92
KOSHIGAYA ALPHAS,7,Shun Matsuyama,2360,2.05,-3.97,-1.92
OSAKA EVESSA,31,Makoto Kinoshita,1717,-0.11,-1.81,-1.93
SENDAI 89ERS,75,Soichiro Inoue,789,-2.51,0.56,-1.95
KYOTO HANNARYZ,35,Jordan Heath,2462,-3.01,1.05,-1.96
AKITA NORTHERN HAPPINETS,6,Raita Akaho,886,-0.28,-1.68,-1.96
RYUKYU GOLDEN KINGS,21,Damyean Dotson,1757,0.36,-2.33,-1.97
SAN-EN NEOPHOENIX,10,Hirotaka Yoshii,1708,-1.53,-0.47,-2.0
SAGA BALLOONERS,20,Atsuki Kishida,488,-0.98,-1.02,-2.0
IBARAKI ROBOTS,7,Hayate Komasawa,2035,-1.74,-0.33,-2.06
KOSHIGAYA ALPHAS,6,Hamiltongary Kotera,1248,-3.11,1.01,-2.1
LEVANGA HOKKAIDO,22,Jahlil Okafor,2734,-0.73,-1.38,-2.11
SHIMANE SUSANOO MAGIC,1,Coty Clarke,2263,-0.31,-1.87,-2.18
ALTIRI CHIBA,42,Leon Watanabe,862,-1.19,-1.03,-2.23
UTSUNOMIYA BREX,9,Yusuke Endo,1829,-1.37,-0.88,-2.25
KYOTO HANNARYZ,16,Ryunosuke Watanabe,1252,-1.03,-1.24,-2.27
HIROSHIMA DRAGONFLIES,32,Kevin Hareyama,1021,1.47,-3.74,-2.28
SAN-EN NEOPHOENIX,15,Tshilidzi Kawata,1141,-2.58,0.23,-2.34
ALTIRI CHIBA,5,Reo Maeda,1700,-1.44,-0.93,-2.37
SHIGA LAKES,0,Zach Auguste,2988,-2.33,-0.09,-2.42
SHIGA LAKES,2,Junpei Iwashita,382,-1.75,-0.68,-2.42
ALVARK TOKYO,3,Kai Toews,1206,0.8,-3.23,-2.43
