Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
SHIGA LAKES,"Zach Auguste, Yosei Nishida, Kohei Tsuneta, Ryan Kriener, Ai-Che Yu","SHIGA LAKES|0,14,17,4,7",7,Ai-Che Yu,4,Ryan Kriener,17,41,7,10,10,1.7,4.1
SEAHORSES MIKAWA,"Jake Layman, Yutaro Suda, Yudai Nishida, Davante Gardner, Satoshi Nagano","SEAHORSES MIKAWA|10,13,19,54,7",7,Satoshi Nagano,54,Davante Gardner,16,40,8,8,14,1.14,2.86
NAGASAKI VELCA,"Ko Kumagai, Stanley Johnson, Yudai Baba, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,14,18,5,7",11,Ko Kumagai,5,Hyunjung Lee,15,39,9,6,9,1.67,4.33
UTSUNOMIYA BREX,"Shinji Takashima, DJ Newbill, Gavin Edwards, Grant Jerrett, Makoto Hiejima","UTSUNOMIYA BREX|12,25,33,34,6",25,DJ Newbill,34,Grant Jerrett,15,39,9,6,10,1.5,3.9
CHIBA JETS,"Yuta Watanabe, DJ Hogg, Yuki Togashi, Shuta Hara, John Mooney","CHIBA JETS|1,10,2,31,33",33,John Mooney,10,DJ Hogg,15,38,8,7,11,1.36,3.45
LEVANGA HOKKAIDO,"Ren Shimatani, Dwight Ramos, Jahlil Okafor, Keisei Tominaga, Kevin Jones","LEVANGA HOKKAIDO|15,2,22,30,5",15,Ren Shimatani,2,Dwight Ramos,17,38,4,13,14,1.21,2.71
CHIBA JETS,"Yuta Watanabe, DJ Hogg, Yuki Togashi, Shuta Hara, John Mooney","CHIBA JETS|1,10,2,31,33",2,Yuki Togashi,33,John Mooney,19,38,0,19,14,1.36,2.71
LEVANGA HOKKAIDO,"Ren Shimatani, Dwight Ramos, Jahlil Okafor, Keisei Tominaga, Kevin Jones","LEVANGA HOKKAIDO|15,2,22,30,5",30,Keisei Tominaga,5,Kevin Jones,15,38,8,7,15,1.0,2.53
LEVANGA HOKKAIDO,"Ren Shimatani, Dwight Ramos, Jahlil Okafor, Keisei Tominaga, Kevin Jones","LEVANGA HOKKAIDO|15,2,22,30,5",15,Ren Shimatani,30,Keisei Tominaga,15,37,7,8,14,1.07,2.64
NAGASAKI VELCA,"Ko Kumagai, Yudai Baba, Akil Mitchell, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,18,25,5,7",25,Akil Mitchell,18,Yudai Baba,14,36,8,6,9,1.56,4.0
NAGASAKI VELCA,"Ko Kumagai, Stanley Johnson, Yudai Baba, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,14,18,5,7",7,Jarrell Brantley,5,Hyunjung Lee,13,36,10,3,11,1.18,3.27
SEAHORSES MIKAWA,"Jake Layman, Yutaro Suda, Yudai Nishida, Davante Gardner, Satoshi Nagano","SEAHORSES MIKAWA|10,13,19,54,7",19,Yudai Nishida,10,Jake Layman,14,36,8,6,13,1.08,2.77
NAGASAKI VELCA,"Ko Kumagai, Stanley Johnson, Yudai Baba, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,14,18,5,7",7,Jarrell Brantley,18,Yudai Baba,15,36,6,9,13,1.15,2.77
CHIBA JETS,"Yuta Watanabe, DJ Hogg, Yuki Togashi, Shuta Hara, John Mooney","CHIBA JETS|1,10,2,31,33",31,Shuta Hara,1,Yuta Watanabe,14,35,7,7,8,1.75,4.38
SENDAI 89ERS,"Shota Watanabe, Nathan Boothe, Seiya Funyu, Jarrett Culver, Sergio El Darwich","SENDAI 89ERS|15,45,7,8,9",9,Sergio El Darwich,8,Jarrett Culver,15,35,5,10,12,1.25,2.92
SEAHORSES MIKAWA,"Jake Layman, Yutaro Suda, Yudai Nishida, Davante Gardner, Satoshi Nagano","SEAHORSES MIKAWA|10,13,19,54,7",7,Satoshi Nagano,19,Yudai Nishida,14,35,7,7,11,1.27,3.18
NAGASAKI VELCA,"Ko Kumagai, Stanley Johnson, Yudai Baba, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,14,18,5,7",14,Stanley Johnson,5,Hyunjung Lee,13,35,9,4,12,1.08,2.92
SAGA BALLOONERS,"Ryo Abe, Sori Uchio, Tanner Groves, David Dudzinski, Taiki Sumida","SAGA BALLOONERS|13,18,22,23,25",13,Ryo Abe,25,Taiki Sumida,15,34,4,11,13,1.15,2.62
